ID,smina_affinity
CHEMBL4787951_smina_6,-8.65989
CHEMBL4787951_smina_7,-8.04741
CHEMBL4787951_smina_8,-7.44061
CHEMBL4787951_smina_9,-7.53298
CHEMBL4787951_smina_10,-7.90268
CHEMBL4794670_smina_1,-9.08265
CHEMBL4794670_smina_2,-9.13155
CHEMBL4794670_smina_3,-8.90037
CHEMBL4794670_smina_4,-8.14795
CHEMBL4794670_smina_5,-7.83185
CHEMBL4794670_smina_6,-8.63042
CHEMBL4794670_smina_7,-8.79161
CHEMBL4794670_smina_8,-8.85264
CHEMBL4794670_smina_9,-7.87081
CHEMBL4794670_smina_10,-9.36561
CHEMBL485065_smina_1,-7.15891
CHEMBL485065_smina_2,-6.99012
CHEMBL485065_smina_3,-6.49021
CHEMBL485065_smina_4,-7.05376
CHEMBL485065_smina_5,-6.82178
CHEMBL485065_smina_6,-6.91205
CHEMBL485065_smina_7,-6.77753
CHEMBL485065_smina_8,-7.14728
CHEMBL485065_smina_9,-6.38472
CHEMBL485065_smina_10,-6.60987
CHEMBL4858409_smina_1,-7.58742
CHEMBL4858409_smina_2,-7.65071
CHEMBL4858409_smina_3,-8.01624
CHEMBL4858409_smina_4,-8.52334
CHEMBL4858409_smina_5,-7.93416
CHEMBL4858409_smina_6,-8.36943
CHEMBL4858409_smina_7,-7.66229
CHEMBL4858409_smina_8,-8.01605
CHEMBL4858409_smina_9,-7.89344
CHEMBL4858409_smina_10,-7.87488
CHEMBL503418_smina_1,-9.44015
CHEMBL503418_smina_2,-8.97538
CHEMBL503418_smina_3,-9.28456
CHEMBL503418_smina_4,-9.10548
CHEMBL503418_smina_5,-8.52693
CHEMBL503418_smina_6,-8.16652
CHEMBL503418_smina_7,-8.38175
CHEMBL503418_smina_8,-8.60071
CHEMBL503418_smina_9,-9.75977
CHEMBL503418_smina_10,-8.96063
CHEMBL504173_smina_1,-7.88684
CHEMBL504173_smina_2,-7.87118
CHEMBL504173_smina_3,-7.21861
CHEMBL504173_smina_4,-7.05804
CHEMBL504173_smina_5,-7.10353
CHEMBL504173_smina_6,-7.39082
CHEMBL504173_smina_7,-7.60170
CHEMBL504173_smina_8,-7.90827
CHEMBL504173_smina_9,-6.17863
CHEMBL504173_smina_10,-7.51763
CHEMBL505626_smina_1,-8.44846
CHEMBL505626_smina_2,-8.66377
CHEMBL505626_smina_3,-8.45179
CHEMBL505626_smina_4,-8.04205
CHEMBL505626_smina_5,-8.42914
CHEMBL505626_smina_6,-8.52566
CHEMBL505626_smina_7,-8.39639
CHEMBL505626_smina_8,-7.40411
CHEMBL505626_smina_9,-7.52114
CHEMBL505626_smina_10,-7.83319
CHEMBL5077776_smina_1,-7.78364
CHEMBL5077776_smina_2,-8.15873
CHEMBL5077776_smina_3,-7.82379
CHEMBL5077776_smina_4,-8.30820
CHEMBL5077776_smina_5,-8.01995
CHEMBL5077776_smina_6,-7.86810
CHEMBL5077776_smina_7,-7.30002
CHEMBL5077776_smina_8,-7.74803
CHEMBL5077776_smina_9,-8.07296
CHEMBL5077776_smina_10,-8.24117
CHEMBL5082074_smina_1,-8.34931
CHEMBL5082074_smina_2,-7.59029
CHEMBL5082074_smina_3,-8.89574
CHEMBL5082074_smina_4,-8.23228
CHEMBL5082074_smina_5,-8.05399
CHEMBL5082074_smina_6,-8.06739
CHEMBL5082074_smina_7,-8.38663
CHEMBL5082074_smina_8,-7.97453
CHEMBL5082074_smina_9,-8.09231
CHEMBL5082074_smina_10,11.16946
CHEMBL5088102_smina_1,-7.40812
CHEMBL5088102_smina_2,-8.43787
CHEMBL5088102_smina_3,-8.13539
CHEMBL5088102_smina_4,-8.03411
CHEMBL5088102_smina_5,-8.91952
CHEMBL5088102_smina_6,-7.66907
CHEMBL5088102_smina_7,-7.93345
CHEMBL5088102_smina_8,-8.59173
CHEMBL5088102_smina_9,-8.14229
CHEMBL5088102_smina_10,-8.79232
CHEMBL512391_smina_1,-7.64540
CHEMBL512391_smina_2,-8.01900
CHEMBL512391_smina_3,-8.15978
CHEMBL512391_smina_4,-7.43338
CHEMBL512391_smina_5,-7.68978
CHEMBL512391_smina_6,-7.70350
CHEMBL512391_smina_7,-7.32792
CHEMBL512391_smina_8,-7.60973
CHEMBL512391_smina_9,-7.20715
CHEMBL512391_smina_10,-7.09816
CHEMBL5169900_smina_1,-7.79670
CHEMBL5169900_smina_2,-7.88251
CHEMBL5169900_smina_3,-7.47687
CHEMBL5169900_smina_4,-7.76208
CHEMBL5169900_smina_5,-7.28359
CHEMBL5169900_smina_6,-7.55700
CHEMBL5169900_smina_7,-7.45828
CHEMBL5169900_smina_8,-7.71094
CHEMBL5169900_smina_9,-7.51567
CHEMBL5169900_smina_10,-7.40669
CHEMBL5173449_smina_1,-7.34886
CHEMBL5173449_smina_2,-7.32733
CHEMBL5173449_smina_3,-6.09133
CHEMBL5173449_smina_4,-6.48080
CHEMBL5173449_smina_5,-6.27052
CHEMBL5173449_smina_6,-7.29673
CHEMBL5173449_smina_7,-5.98301
CHEMBL5173449_smina_8,-6.36689
CHEMBL5173449_smina_9,-6.63053
CHEMBL5173449_smina_10,-6.18484
CHEMBL5174232_smina_1,-7.51760
CHEMBL5174232_smina_2,-9.30692
CHEMBL5174232_smina_3,-8.06092
CHEMBL5174232_smina_4,-8.20272
CHEMBL5174232_smina_5,-8.43381
CHEMBL5174232_smina_6,-8.69627
CHEMBL5174232_smina_7,-7.71310
CHEMBL5174232_smina_8,-7.88553
CHEMBL5174232_smina_9,-8.45588
CHEMBL5174232_smina_10,-9.14453
CHEMBL5178754_smina_1,-8.21489
CHEMBL5178754_smina_2,3.95728
CHEMBL5178754_smina_3,-8.59858
CHEMBL5178754_smina_4,-8.32468
CHEMBL5178754_smina_5,-9.80889
CHEMBL5178754_smina_6,-10.61231
CHEMBL5178754_smina_7,-8.80417
CHEMBL5178754_smina_8,-9.19025
CHEMBL5178754_smina_9,-8.66905
CHEMBL5178754_smina_10,-10.36520
CHEMBL5180325_smina_1,-8.43174
CHEMBL5180325_smina_2,-8.42378
CHEMBL5180325_smina_3,-8.37217
CHEMBL5180325_smina_4,-8.31172
CHEMBL5180325_smina_5,-8.34947
CHEMBL5180325_smina_6,-8.08191
CHEMBL5180325_smina_7,-8.16236
CHEMBL5180325_smina_8,-8.15365
CHEMBL5180325_smina_9,-8.28557
CHEMBL5180325_smina_10,-7.45516
CHEMBL51854_smina_1,-7.18686
CHEMBL51854_smina_2,-7.27644
CHEMBL51854_smina_3,-7.32685
CHEMBL51854_smina_4,-6.27136
CHEMBL51854_smina_5,-6.42569
CHEMBL51854_smina_6,-6.92542
CHEMBL51854_smina_7,-7.47411
CHEMBL51854_smina_8,-6.39036
CHEMBL51854_smina_9,-7.00902
CHEMBL51854_smina_10,-7.15699
CHEMBL5188948_smina_1,-8.36774
CHEMBL5188948_smina_2,-8.80138
CHEMBL5188948_smina_3,-7.97303
CHEMBL5188948_smina_4,-7.77088
CHEMBL5188948_smina_5,-7.88506
CHEMBL5188948_smina_6,-8.09742
CHEMBL5188948_smina_7,-8.58911
CHEMBL5188948_smina_8,-8.34479
CHEMBL5188948_smina_9,-8.81076
CHEMBL5188948_smina_10,-8.84911
CHEMBL5192038_smina_1,-4.42104
CHEMBL5192038_smina_2,-3.14606
CHEMBL5192038_smina_3,-4.45106
CHEMBL5192038_smina_4,-4.66037
CHEMBL5192038_smina_5,-4.33858
CHEMBL5192038_smina_6,-4.10648
CHEMBL5192038_smina_7,-4.63388
CHEMBL5192038_smina_8,-4.29023
CHEMBL5192038_smina_9,-4.27947
CHEMBL5192038_smina_10,-4.79169
CHEMBL5192318_smina_1,-6.95436
CHEMBL5192318_smina_2,-7.29699
CHEMBL5192318_smina_3,-6.53137
CHEMBL5192318_smina_4,-7.01500
CHEMBL5192318_smina_5,-6.66472
CHEMBL5192318_smina_6,-6.79180
CHEMBL5192318_smina_7,-6.63735
CHEMBL5192318_smina_8,-5.37711
CHEMBL5192318_smina_9,-5.53312
CHEMBL5192318_smina_10,-6.59109
CHEMBL5198812_smina_1,-9.52779
CHEMBL5198812_smina_2,-8.12833
CHEMBL5198812_smina_3,-8.34079
CHEMBL5198812_smina_4,-8.23816
CHEMBL5198812_smina_5,-8.06031
CHEMBL5198812_smina_6,-7.91477
CHEMBL5198812_smina_7,-8.97926
CHEMBL5198812_smina_8,-8.44962
CHEMBL5198812_smina_9,-9.37673
CHEMBL5198812_smina_10,-9.05421
CHEMBL5209100_smina_1,-1.53140
CHEMBL5209100_smina_2,-3.35671
CHEMBL5209100_smina_3,-1.29315
CHEMBL5209100_smina_4,-3.89670
CHEMBL5209100_smina_5,-2.43832
CHEMBL5209100_smina_6,-3.12997
CHEMBL5209100_smina_7,2.62978
CHEMBL5209100_smina_8,-1.96588
CHEMBL5209100_smina_9,-3.68684
CHEMBL5209100_smina_10,2.48732
CHEMBL521155_smina_1,-7.93485
CHEMBL521155_smina_2,-8.36741
CHEMBL521155_smina_3,-8.02334
CHEMBL521155_smina_4,-8.56100
CHEMBL521155_smina_5,-8.17786
CHEMBL521155_smina_6,-7.64017
CHEMBL521155_smina_7,-7.47081
CHEMBL521155_smina_8,-7.84516
CHEMBL521155_smina_9,-8.49563
CHEMBL521155_smina_10,-7.79273
CHEMBL540701_smina_1,-7.22781
CHEMBL540701_smina_2,-7.22751
CHEMBL540701_smina_3,-7.31203
CHEMBL540701_smina_4,-7.49443
CHEMBL540701_smina_5,-7.81501
CHEMBL540701_smina_6,-8.29832
CHEMBL540701_smina_7,-7.41257
CHEMBL540701_smina_8,-8.47603
CHEMBL540701_smina_9,-7.48243
CHEMBL540701_smina_10,-7.27006
CHEMBL55379_smina_1,-8.61349
CHEMBL55379_smina_2,-8.44448
CHEMBL55379_smina_3,-8.39688
CHEMBL55379_smina_4,-9.02699
CHEMBL55379_smina_5,-9.40616
CHEMBL55379_smina_6,-9.53987
CHEMBL55379_smina_7,-8.22553
CHEMBL55379_smina_8,-9.27581
CHEMBL55379_smina_9,-8.77909
CHEMBL55379_smina_10,-8.72656
CHEMBL57347_smina_1,-7.89238
CHEMBL57347_smina_2,-7.94757
CHEMBL57347_smina_3,-6.97333
CHEMBL57347_smina_4,-6.93669
CHEMBL57347_smina_5,-8.43422
CHEMBL57347_smina_6,-7.72867
CHEMBL57347_smina_7,-7.32745
CHEMBL57347_smina_8,-8.87993
CHEMBL57347_smina_9,-7.67003
CHEMBL57347_smina_10,-7.15630
CHEMBL589561_smina_1,-8.53434
CHEMBL589561_smina_2,-8.26114
CHEMBL589561_smina_3,-8.87096
CHEMBL589561_smina_4,-7.73015
CHEMBL589561_smina_5,-8.85167
CHEMBL589561_smina_6,-8.58492
CHEMBL589561_smina_7,-7.91899
CHEMBL589561_smina_8,-8.81057
CHEMBL589561_smina_9,-8.60211
CHEMBL589561_smina_10,-8.02291
CHEMBL591910_smina_1,-6.07125
CHEMBL591910_smina_2,-6.96181
CHEMBL591910_smina_3,-6.99030
CHEMBL591910_smina_4,-5.88039
CHEMBL591910_smina_5,-6.40979
CHEMBL591910_smina_6,-6.43116
CHEMBL591910_smina_7,-5.95293
CHEMBL591910_smina_8,-6.10426
CHEMBL591910_smina_9,-5.79452
CHEMBL591910_smina_10,-6.52835
CHEMBL593760_smina_1,-8.46043
CHEMBL593760_smina_2,-8.85288
CHEMBL593760_smina_3,-8.77930
CHEMBL593760_smina_4,-8.52634
CHEMBL593760_smina_5,-9.16105
CHEMBL593760_smina_6,-8.44752
CHEMBL593760_smina_7,-8.80201
CHEMBL593760_smina_8,-9.13702
CHEMBL593760_smina_9,-9.12772
CHEMBL593760_smina_10,-8.46619
CHEMBL594810_smina_1,-7.27431
CHEMBL594810_smina_2,-7.85378
CHEMBL594810_smina_3,-7.93473
CHEMBL594810_smina_4,-6.71113
CHEMBL594810_smina_5,-7.36599
CHEMBL594810_smina_6,-6.94367
CHEMBL594810_smina_7,-5.96779
CHEMBL594810_smina_8,-6.55447
CHEMBL594810_smina_9,-5.89338
CHEMBL594810_smina_10,-6.12010
CHEMBL59812_smina_1,-9.38844
CHEMBL59812_smina_2,-9.40227
CHEMBL59812_smina_3,-9.22159
CHEMBL59812_smina_4,-8.30879
CHEMBL59812_smina_5,-7.62475
CHEMBL59812_smina_6,-7.97998
CHEMBL59812_smina_7,-8.49444
CHEMBL59812_smina_8,-8.61379
CHEMBL59812_smina_9,-9.31100
CHEMBL59812_smina_10,-8.00493
CHEMBL65063_smina_1,-6.77900
CHEMBL65063_smina_2,-7.13030
CHEMBL65063_smina_3,-7.26439
CHEMBL65063_smina_4,-6.94945
CHEMBL65063_smina_5,-6.95878
CHEMBL65063_smina_6,-7.17386
CHEMBL65063_smina_7,-7.15218
CHEMBL65063_smina_8,-6.96309
CHEMBL65063_smina_9,-6.99453
CHEMBL65063_smina_10,-6.09343
CHEMBL69071_smina_1,-8.71185
CHEMBL69071_smina_2,-8.50576
CHEMBL69071_smina_3,-8.89746
CHEMBL69071_smina_4,-9.07212
CHEMBL69071_smina_5,-8.56816
CHEMBL69071_smina_6,-8.78751
CHEMBL69071_smina_7,-9.38888
CHEMBL69071_smina_8,-8.80314
CHEMBL69071_smina_9,-8.67699
CHEMBL69071_smina_10,-10.02348
CHEMBL72393_smina_1,-9.25847
CHEMBL72393_smina_2,-8.98425
CHEMBL72393_smina_3,-8.57584
CHEMBL72393_smina_4,-7.76816
CHEMBL72393_smina_5,-7.99239
CHEMBL72393_smina_6,-8.57225
CHEMBL72393_smina_7,-7.41269
CHEMBL72393_smina_8,-7.71625
CHEMBL72393_smina_9,-7.57904
CHEMBL72393_smina_10,-8.73549
CHEMBL726_smina_1,-7.42826
CHEMBL726_smina_2,-7.63246
CHEMBL726_smina_3,-7.67879
CHEMBL726_smina_4,-6.87682
CHEMBL726_smina_5,-7.97303
CHEMBL726_smina_6,-6.23762
CHEMBL726_smina_7,-6.83042
CHEMBL726_smina_8,-7.02426
CHEMBL726_smina_9,-6.59359
CHEMBL726_smina_10,-7.23030
CHEMBL77452_smina_1,-8.24423
CHEMBL77452_smina_2,-7.96744
CHEMBL77452_smina_3,-7.40703
CHEMBL77452_smina_4,-8.34424
CHEMBL77452_smina_5,-7.87762
CHEMBL77452_smina_6,-8.35979
CHEMBL77452_smina_7,-7.79706
CHEMBL77452_smina_8,-7.90720
CHEMBL77452_smina_9,-7.07046
CHEMBL77452_smina_10,-8.75388
CHEMBL7819_smina_1,-8.44380
CHEMBL7819_smina_2,-8.62355
CHEMBL7819_smina_3,-8.18294
CHEMBL7819_smina_4,-8.44258
CHEMBL7819_smina_5,-8.14682
CHEMBL7819_smina_6,-7.77932
CHEMBL7819_smina_7,-7.09234
CHEMBL7819_smina_8,-7.88447
CHEMBL7819_smina_9,-7.79528
CHEMBL7819_smina_10,-7.37380
CHEMBL7866_smina_1,-9.00626
CHEMBL7866_smina_2,-8.51082
CHEMBL7866_smina_3,-8.02087
CHEMBL7866_smina_4,-8.73376
CHEMBL7866_smina_5,-8.09232
CHEMBL7866_smina_6,-7.76361
CHEMBL7866_smina_7,-8.18368
CHEMBL7866_smina_8,-7.85411
CHEMBL7866_smina_9,-7.76520
CHEMBL7866_smina_10,-8.16324
CHEMBL80540_smina_1,-8.43542
CHEMBL80540_smina_2,-8.76753
CHEMBL80540_smina_3,-9.06915
CHEMBL80540_smina_4,-8.57501
CHEMBL80540_smina_5,-7.90728
CHEMBL80540_smina_6,-7.88387
CHEMBL80540_smina_7,-7.82347
CHEMBL80540_smina_8,-9.38097
CHEMBL80540_smina_9,-8.29246
CHEMBL80540_smina_10,-8.17872
CHEMBL92174_smina_1,-6.24872
CHEMBL92174_smina_2,-7.23616
CHEMBL92174_smina_3,-7.12088
CHEMBL92174_smina_4,-6.67592
CHEMBL92174_smina_5,-7.15028
CHEMBL92174_smina_6,-7.24365
CHEMBL92174_smina_7,-6.18638
CHEMBL92174_smina_8,-7.35148
CHEMBL92174_smina_9,-6.26846
CHEMBL92174_smina_10,-6.17929
CHEMBL94066_smina_1,-7.76319
CHEMBL94066_smina_2,-8.45852
CHEMBL94066_smina_3,-8.76424
CHEMBL94066_smina_4,-8.02742
CHEMBL94066_smina_5,-8.57049
CHEMBL94066_smina_6,-7.53744
CHEMBL94066_smina_7,-8.37416
CHEMBL94066_smina_8,-7.32686
CHEMBL94066_smina_9,-8.87298
CHEMBL94066_smina_10,-8.43591
CHEMBL4457733_diffdock_1,22.86491
CHEMBL4457733_diffdock_2,36.79551
CHEMBL4457733_diffdock_3,56.36204
CHEMBL4457733_diffdock_4,44.27640
CHEMBL4457733_diffdock_5,40.38046
CHEMBL4457733_diffdock_6,61.18073
CHEMBL4457733_diffdock_7,95.23027
CHEMBL4457733_diffdock_8,67.67675
CHEMBL4457733_diffdock_9,21.55122
CHEMBL4457733_diffdock_10,112.53336
CHEMBL1204261_diffdock_1,0.01694
CHEMBL1204261_diffdock_2,1.44827
CHEMBL1204261_diffdock_3,4.18783
CHEMBL1204261_diffdock_4,2.59476
CHEMBL1204261_diffdock_5,11.19220
CHEMBL1204261_diffdock_6,8.11298
CHEMBL1204261_diffdock_7,4.74829
CHEMBL1204261_diffdock_8,10.73805
CHEMBL1204261_diffdock_9,7.05200
CHEMBL1204261_diffdock_10,0.00000
CHEMBL4759072_diffdock_1,9.53323
CHEMBL4759072_diffdock_2,11.09131
CHEMBL4759072_diffdock_3,9.47985
CHEMBL4759072_diffdock_4,15.78592
CHEMBL4759072_diffdock_5,13.83435
CHEMBL4759072_diffdock_6,13.30828
CHEMBL4759072_diffdock_7,18.82501
CHEMBL4759072_diffdock_8,14.03717
CHEMBL4759072_diffdock_9,15.65023
CHEMBL4759072_diffdock_10,40.36524
CHEMBL291701_diffdock_1,13.56483
CHEMBL291701_diffdock_2,-2.45811
CHEMBL291701_diffdock_3,22.63125
CHEMBL291701_diffdock_4,17.41897
CHEMBL291701_diffdock_5,18.55920
CHEMBL291701_diffdock_6,20.92930
CHEMBL291701_diffdock_7,22.07202
CHEMBL291701_diffdock_8,22.53010
CHEMBL291701_diffdock_9,24.97139
CHEMBL291701_diffdock_10,29.11553
CHEMBL593760_diffdock_1,18.72319
CHEMBL593760_diffdock_2,22.57208
CHEMBL593760_diffdock_3,39.06504
CHEMBL593760_diffdock_4,28.05215
CHEMBL593760_diffdock_5,24.11629
CHEMBL593760_diffdock_6,22.21025
CHEMBL593760_diffdock_7,28.33667
CHEMBL593760_diffdock_8,26.77649
CHEMBL593760_diffdock_9,28.87279
CHEMBL593760_diffdock_10,34.65775
CHEMBL1928944_diffdock_1,38.60178
CHEMBL1928944_diffdock_2,9.77235
CHEMBL1928944_diffdock_3,38.30148
CHEMBL1928944_diffdock_4,19.08031
CHEMBL1928944_diffdock_5,21.62733
CHEMBL1928944_diffdock_6,22.18754
CHEMBL1928944_diffdock_7,16.92928
CHEMBL1928944_diffdock_8,55.10298
CHEMBL1928944_diffdock_9,35.02372
CHEMBL1928944_diffdock_10,35.01446
CHEMBL3221557_diffdock_1,34.39352
CHEMBL3221557_diffdock_2,27.12615
CHEMBL3221557_diffdock_3,36.06087
CHEMBL3221557_diffdock_4,1.50895
CHEMBL3221557_diffdock_5,42.57999
CHEMBL3221557_diffdock_6,26.83827
CHEMBL3221557_diffdock_7,1.75748
CHEMBL3221557_diffdock_8,20.33065
CHEMBL3221557_diffdock_9,27.43107
CHEMBL3221557_diffdock_10,37.75492
CHEMBL4858409_diffdock_1,8.06979
CHEMBL4858409_diffdock_2,15.33563
CHEMBL4858409_diffdock_3,5.16554
CHEMBL4858409_diffdock_4,25.65152
CHEMBL4858409_diffdock_5,9.76581
CHEMBL4858409_diffdock_6,6.84996
CHEMBL4858409_diffdock_7,23.20608
CHEMBL4858409_diffdock_8,24.42467
CHEMBL4858409_diffdock_9,22.23926
CHEMBL4858409_diffdock_10,34.19787
CHEMBL1242208_diffdock_1,22.39121
CHEMBL1242208_diffdock_2,17.72112
CHEMBL1242208_diffdock_3,20.85394
CHEMBL1242208_diffdock_4,27.35731
CHEMBL1242208_diffdock_5,33.08298
CHEMBL1242208_diffdock_6,21.86530
CHEMBL1242208_diffdock_7,19.64732
CHEMBL1242208_diffdock_8,28.89071
CHEMBL1242208_diffdock_9,31.31806
CHEMBL1242208_diffdock_10,0.00000
CHEMBL3586175_diffdock_1,27.63233
CHEMBL3586175_diffdock_2,19.55355
CHEMBL3586175_diffdock_3,32.24751
CHEMBL3586175_diffdock_4,33.62415
CHEMBL3586175_diffdock_5,73.32771
CHEMBL3586175_diffdock_6,41.33239
CHEMBL3586175_diffdock_7,34.07998
CHEMBL3586175_diffdock_8,32.20488
CHEMBL3586175_diffdock_9,48.98063
CHEMBL3586175_diffdock_10,124.60368
CHEMBL4787951_diffdock_1,3.83387
CHEMBL4787951_diffdock_2,0.90423
CHEMBL4787951_diffdock_3,14.08631
CHEMBL4787951_diffdock_4,14.26197
CHEMBL4787951_diffdock_5,10.49488
CHEMBL4787951_diffdock_6,20.03143
CHEMBL4787951_diffdock_7,8.48501
CHEMBL4787951_diffdock_8,12.68775
CHEMBL4787951_diffdock_9,12.00069
CHEMBL4787951_diffdock_10,10.29313
CHEMBL1830130_diffdock_1,-5.74362
CHEMBL1830130_diffdock_2,-3.39027
CHEMBL1830130_diffdock_3,-5.26017
CHEMBL1830130_diffdock_4,-5.77425
CHEMBL1830130_diffdock_5,-3.89019
CHEMBL1830130_diffdock_6,-5.90016
CHEMBL1830130_diffdock_7,-5.97871
CHEMBL1830130_diffdock_8,-0.48715
CHEMBL1830130_diffdock_9,5.56210
CHEMBL1830130_diffdock_10,6.19465
CHEMBL3805775_diffdock_1,5.23325
CHEMBL3805775_diffdock_2,8.05438
CHEMBL3805775_diffdock_3,5.97694
CHEMBL3805775_diffdock_4,11.93872
CHEMBL3805775_diffdock_5,11.59454
CHEMBL3805775_diffdock_6,9.95140
CHEMBL3805775_diffdock_7,20.26951
CHEMBL3805775_diffdock_8,9.22707
CHEMBL3805775_diffdock_9,18.71250
CHEMBL3805775_diffdock_10,16.05357
CHEMBL3960853_diffdock_1,9.06379
CHEMBL3960853_diffdock_2,4.04458
CHEMBL3960853_diffdock_3,8.02199
CHEMBL3960853_diffdock_4,7.14077
CHEMBL3960853_diffdock_5,13.55928
CHEMBL3960853_diffdock_6,5.51579
CHEMBL3960853_diffdock_7,4.52562
CHEMBL3960853_diffdock_8,12.25208
CHEMBL3960853_diffdock_9,15.52104
CHEMBL3960853_diffdock_10,27.98770
CHEMBL127223_diffdock_1,24.08026
CHEMBL127223_diffdock_2,57.83804
CHEMBL127223_diffdock_3,33.76924
CHEMBL127223_diffdock_4,44.21286
CHEMBL127223_diffdock_5,89.58934
CHEMBL127223_diffdock_6,72.27252
CHEMBL127223_diffdock_7,77.94379
CHEMBL127223_diffdock_8,96.69224
CHEMBL127223_diffdock_9,90.15497
CHEMBL127223_diffdock_10,91.22407
CHEMBL29197_diffdock_1,8.94735
CHEMBL29197_diffdock_2,9.94362
CHEMBL29197_diffdock_3,10.87724
CHEMBL29197_diffdock_4,12.32685
CHEMBL29197_diffdock_5,16.37430
CHEMBL29197_diffdock_6,18.34855
CHEMBL29197_diffdock_7,18.22801
CHEMBL29197_diffdock_8,-0.97914
CHEMBL29197_diffdock_9,22.66768
CHEMBL29197_diffdock_10,0.00000
CHEMBL1242294_diffdock_1,11.97752
CHEMBL1242294_diffdock_2,6.28414
CHEMBL1242294_diffdock_3,10.25148
CHEMBL1242294_diffdock_4,9.09199
CHEMBL1242294_diffdock_5,7.18498
CHEMBL1242294_diffdock_6,14.47140
CHEMBL1242294_diffdock_7,16.49608
CHEMBL1242294_diffdock_8,18.28463
CHEMBL1242294_diffdock_9,15.66873
CHEMBL1242294_diffdock_10,0.00000
CHEMBL4074615_diffdock_1,16.60263
CHEMBL4074615_diffdock_2,23.74906
CHEMBL4074615_diffdock_3,17.37344
CHEMBL4074615_diffdock_4,13.68571
CHEMBL4074615_diffdock_5,28.18548
CHEMBL4074615_diffdock_6,32.05043
CHEMBL4074615_diffdock_7,30.02947
CHEMBL4074615_diffdock_8,35.18531
CHEMBL4074615_diffdock_9,25.57997
CHEMBL4074615_diffdock_10,31.57628
CHEMBL4549626_diffdock_1,10.86154
CHEMBL4549626_diffdock_2,5.11612
CHEMBL4549626_diffdock_3,10.39783
CHEMBL4549626_diffdock_4,9.56677
CHEMBL4549626_diffdock_5,15.53027
CHEMBL4549626_diffdock_6,16.00263
CHEMBL4549626_diffdock_7,15.59890
CHEMBL4549626_diffdock_8,24.66578
CHEMBL4549626_diffdock_9,15.33939
CHEMBL4549626_diffdock_10,31.03638
CHEMBL94066_diffdock_1,8.36864
CHEMBL94066_diffdock_2,11.23613
CHEMBL94066_diffdock_3,10.66182
CHEMBL94066_diffdock_4,9.78362
CHEMBL94066_diffdock_5,10.40135
CHEMBL94066_diffdock_6,10.27012
CHEMBL94066_diffdock_7,12.26956
CHEMBL94066_diffdock_8,7.56402
CHEMBL94066_diffdock_9,20.50666
CHEMBL94066_diffdock_10,0.00000
CHEMBL107472_diffdock_1,0.51819
CHEMBL107472_diffdock_2,3.29876
CHEMBL107472_diffdock_3,19.62738
CHEMBL107472_diffdock_4,30.52336
CHEMBL107472_diffdock_5,24.58206
CHEMBL107472_diffdock_6,23.41136
CHEMBL107472_diffdock_7,32.28430
CHEMBL107472_diffdock_8,27.28124
CHEMBL107472_diffdock_9,33.47919
CHEMBL107472_diffdock_10,26.70228
CHEMBL144842_diffdock_1,12.02473
CHEMBL144842_diffdock_2,26.01515
CHEMBL144842_diffdock_3,23.61594
CHEMBL144842_diffdock_4,16.96666
CHEMBL144842_diffdock_5,30.73208
CHEMBL144842_diffdock_6,43.42119
CHEMBL144842_diffdock_7,19.95036
CHEMBL144842_diffdock_8,43.05754
CHEMBL144842_diffdock_9,56.69147
CHEMBL144842_diffdock_10,0.00000
CHEMBL2437473_diffdock_1,-4.78050
CHEMBL2437473_diffdock_2,-2.43727
CHEMBL2437473_diffdock_3,0.31890
CHEMBL2437473_diffdock_4,-3.96422
CHEMBL2437473_diffdock_5,-3.42603
CHEMBL2437473_diffdock_6,-0.30389
CHEMBL2437473_diffdock_7,-1.32380
CHEMBL2437473_diffdock_8,-3.09514
CHEMBL2437473_diffdock_9,-1.00327
CHEMBL2437473_diffdock_10,7.97662
CHEMBL3699603_diffdock_1,-7.94969
CHEMBL3699603_diffdock_2,-7.71030
CHEMBL3699603_diffdock_3,-6.52910
CHEMBL3699603_diffdock_4,-7.46567
CHEMBL3699603_diffdock_5,-2.24928
CHEMBL3699603_diffdock_6,-0.99277
CHEMBL3699603_diffdock_7,-5.65685
CHEMBL3699603_diffdock_8,-3.50574
CHEMBL3699603_diffdock_9,1.44443
CHEMBL3699603_diffdock_10,12.54458
CHEMBL391321_diffdock_1,26.10189
CHEMBL391321_diffdock_2,17.50215
CHEMBL391321_diffdock_3,27.93258
CHEMBL391321_diffdock_4,31.16985
CHEMBL391321_diffdock_5,45.83924
CHEMBL391321_diffdock_6,27.58447
CHEMBL391321_diffdock_7,49.94724
CHEMBL391321_diffdock_8,18.26047
CHEMBL391321_diffdock_9,68.10751
CHEMBL391321_diffdock_10,0.00000
CHEMBL2441273_diffdock_1,-5.84853
CHEMBL2441273_diffdock_2,-5.27801
CHEMBL2441273_diffdock_3,0.82839
CHEMBL2441273_diffdock_4,14.47205
CHEMBL2441273_diffdock_5,8.50779
CHEMBL2441273_diffdock_6,21.49991
CHEMBL2441273_diffdock_7,24.98705
CHEMBL2441273_diffdock_8,32.26616
CHEMBL2441273_diffdock_9,35.20406
CHEMBL2441273_diffdock_10,39.56181
CHEMBL4077917_diffdock_1,11.65610
CHEMBL4077917_diffdock_2,16.75804
CHEMBL4077917_diffdock_3,26.22580
