ID,CNNscore,CNNaffinity,smina_affinity,ad4,LinF9,RTMScore,Vinardo,SCORCH,HYDE,CHEMPLP,rfscore_v1,rfscore_v2,rfscore_v3,vina_hydrophobic,vina_intra_hydrophobic
CHEMBL4293134_plants_08,0.0741886348,5.4970846176,-6.45962,-32.53346,-6.25122,13.582228908955832,-5.72071,0.0035,3710821175.42905,-66.7247,7.0559091790431765,6.974823591630586,6.770106868425686,34.13436939703216,13.963733535499577
CHEMBL4293134_plants_09,0.0767719969,5.7457323074,-6.66819,-32.34533,-6.37151,17.210937211422664,-5.4985,0.01355,69651420.280274,-62.7006,7.143990557775556,6.945064728715729,6.553663361305354,45.903972021492336,13.972981550403013
CHEMBL4293134_plants_10,0.4888485074,6.3858261108,-5.57138,-26.11412,-6.28716,16.27068106267487,-4.89497,0.02319,832440.397938,-65.116,6.974250413253408,7.345858618714616,6.754839732156732,46.64127877649653,14.240371721362756
CHEMBL3671582_plants_01,0.2087368965,7.0673141479,-6.89404,-39.20789,-7.61544,17.70748898158414,-6.99271,0.00908,1896309.698707,-68.165,7.841785637751136,7.675846844877343,7.300672377566876,43.15554469492943,20.084582469704408
CHEMBL3671582_plants_02,0.7649905682,7.4764480591,-7.36513,-39.93044,-7.44146,19.474538083918087,-7.2655,0.02035,31385.261055,-70.7486,7.736335483460985,7.781968732323227,7.259928637307135,33.73027545243073,16.546965283317082
CHEMBL3671582_plants_03,0.1882839948,7.0484075546,-6.52938,-38.96003,-7.23858,18.79710372583921,-6.14707,0.00775,2713115.255239,-67.9749,7.864106932234432,7.803274499278495,7.29273323715174,33.08551348060995,18.40614706541867
CHEMBL3671582_plants_04,0.026939664,6.721367836,-5.99258,-35.54564,-7.45537,18.47113285528981,-5.25054,0.0021,13259576.082179,-67.1815,7.797326770618277,7.789899859695865,7.3778680961816,33.02093303778415,12.223979795912816
CHEMBL3671582_plants_05,0.0050055417,6.4371547699,-5.73443,-34.52543,-7.41529,16.147345684605476,-3.49883,0.00378,3195750.027149,-65.1362,7.949359194472196,7.755362497114004,7.323945396325891,24.532596576786,13.384218289842178
CHEMBL3671582_plants_06,0.2248710245,6.9521780014,-6.42953,-26.36275,-7.23823,16.535726554564008,-6.50518,0.01761,224915.918901,-61.983,8.012888633255628,7.701608713564205,7.556568377122877,49.35845795376014,9.110740872346904
CHEMBL3671582_plants_07,0.2993029058,6.9156084061,-6.19088,-33.12086,-6.99355,11.914976938744426,-5.35696,0.00725,66405.119807,-59.1056,7.948360909146406,7.75182847258297,7.575758211177708,40.41064564502918,6.574742700225224
CHEMBL3671582_plants_08,0.1296039373,6.865571022,-6.3446,-35.57016,-6.78719,14.850087956820248,-5.21654,0.00892,1754667332.681324,-52.7325,7.970140619824618,7.741309475468973,7.311113998556995,44.8716528997519,10.415139421142896
CHEMBL3671582_plants_09,0.0099415043,6.5878562927,-5.60039,-30.34343,-7.59103,13.958106168985683,-4.78993,0.00167,537883273.588089,-60.5446,7.844990032523038,7.914728097402597,7.285512446830948,25.730233841808104,23.17208245396011
CHEMBL3671582_plants_10,0.6802040339,7.3277692795,-7.24391,-37.34488,-7.24716,12.127501092623222,-6.55314,0.00372,1492965.908263,-61.2525,7.967908900821397,7.791633800144299,7.438608749861246,45.55717818491807,10.933085254114395
CHEMBL4107879_plants_01,0.2171787918,7.1971740723,-7.72547,-43.87831,-9.01182,15.164621730370412,-6.48572,0.01562,136231.308369,-79.4104,7.53924006421356,7.476865154734153,7.189632511544014,65.74803566824293,39.93617318282257
CHEMBL4107879_plants_02,0.0348313674,6.8411512375,-7.98598,-40.97272,-8.32143,13.01146642660759,-6.25751,0.02566,5929.808866,-76.0704,7.506519488344983,7.255229997724504,6.819223494727502,57.74868477093597,35.67975213620828
CHEMBL4107879_plants_03,0.0363634117,6.8413333893,-6.58124,-32.64831,-7.97114,15.391265291280712,-4.79107,0.0603,9157.241048,-68.274,7.524233972416468,7.333660674991678,6.7150963585858685,59.51377617756339,35.76893776530778
CHEMBL4107879_plants_04,0.0642425418,7.070189476,-5.63973,-23.38239,-8.02682,13.71383445332866,-3.20443,0.05822,109222295447.95624,-61.2296,7.593987520812518,7.42789183848179,7.1617234978355,57.298855973242055,30.601526356714626
CHEMBL4107879_plants_05,0.0102655152,6.7050704956,-6.02983,-18.90107,-7.29822,11.19874425385429,-2.88751,0.03462,179070380.608979,-66.2412,7.6257170049395,7.325293827894331,6.8846273692973785,55.84377962395699,47.86243722654078
CHEMBL4107879_plants_06,0.0231874343,6.7563447952,-5.73855,-27.09003,-8.28171,12.370808757712838,-3.63422,0.0383,15032506.523092,-64.2109,7.636238831779323,7.417189101343102,7.266707752913753,72.27087597600007,31.1814896661886
CHEMBL4107879_plants_07,0.0111669097,6.4407863617,-6.34276,-36.59377,-8.30279,10.43779540425463,-4.2002,0.01608,297647.831315,-44.8726,7.511271168720168,7.226295507825512,6.690967024087027,53.72890882522131,13.883836249687864
CHEMBL4107879_plants_08,0.0065698861,6.4259843826,-4.08315,-19.22023,-7.21449,14.41866824886235,-1.22125,0.03522,2604.369978,-52.8515,7.538907637695633,7.339795385281386,6.76113747152847,69.19260159717265,47.9770105606391
CHEMBL4107879_plants_09,0.1784607023,7.0661268234,-5.84637,-36.31726,-7.87068,13.10445023845315,-4.55813,0.01453,1606913.698373,-58.3489,7.438602295704288,7.359397344488848,6.913926581529585,54.34684837623476,35.94149772073328
CHEMBL4107879_plants_10,0.0098736631,6.5591773987,-3.90751,-13.72167,-6.77753,13.074725269075843,-1.73672,0.0352,330693.497891,-52.8106,7.517788360639353,7.34073327006327,7.032161565934072,51.19477189452556,36.13020312817412
CHEMBL29197_plants_01,0.7135754824,6.3980808258,-6.62555,-32.44383,-6.90088,11.589205096851948,-6.13233,0.03733,273495.120727,-71.9397,7.04686264935065,6.958264122821615,6.748604580768899,38.006560373834176,4.226708555463548
CHEMBL29197_plants_02,0.3547328115,6.1870059967,-6.48179,-32.22027,-6.37699,18.13861375166868,-6.29775,0.04131,1035177.305274,-69.4067,6.987075010600512,6.793451360916859,6.73795863033045,39.471507072694166,13.765016140410037
CHEMBL29197_plants_03,0.4277106524,6.1750164032,-6.49881,-26.99222,-6.53317,12.571746681931977,-5.75649,0.10532,6969.394261,-68.7565,7.021345606060609,6.740826004440004,6.765268293278617,29.2573311892586,4.845477370713134
CHEMBL29197_plants_04,0.4689466655,6.349401474,-7.01353,-33.51152,-6.88531,12.376346261684048,-5.88601,0.04807,3561.639983,-68.4654,7.066048979076482,6.917808103285606,6.706425199317021,35.45752792421753,4.536413738566079
CHEMBL29197_plants_05,0.3491165936,5.8952674866,-6.37377,-30.61494,-6.15203,16.61250609158216,-6.07166,0.03057,5159.145968,-68.0512,6.705336625319122,6.514511083139081,6.554866699594514,26.16701659196547,4.54764423102765
CHEMBL29197_plants_06,0.4590895176,6.149017334,-6.40483,-28.97276,-6.09354,12.014865871795424,-5.68928,0.02666,1343206.04342,-66.4298,6.964519393051396,6.721267181096674,6.580371167515487,33.669496311051326,4.195269437878219
CHEMBL29197_plants_07,0.413271606,6.0465202332,-6.62008,-30.7634,-6.51398,9.716215409500816,-6.16565,0.01796,278834.984701,-66.0567,7.008727999791063,6.700857041125545,6.6622371382669625,30.47174698845652,4.587922802296768
CHEMBL29197_plants_08,0.2292840928,5.7852449417,-6.70893,-31.45595,-6.02575,17.258755132654056,-6.47834,0.03728,11536.560459,-65.4747,6.763113503607506,6.578395979076477,6.515547251209569,39.76428445607931,5.164606286619319
CHEMBL29197_plants_09,0.1272902638,5.8376150131,-6.06474,-27.81958,-6.70838,7.678825770867807,-4.79078,0.04398,31516549.127073,-64.5838,6.963871455988462,6.657774345543348,6.633178812759139,22.250716683497547,5.059316878813998
CHEMBL29197_plants_10,0.5575426817,6.3755235672,-5.2591,-16.05206,-6.12328,13.053461193746084,-4.61613,0.01898,21663.991915,-63.5581,7.240623293650791,6.940127966810969,6.799375781551778,36.82766517029656,4.347385950313687
CHEMBL2032376_plants_01,0.0164679531,6.8500270844,-7.15844,-41.73039,-8.76742,14.370599835266049,-5.20987,0.02294,3744090.690095,-64.4617,7.756786556943055,7.62048037740038,7.710041269841272,19.958502363428973,13.95919595889583
CHEMBL2032376_plants_02,0.0103850886,6.8632888794,-4.59273,-17.00589,-8.28666,18.65367357171097,-0.55265,0.03703,1331304.003487,-57.5526,7.81873224381174,7.690153435064944,7.669558783272285,32.158212457312715,16.281766636584273
CHEMBL2032376_plants_03,0.187920481,7.5097303391,-4.1381,-4.68307,-8.86444,25.498128145717924,-2.68087,0.12519,1177790.553906,-55.7253,7.68456276362526,7.677874923520932,7.5210400092130145,37.88789485306588,19.7761450717158
CHEMBL2032376_plants_04,0.0043602227,6.5040836334,-4.3507,-20.00341,-7.77977,13.559694631476315,-1.04449,0.02574,82096.881271,-53.4741,7.709040775557776,7.60187404489955,7.497701412698415,35.98534877605194,9.377292485013657
CHEMBL2032376_plants_05,0.0461330824,6.7884550095,-1.27583,-9.47741,-7.16142,17.65331905318852,2.1542,0.00847,1111015.087185,-32.5653,7.789360276334775,7.731559643578648,7.717005953546452,28.8342658773458,15.343561720091364
CHEMBL2032376_plants_06,0.007864207,6.4496221542,-4.13894,-17.46316,-7.45725,15.325408227536286,-1.04898,0.01239,141184713.155317,-46.0835,7.728263188977686,7.656742816516824,7.431257654401153,32.90139955840876,14.316391747393936
CHEMBL2032376_plants_07,0.0685510412,7.2905607224,-2.17986,5.64254,-7.10134,23.01469418213121,1.53592,0.04755,29712367.871426,-37.0237,7.768638791486286,7.710140103618611,7.59516843534244,30.32759585568027,16.81601813359552
CHEMBL2032376_plants_08,0.0267582834,6.9008426666,-2.1921,-5.17441,-7.90045,14.384839735504029,2.89138,0.01299,6874297930.367044,-36.7007,7.64651334781884,7.781994807248305,7.579199741480748,49.07522371682042,15.549162462080211
CHEMBL2032376_plants_09,0.0067217159,6.4804868698,-4.35845,-17.77628,-7.28544,15.744238046006275,-1.0799,0.0159,3691540244.392725,-38.0264,7.7418922510267505,7.665652845654346,7.377378743145745,32.389060405543255,16.03940711382907
CHEMBL2032376_plants_10,0.2019862235,7.5868654251,-2.81243,-0.62363,-7.76992,24.00074508283708,0.48208,0.04138,215448.382929,-28.3554,7.720307863580859,7.80699547735598,7.536688789155294,32.22842617109447,20.680718476751775
CHEMBL4569552_plants_01,0.871345222,7.8667221069,-7.84021,-45.85138,-9.0795,23.43695757784174,-7.81275,0.01053,102300.9235,-71.1632,7.9730202437007485,7.544600879342883,7.7412610958485955,32.815180902847445,13.652261456501044
CHEMBL4569552_plants_02,0.0503304526,7.0131549835,-6.92457,-44.17803,-8.45676,16.247664811214563,-6.37039,0.00115,89.240435,-66.8601,7.961828708791207,7.599925979686991,7.544913324897327,42.49970478792163,7.35909454120841
CHEMBL4569552_plants_03,0.0456154123,7.0772676468,-4.7213,-15.18525,-7.50623,15.28758537231116,-1.46085,0.00136,7607015.635065,-54.4928,7.860049732688879,7.67622181990233,7.429922250693753,48.30133680515466,18.314044265757904
CHEMBL4569552_plants_04,0.081809096,7.0142526627,-6.71392,-41.65899,-7.84932,19.14648035701944,-5.97428,0.00372,48290916.742325,-53.862,8.005092073870571,7.629637852702857,7.344720905483402,37.56915209749161,10.381272747890373
CHEMBL4569552_plants_05,0.0083918888,6.3402118683,-3.7066,-10.6106,-6.23882,21.5933942045432,-1.02444,0.00119,182950349.073515,-46.4054,7.9662132818847855,7.6503851450771485,7.324544791486291,24.087619383226524,7.655937732092964
CHEMBL4569552_plants_06,0.0127686337,6.5514440536,-6.43983,-39.25744,-7.87862,17.8209496024773,-4.487,0.0016,36639699.028376,-42.4014,7.958664233322234,7.64857851953602,7.481209257076255,40.79150772106865,2.6708366180194414
CHEMBL4569552_plants_07,0.0389034487,6.8907117844,-3.88623,-18.81335,-7.07664,15.260401260965656,-2.24164,0.00036,118795236430.19896,-34.4049,7.999307486124988,7.678815755244755,7.554034123709625,22.48166486243522,12.568327282263157
CHEMBL4569552_plants_08,0.049786415,7.0208454132,-4.50099,-20.78328,-7.66652,15.242601478123644,-1.22739,0.00115,34130536.296029,-36.7842,7.821606670029311,7.865707456487965,7.39550884953935,41.92666181011292,19.084788757989443
CHEMBL4569552_plants_09,0.006928476,6.5048332214,-2.90473,12.59237,-6.66089,12.6534654015556,0.25277,0.00138,129411902.146258,-27.2364,7.910326923886567,7.550978177322682,7.232900221112224,50.87117641343259,6.262418580550108
CHEMBL4569552_plants_10,0.0475114658,6.7555017471,-0.12302,26.96954,-6.0084,21.81040596837674,2.75715,0.00431,2099.682663,-59.9889,8.03197103490953,7.736815087135096,7.505088813297817,41.24312936518315,9.09453735295832
CHEMBL245868_plants_01,0.6467708349,7.6892528534,-7.79413,-38.57471,-9.30854,15.455431348144511,-7.79432,0.0495,27.109223,-97.0874,7.684415239316229,7.668077515873017,7.520122567377069,58.76446796593086,28.52402568403947
CHEMBL245868_plants_02,0.4845724106,7.684961319,-7.15084,-35.05484,-8.68464,14.829223358191838,-6.2827,0.01774,0.451045,-92.1156,7.716615907425899,7.60306674963925,7.430331709956715,57.46991202503062,22.427932710635645
CHEMBL245868_plants_03,0.2608067989,7.367811203,-6.60973,-40.7417,-9.00706,16.393294133435646,-5.609,0.01587,99.298636,-89.0994,7.503407085636575,7.601117066156067,7.496090164502169,55.20114669990758,19.13099797339584
CHEMBL245868_plants_04,0.6467453241,7.4686088562,-7.15297,-47.78708,-8.18918,20.76631714931656,-6.82884,0.01206,2614686.352624,-87.4152,7.807549917471412,7.675734191197696,7.351798349872351,45.96410468682436,22.989848069507605
CHEMBL245868_plants_05,0.4621413946,7.4542379379,-7.12841,-43.16714,-8.70653,12.24126947448648,-6.35548,0.04812,65.131868,-81.9967,7.658755542346531,7.578086007936509,7.496720357864362,51.22239483375475,24.096797109102223
CHEMBL245868_plants_06,0.3762642443,7.6690855026,-5.67033,-36.37613,-8.50783,15.82834571015761,-4.77745,0.08896,3627759995.860755,-84.0117,7.751358437007433,7.649107406204903,7.481204914141413,53.55096007905449,33.820309258540554
CHEMBL245868_plants_07,0.1171404272,7.0592660904,-5.5496,-24.01286,-8.34052,11.64969760389795,-4.8682,0.00801,198.259688,-76.8248,7.687851970196458,7.512903712842715,7.516236942279943,52.741207882374525,18.846323866009776
CHEMBL245868_plants_08,0.0109156687,6.448964119,-6.70231,-43.74859,-7.77147,20.717724230878748,-5.87277,0.00384,10481.404876,-79.3768,7.541694833999331,7.225501812853811,7.164066067987571,46.08592775324446,21.596126596835745
CHEMBL245868_plants_09,0.2358449101,7.5985450745,-5.66093,-24.32076,-8.63581,12.802468933216542,-4.25018,0.02743,2010.375057,-81.3707,7.655687677267168,7.7127347929292975,7.509429951936958,53.17321662335637,30.72546916293186
CHEMBL245868_plants_10,0.205671683,7.0841464996,-6.20038,-39.26089,-7.81348,14.851505088183668,-4.98785,0.01998,28.34281,-78.493,7.618051468753461,7.561537483016981,7.263281469696972,50.699369154934814,18.22752217921176
CHEMBL5077776_plants_01,0.0444205217,6.6997041702,-7.74063,-44.09232,-9.10622,19.38731835664228,-4.27105,0.00243,1443.393157,-70.5058,7.6591030784770755,7.581826801198798,7.471519985070483,38.32902003944814,12.98618678902235
CHEMBL5077776_plants_02,0.0130121587,6.5258750916,-8.23593,-43.6186,-8.90428,20.05114959096281,-5.34939,0.00779,1823492.147314,-63.5464,7.671419344988342,7.379292001443002,7.25935987462537,43.79035445220069,8.342709149991286
CHEMBL5077776_plants_03,0.0113332281,6.6011266708,-7.71518,-41.46725,-8.554,15.382785136954553,-4.23169,0.00259,1612.458548,-68.9549,7.586692305139305,7.576984578255075,7.231781813353311,44.64084062252415,13.102342333696708
CHEMBL5077776_plants_04,0.0192644875,6.6233863831,-5.37186,-16.66423,-8.40076,16.075787284454986,-0.59133,0.00078,4359843181.611673,-69.9923,7.742946849150853,7.698289088744594,7.382696826118328,51.336840621478096,9.205755855255704
CHEMBL5077776_plants_05,0.018302083,6.5312862396,-7.40432,-40.32759,-8.17239,17.225229681920503,-4.29658,0.00058,2511.016818,-65.1238,7.730530264624265,7.600263075036072,7.474120692141197,33.429476714212335,12.944209988021347
CHEMBL5077776_plants_06,0.1146027446,6.8426103592,-5.49791,-26.66207,-7.8951,17.88505961495564,-2.07526,0.0015,14095826.636172,-59.1034,7.622243637029639,7.614197080808076,7.316920632756134,40.03997987526599,12.648159512495626
CHEMBL5077776_plants_07,0.2225273103,7.2112398148,-4.78245,-21.88143,-8.17766,11.76262571469726,-2.45212,0.05003,14687534.032749,-59.7068,7.7312549870129885,7.7292328062493105,7.521098327561327,42.30064487350026,12.794166551211896
CHEMBL5077776_plants_08,0.0094138971,6.3149757385,-3.4283,-11.14764,-7.12134,17.760440097602675,2.26877,0.00505,227873.654833,-48.469,7.705204634088135,7.561333747807749,7.178331947108447,54.26561713125269,9.090375843676556
CHEMBL5077776_plants_09,0.0098154796,6.2646389008,-2.94374,-5.18855,-7.43443,15.572768358200548,2.45152,0.00141,3631418279.32535,-47.2638,7.684517515817513,7.615331453823956,7.466198938117441,50.41086293682931,8.668958900082611
CHEMBL5077776_plants_10,0.0020508929,6.1825342178,-4.27239,-18.90495,-7.47039,15.146745291446155,1.25658,0.00558,8499.960318,-60.7267,7.677200485514491,7.64599840825841,7.325734604395607,47.95106318010677,10.89473569795539
CHEMBL1821886_plants_01,0.1578325331,7.0555467606,-1.13448,-9.2102,-6.2693,15.484119236121892,2.40909,0.01085,28301866.566994,10.9094,6.902763439726947,7.067866252136755,6.556410962981462,75.96805809690319,11.970030364721492
CHEMBL1821886_plants_02,0.0589597374,6.6989946365,-1.15813,19.54098,-6.06909,17.165699008669023,2.03461,0.0794,16693111.734369,25.5193,7.256063730547226,7.152482731379732,6.778989660117657,67.74844354425964,11.408397652776312
CHEMBL1821886_plants_03,0.0963076949,6.82924366,0.43947,17.04912,-5.36337,15.69753823605227,3.09364,0.13043,33576049.729633,28.1976,7.216350395215894,7.022693150960151,6.781353077034074,45.233890489220784,12.12480954064053
CHEMBL1821886_plants_04,0.1042712182,7.0573673248,-6.2917,-31.82617,-7.76362,16.997706853391666,-4.08808,0.0055,33.612699,31.1498,6.7371258727938805,7.193345755022759,6.404333390109892,99.4736271736553,21.03935486185573
CHEMBL1821886_plants_05,0.0608804561,6.8950328827,-1.75646,5.38075,-6.4913,9.304797640688768,1.447,0.08464,1484235.458178,55.6388,7.363489844155842,7.187014841991351,6.725275154345656,54.85994428188667,13.087835434516304
CHEMBL1821886_plants_06,0.2714757323,7.3107252121,-7.15944,-33.9172,-8.22025,13.217718265786964,-3.87311,0.02786,35165.821445,28.9079,7.298970040404041,7.252339295426794,6.918388275446777,65.35774775675145,12.232225183391389
CHEMBL1821886_plants_07,0.1196698025,6.8969116211,-5.59128,-20.74866,-7.63544,20.408039240285905,-2.96024,0.01765,51242.957823,28.9706,7.296464920634925,7.090993904373407,6.822423888944385,70.98215428540708,11.449342390864096
CHEMBL1821886_plants_08,0.0558953397,6.7713775635,3.57472,27.48751,-4.12695,11.415940704369737,8.39389,0.06358,27888584.609936,35.9576,7.060145450549454,6.944346576645582,6.645458415528914,49.8560988228198,19.948863307843244
CHEMBL1821886_plants_09,0.1732129902,6.7234830856,-1.72116,10.46762,-6.90764,13.768265203849708,2.05357,0.02679,10788.714399,72.4429,6.745734787656799,7.099218437562435,6.642742862581867,95.56590408337894,17.031189345101705
CHEMBL1821886_plants_10,0.0407049283,6.8129873276,-4.97415,-13.24459,-6.89709,9.099559774492151,-1.74238,0.00544,2847875.204952,39.0115,6.876164943833947,6.977390343933846,6.7008181552336525,55.7949987792753,12.45137503421331
CHEMBL4067916_plants_01,0.002617646,6.6985569,1.08483,48.48463,-7.03303,11.221544817425974,7.96787,0.03927,4455529.858155,89.7028,8.070411019314012,8.010455675602177,7.637567631757133,53.28196845601696,22.411352126707875
CHEMBL4067916_plants_02,0.0021832669,6.4881839752,21.49111,221.65662,0.90034,13.488238778606846,34.00088,0.0026,1079016.067273,105.669,8.100948942668447,7.993405250749245,7.762350211843722,71.84652055253366,29.62332843855797
CHEMBL4067916_plants_03,0.10450387,7.2833833694,6.8048,105.39954,-5.23232,19.07591193366736,14.63692,0.02846,395.367981,146.96,7.937786724553219,7.903853524087032,7.6697341288711325,56.71510033684815,20.668477699184148
CHEMBL4067916_plants_04,0.0004618083,5.9365940094,12.28158,146.1646,-0.54294,15.002462304033532,20.50727,0.0075,15393892697.235842,100.622,7.939034905982903,7.758627495393508,7.608634450882449,53.68183976384707,20.02467483808207
CHEMBL4067916_plants_05,0.015994139,6.7254953384,10.06261,94.56857,-3.60548,15.98530803873618,19.67634,0.00306,15213457.968756,134.926,8.052836303751803,7.928071598568104,7.704502662504176,36.706481145514935,26.21970968761568
CHEMBL4067916_plants_06,0.0066924705,6.2033166885,16.91184,193.94037,-0.13042,9.76886709212894,25.37808,0.07754,5658708.031019,139.753,8.064985310800303,8.003990371128873,7.758112383394384,54.29298518598894,32.526976169561266
CHEMBL4067916_plants_07,0.0068104533,6.178935051,21.3908,231.85043,1.03389,10.104897662818674,35.14299,0.05467,5764492.673489,119.778,8.080751322177818,7.998748254245751,7.787769666389174,50.354603469774815,19.62531898060549
CHEMBL4067916_plants_08,0.000640194,6.2667922974,21.82023,216.06705,2.69285,14.4800662382963,31.70677,0.02825,31554759.542382,168.509,7.933907954156944,7.925784759296261,7.636973546231549,79.40970383806558,29.65748954039506
CHEMBL4067916_plants_09,0.0073089921,6.143037796,24.01506,246.57047,2.64602,12.10703728992021,38.70971,0.00053,26431054.679156,183.814,8.075593174769674,7.7682572787212765,7.731178040126548,59.30302039263613,23.538625476276746
CHEMBL4067916_plants_10,0.0079082036,5.9989032745,33.97492,332.22116,5.66621,11.00433785886825,51.56915,0.00212,9793920.624489,156.285,8.14088576734377,7.86369528066378,7.864212321345333,68.76989176933883,17.713843192595608
CHEMBL4462965_plants_01,0.0005140966,6.7448816299,13.7635,135.23465,-2.27788,19.012129514471145,22.94137,0.0103,3376615919.652549,197.943,7.93418713242313,7.940478663059163,7.620831405205904,68.79107524148317,33.722162409752414
CHEMBL4462965_plants_02,0.0520475842,7.7996006012,10.16516,122.8219,-4.85316,22.478148431633908,16.57247,0.00639,37800385.277468,180.602,8.175262277056278,8.10960251848152,8.071406844433348,72.06157767354036,27.00112780528338
CHEMBL4462965_plants_03,0.0157913864,7.3463668823,0.43532,22.71044,-8.3222,16.97609168924856,7.10812,0.00226,65527.546799,187.264,8.073737186147186,7.917531765512269,7.751951006771012,44.927183019431325,37.879274563735805
CHEMBL4462965_plants_04,0.0647346228,7.8889865875,2.90671,48.36033,-7.21128,18.06922739773812,8.10982,0.07557,5334.584632,191.542,8.147273021645018,8.063110573593077,8.019816467088472,71.89050089551989,40.748503233022376
CHEMBL4462965_plants_05,0.0039502443,7.0466241837,8.89985,120.46056,-4.106,15.911054975393045,17.26174,0.01576,2260307.709873,207.644,7.846409762626257,7.82776492884893,7.664052058885559,66.68723322860376,36.34806685341049
CHEMBL4462965_plants_06,0.1873138696,7.9095420837,19.75471,193.89677,-0.79094,18.84593888173029,29.22243,0.00457,14476.361918,184.428,8.100781080086586,8.103195683705186,8.077413947607951,73.94031101458602,26.72770973715911
CHEMBL4462965_plants_07,0.0002250738,6.9084787369,6.8925,88.88172,-4.30177,14.779282862959318,12.22568,0.01085,1993088056741.098,214.634,7.855208826118321,7.859965602730603,7.616682974969476,43.27972005680287,35.42480974195837
CHEMBL4462965_plants_08,0.0288762152,7.5096626282,4.63815,45.28125,-6.42485,17.48643877986092,13.77321,0.01245,25367307.877539,187.698,8.100791272005772,7.819396905483408,7.791703754245758,48.368407771922,26.578365090083608
CHEMBL4462965_plants_09,0.0237672124,7.1885414124,15.51911,143.69975,-2.21044,10.383294811727872,26.78922,0.01092,1894699.211284,213.114,8.14091524531025,8.106736832833828,7.873123673437678,70.24127287212133,35.88054925804271
CHEMBL4462965_plants_10,0.0008209336,6.7552614212,25.03693,197.9601,2.44033,20.35810901432013,39.53463,0.00072,4734790.506526,204.431,7.909869137473634,7.912606990398499,7.636825058663563,51.13268442346172,38.68184623459269
CHEMBL2437473_plants_01,0.4777652621,7.0400419235,-6.92923,-35.0758,-8.20273,16.135355323867845,-6.98535,0.04162,80767825.610782,-72.1869,7.638826168109666,7.842957680763675,7.502760747314774,37.93251013305154,13.541436636848816
CHEMBL2437473_plants_02,0.2600007951,6.6771230698,-6.64353,-20.49664,-7.52462,25.702063089596425,-7.11546,0.05011,663986377.232578,-69.9177,7.854038775613278,7.797634098235103,7.765569583916086,19.541125627183263,10.885337066697248
CHEMBL2437473_plants_03,0.45252195,6.8719863892,-7.80811,-36.51588,-7.62192,16.53972649228914,-6.46454,0.0104,882851.649339,-68.8301,7.818200736485738,7.518366910145414,7.228493981296482,36.782734995711735,13.20570668491596
CHEMBL2437473_plants_04,0.1439790726,6.2062301636,-7.54772,-34.50869,-7.10578,16.32206528206931,-6.39273,0.01002,2648824.470545,-65.3242,7.685155504162505,7.358695559662553,7.187206971322798,32.202648313353734,0.0
CHEMBL2437473_plants_05,0.0359386392,6.0604343414,-7.305,-35.95394,-7.51373,18.06208266343395,-6.35378,0.07323,478210828.07029,-66.6587,7.607260934842936,7.234841062937066,7.143106213025536,36.52636889397557,12.303738681378794
CHEMBL2437473_plants_06,0.6406924725,7.133023262,-6.39491,-17.21668,-8.03978,19.75189751564842,-6.37666,0.03654,50857862.465665,-65.3666,7.830090200577201,7.793023066211571,7.806356564546568,32.6041003096786,13.570819080839488
CHEMBL2437473_plants_07,0.2452707738,6.7265310287,-6.94374,-33.86242,-7.8143,17.422867053868256,-6.69054,0.02957,822623.702247,-65.3048,7.82253371484072,7.591915818570317,7.619703498445999,24.59929579465976,10.615756620419386
CHEMBL2437473_plants_08,0.0711211115,6.1977186203,-5.88755,-31.60809,-6.80496,15.641444672948897,-5.56224,0.02123,34736815415.60363,-64.2539,7.908192270562774,7.543053479797985,7.508910795204801,13.197042066438003,10.970425587293636
CHEMBL2437473_plants_09,0.030515492,5.8797178268,-5.774,-31.12967,-6.35739,17.766385182374176,-5.41367,0.01481,49659479.97971,-59.6104,7.926549188866686,7.303805523809523,7.148362414768238,15.025014258506191,10.858291858434637
CHEMBL2437473_plants_10,0.0203932207,5.9568376541,-7.05987,-34.30862,-7.06095,14.382419711548463,-5.88299,0.02271,102915101.936467,-63.5035,7.33781259146409,7.157042338883336,7.101787723903547,21.9996484967013,11.251681874388971
CHEMBL307599_plants_01,0.6580938697,5.9928369522,-6.88041,-26.68814,-6.47469,11.597581699840449,-5.13781,0.01637,136.732832,-66.423,6.734196943778442,6.712642561660562,6.446025924425249,33.45137232509363,3.236256426993018
CHEMBL307599_plants_02,0.3611559868,5.6854257584,-7.54532,-31.60133,-6.37017,14.739321544805486,-5.48755,0.00526,10200.9732,-64.8279,6.806019454878454,6.700502565268071,6.346831042624041,45.78690377610008,3.1974665750433378
CHEMBL307599_plants_03,0.962718904,6.657286644,-7.15076,-30.97199,-6.74341,14.293702175515648,-4.99203,0.02289,267.043773,-62.5211,6.786296492562989,6.967638770895769,6.441017265695085,27.949534859028653,3.281240836388358
CHEMBL307599_plants_04,0.4173937738,5.8949728012,-7.06146,-29.28184,-6.44398,14.089709764128465,-4.84577,0.01123,611875.173679,-65.9369,6.737108708569204,6.633439913031415,6.2041686048004205,36.56479706663895,3.1125882167899217
CHEMBL307599_plants_05,0.62399441,6.0692281723,-6.61738,-27.54863,-6.11544,14.754238040896745,-4.38588,0.01668,49.217206,-62.6713,6.812944901931397,6.757375071040071,6.231942287340101,31.82319834697724,3.3145483824910364
