ID,LinF9
CHEMBL107472_diffdock_9,5.02290
CHEMBL107472_diffdock_10,2.74039
CHEMBL144842_diffdock_1,1.04137
CHEMBL144842_diffdock_2,8.01864
CHEMBL144842_diffdock_3,6.83661
CHEMBL144842_diffdock_4,4.75373
CHEMBL144842_diffdock_5,10.07827
CHEMBL144842_diffdock_6,16.71255
CHEMBL144842_diffdock_7,5.17607
CHEMBL144842_diffdock_8,16.05079
CHEMBL144842_diffdock_9,23.61547
CHEMBL144842_diffdock_10,3.81116
CHEMBL2437473_diffdock_1,-7.19040
CHEMBL2437473_diffdock_2,-6.28016
CHEMBL2437473_diffdock_3,-5.46460
CHEMBL2437473_diffdock_4,-6.90694
CHEMBL2437473_diffdock_5,-6.87278
CHEMBL2437473_diffdock_6,-5.37619
CHEMBL2437473_diffdock_7,-6.04643
CHEMBL2437473_diffdock_8,-6.67268
CHEMBL2437473_diffdock_9,-5.62342
CHEMBL2437473_diffdock_10,-2.83211
CHEMBL3699603_diffdock_1,-8.72465
CHEMBL3699603_diffdock_2,-9.44591
CHEMBL3699603_diffdock_3,-8.06520
CHEMBL3699603_diffdock_4,-8.47622
CHEMBL3699603_diffdock_5,-6.52724
CHEMBL3699603_diffdock_6,-5.82998
CHEMBL3699603_diffdock_7,-8.32481
CHEMBL3699603_diffdock_8,-7.23604
CHEMBL3699603_diffdock_9,-4.95713
CHEMBL3699603_diffdock_10,0.35012
CHEMBL391321_diffdock_1,4.88132
CHEMBL391321_diffdock_2,2.43103
CHEMBL391321_diffdock_3,5.36314
CHEMBL391321_diffdock_4,7.60177
CHEMBL391321_diffdock_5,13.50501
CHEMBL391321_diffdock_6,7.38058
CHEMBL391321_diffdock_7,14.87876
CHEMBL391321_diffdock_8,2.97773
CHEMBL391321_diffdock_9,22.67865
CHEMBL391321_diffdock_10,2.42599
CHEMBL2441273_diffdock_1,-7.57690
CHEMBL2441273_diffdock_2,-7.59197
CHEMBL2441273_diffdock_3,-5.06964
CHEMBL2441273_diffdock_4,0.62163
CHEMBL2441273_diffdock_5,-2.01627
CHEMBL2441273_diffdock_6,2.98183
CHEMBL2441273_diffdock_7,4.34988
CHEMBL2441273_diffdock_8,7.30369
CHEMBL2441273_diffdock_9,7.99869
CHEMBL2441273_diffdock_10,10.48065
CHEMBL4077917_diffdock_1,-2.48208
CHEMBL4077917_diffdock_2,-0.68016
CHEMBL4077917_diffdock_3,2.91220
CHEMBL4077917_diffdock_4,2.14462
CHEMBL4077917_diffdock_5,0.14359
CHEMBL4077917_diffdock_6,2.05853
CHEMBL4077917_diffdock_7,14.96495
CHEMBL4077917_diffdock_8,28.19023
CHEMBL4077917_diffdock_9,31.40238
CHEMBL4077917_diffdock_10,1.67582
CHEMBL473543_diffdock_1,1.75189
CHEMBL473543_diffdock_2,3.00749
CHEMBL473543_diffdock_3,0.58120
CHEMBL473543_diffdock_4,4.12005
CHEMBL473543_diffdock_5,7.39119
CHEMBL473543_diffdock_6,5.78149
CHEMBL473543_diffdock_7,4.25274
CHEMBL473543_diffdock_8,4.02811
CHEMBL473543_diffdock_9,1.70746
CHEMBL473543_diffdock_10,11.39056
CHEMBL4569552_diffdock_1,25.43015
CHEMBL4569552_diffdock_2,13.38776
CHEMBL4569552_diffdock_3,18.91817
CHEMBL4569552_diffdock_4,4.00538
CHEMBL4569552_diffdock_5,16.76452
CHEMBL4569552_diffdock_6,11.94726
CHEMBL4569552_diffdock_7,17.55132
CHEMBL4569552_diffdock_8,10.67064
CHEMBL4569552_diffdock_9,13.03979
CHEMBL4569552_diffdock_10,17.45410
CHEMBL31815_diffdock_1,0.05531
CHEMBL31815_diffdock_2,-0.74058
CHEMBL31815_diffdock_3,0.43424
CHEMBL31815_diffdock_4,0.25062
CHEMBL31815_diffdock_5,-0.17296
CHEMBL31815_diffdock_6,1.53181
CHEMBL31815_diffdock_7,-1.56760
CHEMBL31815_diffdock_8,-1.90336
CHEMBL31815_diffdock_9,5.35678
CHEMBL31815_diffdock_10,10.27018
CHEMBL3759359_diffdock_1,-1.71511
CHEMBL3759359_diffdock_2,-1.70466
CHEMBL3759359_diffdock_3,-4.38569
CHEMBL3759359_diffdock_4,-3.30540
CHEMBL3759359_diffdock_5,-2.34277
CHEMBL3759359_diffdock_6,-0.97179
CHEMBL3759359_diffdock_7,-0.48881
CHEMBL3759359_diffdock_8,-0.48374
CHEMBL3759359_diffdock_9,2.75659
CHEMBL3759359_diffdock_10,7.14461
CHEMBL3671564_diffdock_1,-3.22127
CHEMBL3671564_diffdock_2,-0.29721
CHEMBL3671564_diffdock_3,-1.32202
CHEMBL3671564_diffdock_4,-2.10269
CHEMBL3671564_diffdock_5,-1.55741
CHEMBL3671564_diffdock_6,-0.12477
CHEMBL3671564_diffdock_7,-3.10344
CHEMBL3671564_diffdock_8,-0.97472
CHEMBL3671564_diffdock_9,-1.71859
CHEMBL3671564_diffdock_10,-2.56018
CHEMBL1173794_diffdock_1,-6.67527
CHEMBL1173794_diffdock_2,-5.86448
CHEMBL1173794_diffdock_3,-5.34448
CHEMBL1173794_diffdock_4,-2.10687
CHEMBL1173794_diffdock_5,-2.56761
CHEMBL1173794_diffdock_6,-1.25599
CHEMBL1173794_diffdock_7,-1.17210
CHEMBL1173794_diffdock_8,-2.14928
CHEMBL1173794_diffdock_9,2.99425
CHEMBL1173794_diffdock_10,7.59725
CHEMBL503418_diffdock_1,6.65581
CHEMBL503418_diffdock_2,9.86674
CHEMBL503418_diffdock_3,8.98318
CHEMBL503418_diffdock_4,8.98623
CHEMBL503418_diffdock_5,32.30495
CHEMBL503418_diffdock_6,14.01587
CHEMBL503418_diffdock_7,16.88878
CHEMBL503418_diffdock_8,21.02306
CHEMBL503418_diffdock_9,40.27936
CHEMBL503418_diffdock_10,15.17401
CHEMBL3676388_diffdock_1,3.78419
CHEMBL3676388_diffdock_2,8.86544
CHEMBL3676388_diffdock_3,7.48769
CHEMBL3676388_diffdock_4,6.00132
CHEMBL3676388_diffdock_5,2.13496
CHEMBL3676388_diffdock_6,8.08937
CHEMBL3676388_diffdock_7,5.42899
CHEMBL3676388_diffdock_8,8.89814
CHEMBL3676388_diffdock_9,2.88343
CHEMBL3676388_diffdock_10,2.88343
CHEMBL3133894_diffdock_1,-6.36242
CHEMBL3133894_diffdock_2,-6.54225
CHEMBL3133894_diffdock_3,-5.42924
CHEMBL3133894_diffdock_4,-1.76805
CHEMBL3133894_diffdock_5,-0.93408
CHEMBL3133894_diffdock_6,-3.19305
CHEMBL3133894_diffdock_7,2.83330
CHEMBL3133894_diffdock_8,3.91985
CHEMBL3133894_diffdock_9,0.90778
CHEMBL3133894_diffdock_10,1.09030
CHEMBL3604205_diffdock_1,-6.60323
CHEMBL3604205_diffdock_2,-6.43793
CHEMBL3604205_diffdock_3,-6.79876
CHEMBL3604205_diffdock_4,-6.82849
CHEMBL3604205_diffdock_5,-6.32658
CHEMBL3604205_diffdock_6,-2.12000
CHEMBL3604205_diffdock_7,-4.39447
CHEMBL3604205_diffdock_8,-4.33550
CHEMBL3604205_diffdock_9,-1.36804
CHEMBL3604205_diffdock_10,-1.12625
CHEMBL425402_diffdock_1,-3.75451
CHEMBL425402_diffdock_2,-5.83113
CHEMBL425402_diffdock_3,-3.00880
CHEMBL425402_diffdock_4,-0.37146
CHEMBL425402_diffdock_5,1.78949
CHEMBL425402_diffdock_6,0.64818
CHEMBL425402_diffdock_7,1.08382
CHEMBL425402_diffdock_8,-0.43074
CHEMBL425402_diffdock_9,1.77376
CHEMBL425402_diffdock_10,1.53781
CHEMBL2179128_diffdock_1,-3.47770
CHEMBL2179128_diffdock_2,-3.27825
CHEMBL2179128_diffdock_3,-1.02373
CHEMBL2179128_diffdock_4,-2.19160
CHEMBL2179128_diffdock_5,-1.10638
CHEMBL2179128_diffdock_6,-0.97810
CHEMBL2179128_diffdock_7,0.89162
CHEMBL2179128_diffdock_8,0.16815
CHEMBL2179128_diffdock_9,-0.09882
CHEMBL2179128_diffdock_10,-0.77999
CHEMBL1914664_diffdock_1,-5.14801
CHEMBL1914664_diffdock_2,-4.90838
CHEMBL1914664_diffdock_3,2.20751
CHEMBL1914664_diffdock_4,0.26824
CHEMBL1914664_diffdock_5,-1.45204
CHEMBL1914664_diffdock_6,-1.24621
CHEMBL1914664_diffdock_7,-0.26774
CHEMBL1914664_diffdock_8,-1.32770
CHEMBL1914664_diffdock_9,-0.56424
CHEMBL1914664_diffdock_10,4.95410
CHEMBL2048793_diffdock_1,4.13240
CHEMBL2048793_diffdock_2,5.68758
CHEMBL2048793_diffdock_3,5.48526
CHEMBL2048793_diffdock_4,8.06369
CHEMBL2048793_diffdock_5,4.91119
CHEMBL2048793_diffdock_6,5.51592
CHEMBL2048793_diffdock_7,9.70692
CHEMBL2048793_diffdock_8,16.27249
CHEMBL2048793_diffdock_9,10.68315
CHEMBL2048793_diffdock_10,8.53141
CHEMBL452980_diffdock_1,7.24132
CHEMBL452980_diffdock_2,12.35703
CHEMBL452980_diffdock_3,10.88569
CHEMBL452980_diffdock_4,13.68322
CHEMBL452980_diffdock_5,19.68748
CHEMBL452980_diffdock_6,8.48394
CHEMBL452980_diffdock_7,17.03788
CHEMBL452980_diffdock_8,17.57420
CHEMBL452980_diffdock_9,7.84032
CHEMBL452980_diffdock_10,2.57793
CHEMBL2424807_diffdock_1,-3.25853
CHEMBL2424807_diffdock_2,0.14313
CHEMBL2424807_diffdock_3,1.79279
CHEMBL2424807_diffdock_4,1.62551
CHEMBL2424807_diffdock_5,0.51873
CHEMBL2424807_diffdock_6,1.56125
CHEMBL2424807_diffdock_7,-1.18929
CHEMBL2424807_diffdock_8,5.52240
CHEMBL2424807_diffdock_9,3.37173
CHEMBL2424807_diffdock_10,5.30373
CHEMBL307599_diffdock_1,-2.02682
CHEMBL307599_diffdock_2,-0.32343
CHEMBL307599_diffdock_3,-1.25522
CHEMBL307599_diffdock_4,-0.13207
CHEMBL307599_diffdock_5,-0.31577
CHEMBL307599_diffdock_6,0.27642
CHEMBL307599_diffdock_7,-0.80879
CHEMBL307599_diffdock_8,1.92517
CHEMBL307599_diffdock_9,-0.85290
CHEMBL307599_diffdock_10,9.41074
CHEMBL4107879_diffdock_1,1.75811
CHEMBL4107879_diffdock_2,6.71664
CHEMBL4107879_diffdock_3,5.22347
CHEMBL4107879_diffdock_4,0.33524
CHEMBL4107879_diffdock_5,10.16443
CHEMBL4107879_diffdock_6,9.13558
CHEMBL4107879_diffdock_7,6.65254
CHEMBL4107879_diffdock_8,1.35904
CHEMBL4107879_diffdock_9,10.83447
CHEMBL4107879_diffdock_10,13.55396
CHEMBL424853_diffdock_1,-5.00516
CHEMBL424853_diffdock_2,-4.35842
CHEMBL424853_diffdock_3,2.17869
CHEMBL424853_diffdock_4,-0.56881
CHEMBL424853_diffdock_5,-0.52552
CHEMBL424853_diffdock_6,1.51558
CHEMBL424853_diffdock_7,0.03234
CHEMBL424853_diffdock_8,3.07767
CHEMBL424853_diffdock_9,-0.82352
CHEMBL424853_diffdock_10,2.00561
CHEMBL255871_diffdock_1,-5.00928
CHEMBL255871_diffdock_2,-5.12175
CHEMBL255871_diffdock_3,-4.20534
CHEMBL255871_diffdock_4,-5.72816
CHEMBL255871_diffdock_5,4.74781
CHEMBL255871_diffdock_6,5.27324
CHEMBL255871_diffdock_7,14.77765
CHEMBL255871_diffdock_8,29.43528
CHEMBL255871_diffdock_9,1.37695
CHEMBL255871_diffdock_10,1.82444
CHEMBL1241860_diffdock_1,-3.29806
CHEMBL1241860_diffdock_2,-2.59224
CHEMBL1241860_diffdock_3,-1.47766
CHEMBL1241860_diffdock_4,-1.89828
CHEMBL1241860_diffdock_5,-2.39600
CHEMBL1241860_diffdock_6,-0.02671
CHEMBL1241860_diffdock_7,-0.06347
CHEMBL1241860_diffdock_8,-1.65555
CHEMBL1241860_diffdock_9,-2.18681
CHEMBL1241860_diffdock_10,-1.54906
CHEMBL51854_diffdock_1,-4.91681
CHEMBL51854_diffdock_2,-5.84728
CHEMBL51854_diffdock_3,1.06947
CHEMBL51854_diffdock_4,1.56003
CHEMBL51854_diffdock_5,2.46670
CHEMBL51854_diffdock_6,2.47417
CHEMBL51854_diffdock_7,3.92541
CHEMBL51854_diffdock_8,5.27888
CHEMBL51854_diffdock_9,6.69279
CHEMBL51854_diffdock_10,0.80433
CHEMBL726_diffdock_1,-3.45875
CHEMBL726_diffdock_2,-3.50155
CHEMBL726_diffdock_3,-3.63328
CHEMBL726_diffdock_4,-4.09836
CHEMBL726_diffdock_5,-1.93500
CHEMBL726_diffdock_6,-4.93873
CHEMBL726_diffdock_7,-5.20204
CHEMBL726_diffdock_8,-5.06289
CHEMBL726_diffdock_9,-5.67628
CHEMBL726_diffdock_10,-2.10864
CHEMBL4080934_diffdock_1,12.65855
CHEMBL4080934_diffdock_2,11.82186
CHEMBL4080934_diffdock_3,13.75095
CHEMBL4080934_diffdock_4,7.81514
CHEMBL4080934_diffdock_5,10.90587
CHEMBL4080934_diffdock_6,6.09122
CHEMBL4080934_diffdock_7,6.34892
CHEMBL4080934_diffdock_8,6.97857
CHEMBL4080934_diffdock_9,11.67602
CHEMBL4080934_diffdock_10,24.12918
CHEMBL3671562_diffdock_1,8.11574
CHEMBL3671562_diffdock_2,1.63636
CHEMBL3671562_diffdock_3,4.25005
CHEMBL3671562_diffdock_4,-2.24015
CHEMBL3671562_diffdock_5,2.66039
CHEMBL3671562_diffdock_6,-0.69921
CHEMBL3671562_diffdock_7,-0.25271
CHEMBL3671562_diffdock_8,-0.27894
CHEMBL3671562_diffdock_9,2.72893
CHEMBL3671562_diffdock_10,6.64640
CHEMBL3671476_diffdock_1,-1.15509
CHEMBL3671476_diffdock_2,-4.16805
CHEMBL3671476_diffdock_3,-0.55075
CHEMBL3671476_diffdock_4,2.19604
CHEMBL3671476_diffdock_5,0.70387
CHEMBL3671476_diffdock_6,-1.39292
CHEMBL3671476_diffdock_7,-4.10691
CHEMBL3671476_diffdock_8,-2.85208
CHEMBL3671476_diffdock_9,-1.79962
CHEMBL3671476_diffdock_10,2.57793
CHEMBL3676349_diffdock_1,1.03991
CHEMBL3676349_diffdock_2,1.54343
CHEMBL3676349_diffdock_3,-0.82032
CHEMBL3676349_diffdock_4,0.06443
CHEMBL3676349_diffdock_5,2.59220
CHEMBL3676349_diffdock_6,7.43037
CHEMBL3676349_diffdock_7,1.73268
CHEMBL3676349_diffdock_8,-1.17514
CHEMBL3676349_diffdock_9,5.13737
CHEMBL3676349_diffdock_10,5.76133
CHEMBL2424794_diffdock_1,-2.49074
CHEMBL2424794_diffdock_2,-2.21845
CHEMBL2424794_diffdock_3,0.57886
CHEMBL2424794_diffdock_4,-2.34872
CHEMBL2424794_diffdock_5,0.52833
CHEMBL2424794_diffdock_6,1.03881
CHEMBL2424794_diffdock_7,3.55725
CHEMBL2424794_diffdock_8,-0.72263
CHEMBL2424794_diffdock_9,2.49016
CHEMBL2424794_diffdock_10,11.26880
CHEMBL308672_diffdock_1,20.59629
CHEMBL308672_diffdock_2,15.10007
CHEMBL308672_diffdock_3,10.58170
CHEMBL308672_diffdock_4,5.86824
CHEMBL308672_diffdock_5,13.27184
CHEMBL308672_diffdock_6,24.71265
CHEMBL308672_diffdock_7,23.24808
CHEMBL308672_diffdock_8,16.06146
CHEMBL308672_diffdock_9,13.95549
CHEMBL308672_diffdock_10,14.19982
CHEMBL505626_diffdock_1,2.39389
CHEMBL505626_diffdock_2,5.14218
CHEMBL505626_diffdock_3,16.52508
CHEMBL505626_diffdock_4,10.08199
CHEMBL505626_diffdock_5,3.96913
CHEMBL505626_diffdock_6,5.47882
CHEMBL505626_diffdock_7,22.93385
CHEMBL505626_diffdock_8,5.22810
CHEMBL505626_diffdock_9,13.63356
CHEMBL1090364_diffdock_1,-1.97745
CHEMBL1090364_diffdock_2,-2.05685
CHEMBL1090364_diffdock_3,-0.01586
CHEMBL1090364_diffdock_4,-1.11060
CHEMBL1090364_diffdock_5,4.31131
CHEMBL1090364_diffdock_6,1.47167
CHEMBL1090364_diffdock_7,4.53690
CHEMBL1090364_diffdock_8,1.07561
CHEMBL1090364_diffdock_9,4.00134
CHEMBL1090364_diffdock_10,3.48821
CHEMBL4096014_diffdock_1,-0.75621
CHEMBL4096014_diffdock_2,0.93910
CHEMBL4096014_diffdock_3,4.21394
CHEMBL4096014_diffdock_4,7.31150
CHEMBL4096014_diffdock_5,1.49059
CHEMBL4096014_diffdock_6,1.55795
CHEMBL4096014_diffdock_7,8.72722
CHEMBL4096014_diffdock_8,6.39567
CHEMBL4096014_diffdock_9,31.00014
CHEMBL4096014_diffdock_10,2.27464
CHEMBL77452_diffdock_1,1.10474
CHEMBL77452_diffdock_2,4.14161
CHEMBL77452_diffdock_3,6.64580
CHEMBL77452_diffdock_4,7.16267
CHEMBL77452_diffdock_5,2.16327
CHEMBL77452_diffdock_6,7.51558
CHEMBL77452_diffdock_7,5.86115
CHEMBL77452_diffdock_8,7.79572
CHEMBL77452_diffdock_9,3.12786
CHEMBL77452_diffdock_10,12.72218
CHEMBL3741026_diffdock_1,4.82631
CHEMBL3741026_diffdock_2,8.54969
CHEMBL3741026_diffdock_3,3.39283
CHEMBL3741026_diffdock_4,3.25145
CHEMBL3741026_diffdock_5,17.50272
CHEMBL3741026_diffdock_6,33.10716
CHEMBL3741026_diffdock_7,1.27442
CHEMBL3741026_diffdock_8,16.94454
CHEMBL3741026_diffdock_9,13.41616
CHEMBL3741026_diffdock_10,4.75279
CHEMBL293482_diffdock_1,-3.42455
CHEMBL293482_diffdock_2,-3.25171
CHEMBL293482_diffdock_3,-3.00980
CHEMBL293482_diffdock_4,-2.60703
CHEMBL293482_diffdock_5,-3.29707
CHEMBL293482_diffdock_6,-2.99061
CHEMBL293482_diffdock_7,-2.80396
CHEMBL293482_diffdock_8,-2.89008
CHEMBL293482_diffdock_9,-2.53016
CHEMBL293482_diffdock_10,0.80433
CHEMBL72393_diffdock_1,-6.61406
CHEMBL72393_diffdock_2,-2.42544
CHEMBL72393_diffdock_3,-1.50825
CHEMBL72393_diffdock_4,-1.70370
CHEMBL72393_diffdock_5,-1.34109
CHEMBL72393_diffdock_6,-1.62160
CHEMBL72393_diffdock_7,0.02169
CHEMBL72393_diffdock_8,1.52453
CHEMBL72393_diffdock_9,-0.19155
CHEMBL72393_diffdock_10,3.90264
CHEMBL5082074_diffdock_1,-3.31128
CHEMBL5082074_diffdock_2,1.31893
CHEMBL5082074_diffdock_3,3.42554
CHEMBL5082074_diffdock_4,16.37307
CHEMBL5082074_diffdock_5,35.32103
CHEMBL5082074_diffdock_6,6.01355
CHEMBL5082074_diffdock_7,15.54533
CHEMBL5082074_diffdock_8,6.13705
CHEMBL5082074_diffdock_9,44.70665
CHEMBL5082074_diffdock_10,30.25864
CHEMBL69071_diffdock_1,6.97406
CHEMBL69071_diffdock_2,-0.78290
CHEMBL69071_diffdock_3,3.48789
CHEMBL69071_diffdock_4,-1.32165
CHEMBL69071_diffdock_5,-1.65214
CHEMBL69071_diffdock_6,8.78809
CHEMBL69071_diffdock_7,4.63446
CHEMBL69071_diffdock_8,11.06392
CHEMBL69071_diffdock_9,5.69667
CHEMBL69071_diffdock_10,11.87744
CHEMBL2448067_diffdock_1,-2.78986
CHEMBL2448067_diffdock_2,-3.05917
CHEMBL2448067_diffdock_3,-2.77571
CHEMBL2448067_diffdock_4,-2.80094
CHEMBL2448067_diffdock_5,-1.57541
CHEMBL2448067_diffdock_6,-2.14097
CHEMBL2448067_diffdock_7,-0.01195
CHEMBL2448067_diffdock_8,-2.47267
CHEMBL2448067_diffdock_9,-2.63384
CHEMBL2448067_diffdock_10,-0.61855
CHEMBL504173_diffdock_1,-5.08907
CHEMBL504173_diffdock_2,-5.07566
CHEMBL504173_diffdock_3,-3.95912
CHEMBL504173_diffdock_4,-4.46530
CHEMBL504173_diffdock_5,-2.99717
CHEMBL504173_diffdock_6,3.07128
CHEMBL504173_diffdock_7,7.63811
CHEMBL504173_diffdock_8,5.34347
CHEMBL504173_diffdock_9,2.46478
CHEMBL504173_diffdock_10,6.35087
CHEMBL1947127_diffdock_1,-6.03233
CHEMBL1947127_diffdock_2,-7.40573
CHEMBL1947127_diffdock_3,-5.81973
CHEMBL1947127_diffdock_4,-5.40271
CHEMBL1947127_diffdock_5,-4.25036
CHEMBL1947127_diffdock_6,-5.28270
CHEMBL1947127_diffdock_7,-5.53201
CHEMBL1947127_diffdock_8,-1.81929
CHEMBL1947127_diffdock_9,10.12394
CHEMBL1947127_diffdock_10,1.67582
CHEMBL591910_diffdock_1,-4.72060
CHEMBL591910_diffdock_2,-5.06558
CHEMBL591910_diffdock_3,-4.36643
CHEMBL591910_diffdock_4,-4.69267
CHEMBL591910_diffdock_5,-2.93989
CHEMBL591910_diffdock_6,1.93819
CHEMBL591910_diffdock_7,-2.27487
CHEMBL591910_diffdock_8,-0.36864
CHEMBL591910_diffdock_9,-0.57392
CHEMBL591910_diffdock_10,0.91044
CHEMBL3218002_diffdock_1,7.18395
CHEMBL3218002_diffdock_2,3.84003
CHEMBL3218002_diffdock_3,5.56877
CHEMBL3218002_diffdock_4,2.13490
CHEMBL3218002_diffdock_5,5.28658
CHEMBL3218002_diffdock_6,32.24726
CHEMBL3218002_diffdock_7,10.38964
CHEMBL3218002_diffdock_8,4.16541
CHEMBL3218002_diffdock_9,2.26222
CHEMBL3218002_diffdock_10,11.61979
CHEMBL3967836_diffdock_1,-5.34385
CHEMBL3967836_diffdock_2,-7.00040
CHEMBL3967836_diffdock_3,-4.98949
CHEMBL3967836_diffdock_4,-4.68548
CHEMBL3967836_diffdock_5,5.26936
CHEMBL3967836_diffdock_6,-4.21515
CHEMBL3967836_diffdock_7,0.53016
CHEMBL3967836_diffdock_8,-7.45290
CHEMBL3967836_diffdock_9,-3.65899
CHEMBL3967836_diffdock_10,-6.35631
CHEMBL4080720_diffdock_1,1.13043
CHEMBL4080720_diffdock_2,1.10152
CHEMBL4080720_diffdock_3,-1.96562
CHEMBL4080720_diffdock_4,-1.26654
CHEMBL4080720_diffdock_5,-2.09831
CHEMBL4080720_diffdock_6,-1.28954
CHEMBL4080720_diffdock_7,5.43590
CHEMBL4080720_diffdock_8,7.78182
CHEMBL4080720_diffdock_9,-1.03615
CHEMBL4080720_diffdock_10,3.91978
CHEMBL3416617_diffdock_1,-2.32704
CHEMBL3416617_diffdock_2,-4.19705
CHEMBL3416617_diffdock_3,-2.79910
CHEMBL3416617_diffdock_4,-1.77477
CHEMBL3416617_diffdock_5,-1.44846
CHEMBL3416617_diffdock_6,0.86924
CHEMBL3416617_diffdock_7,0.45415
CHEMBL3416617_diffdock_8,-0.40926
CHEMBL3416617_diffdock_9,-0.37915
CHEMBL3416617_diffdock_10,9.82241
CHEMBL4759414_diffdock_1,-1.81196
CHEMBL4759414_diffdock_2,-2.82450
CHEMBL4759414_diffdock_3,-3.25338
CHEMBL4759414_diffdock_4,-0.00343
CHEMBL4759414_diffdock_5,1.30635
CHEMBL4759414_diffdock_6,2.14502
CHEMBL4759414_diffdock_7,0.01384
CHEMBL4759414_diffdock_8,4.40144
CHEMBL4759414_diffdock_9,-1.79379
CHEMBL4759414_diffdock_10,-2.45008
CHEMBL154822_diffdock_1,12.49229
CHEMBL154822_diffdock_2,24.45456
CHEMBL154822_diffdock_3,16.73449
CHEMBL154822_diffdock_4,50.04877
CHEMBL154822_diffdock_5,33.86560
CHEMBL154822_diffdock_6,40.10283
CHEMBL154822_diffdock_7,15.48911
CHEMBL154822_diffdock_8,23.66027
CHEMBL154822_diffdock_9,33.43608
CHEMBL1241948_diffdock_1,-0.22795
CHEMBL1241948_diffdock_2,1.68464
CHEMBL1241948_diffdock_3,3.15698
CHEMBL1241948_diffdock_4,2.85805
CHEMBL1241948_diffdock_5,-2.61425
CHEMBL1241948_diffdock_6,6.07356
CHEMBL1241948_diffdock_7,23.24375
CHEMBL1241948_diffdock_8,13.30103
CHEMBL1241948_diffdock_9,11.97959
CHEMBL1241948_diffdock_10,1.23516
CHEMBL1242568_diffdock_1,-4.75055
CHEMBL1242568_diffdock_2,-4.95947
CHEMBL1242568_diffdock_3,-2.54528
CHEMBL1242568_diffdock_4,-4.70807
CHEMBL1242568_diffdock_5,-3.86750
CHEMBL1242568_diffdock_6,-3.02773
CHEMBL1242568_diffdock_7,-3.75094
CHEMBL1242568_diffdock_8,-3.64083
CHEMBL1242568_diffdock_9,-1.66701
CHEMBL1242568_diffdock_10,0.66360
CHEMBL3805283_diffdock_1,-1.72470
CHEMBL3805283_diffdock_2,-4.17661
CHEMBL3805283_diffdock_3,-3.39069
CHEMBL3805283_diffdock_4,-3.68723
CHEMBL3805283_diffdock_5,-3.57908
CHEMBL3805283_diffdock_6,-2.36305
CHEMBL3805283_diffdock_7,-0.51171
CHEMBL3805283_diffdock_8,0.55169
CHEMBL3805283_diffdock_9,-3.70892
CHEMBL3805283_diffdock_10,-2.91575
CHEMBL460721_diffdock_1,3.46357
CHEMBL460721_diffdock_2,7.42223
CHEMBL460721_diffdock_3,3.33224
CHEMBL460721_diffdock_4,9.88448
CHEMBL460721_diffdock_5,7.68170
CHEMBL460721_diffdock_6,0.47869
CHEMBL460721_diffdock_7,3.56048
CHEMBL460721_diffdock_8,3.68878
CHEMBL460721_diffdock_9,-0.01010
CHEMBL460721_diffdock_10,14.77506
CHEMBL1683968_diffdock_1,2.76818
CHEMBL1683968_diffdock_2,5.35111
CHEMBL1683968_diffdock_3,1.56445
CHEMBL1683968_diffdock_4,2.63675
CHEMBL1683968_diffdock_5,3.22192
CHEMBL1683968_diffdock_6,6.39294
CHEMBL1683968_diffdock_7,2.31960
CHEMBL1683968_diffdock_8,3.25708
CHEMBL1683968_diffdock_9,10.46940
CHEMBL1683968_diffdock_10,28.06446
CHEMBL246284_diffdock_1,8.01120
CHEMBL246284_diffdock_2,6.03245
CHEMBL246284_diffdock_3,9.36975
CHEMBL246284_diffdock_4,-2.34238
CHEMBL246284_diffdock_5,0.50395
CHEMBL246284_diffdock_6,14.00881
CHEMBL246284_diffdock_7,15.68718
CHEMBL246284_diffdock_8,4.91437
CHEMBL246284_diffdock_9,29.42696
CHEMBL246284_diffdock_10,1.69491
CHEMBL358494_diffdock_1,-2.62904
CHEMBL358494_diffdock_2,-2.77335
CHEMBL358494_diffdock_3,-1.60630
CHEMBL358494_diffdock_4,-1.16894
CHEMBL358494_diffdock_5,19.17169
CHEMBL358494_diffdock_6,14.54852
CHEMBL358494_diffdock_7,12.96362
CHEMBL358494_diffdock_8,3.01994
CHEMBL358494_diffdock_9,3.71382
CHEMBL358494_diffdock_10,8.89521
CHEMBL4776056_diffdock_1,-4.50111
CHEMBL4776056_diffdock_2,-0.70853
CHEMBL4776056_diffdock_3,-4.29162
CHEMBL4776056_diffdock_4,-5.71577
CHEMBL4776056_diffdock_5,-3.36431
CHEMBL4776056_diffdock_6,-2.78733
CHEMBL4776056_diffdock_7,-0.37435
CHEMBL4776056_diffdock_8,-1.16495
CHEMBL4776056_diffdock_9,6.64584
CHEMBL4776056_diffdock_10,4.62948
CHEMBL2425736_diffdock_1,0.05383
CHEMBL2425736_diffdock_2,1.58534
CHEMBL2425736_diffdock_3,-0.37882
CHEMBL2425736_diffdock_4,-2.73930
CHEMBL2425736_diffdock_5,2.96450
CHEMBL2425736_diffdock_6,0.25139
CHEMBL2425736_diffdock_7,0.87905
CHEMBL2425736_diffdock_8,-0.95067
CHEMBL2425736_diffdock_9,2.17225
CHEMBL2425736_diffdock_10,1.97382
CHEMBL4288374_diffdock_1,6.20978
CHEMBL4288374_diffdock_2,5.44399
CHEMBL4288374_diffdock_3,6.12046
CHEMBL4288374_diffdock_4,5.58019
CHEMBL4288374_diffdock_5,10.83195
