SCORCH,ID
0.03636,CHEMBL4214040_plants_04
0.0308,CHEMBL4214040_plants_05
0.01519,CHEMBL4214040_plants_06
0.0027,CHEMBL4214040_plants_07
0.00628,CHEMBL4214040_plants_08
0.02782,CHEMBL4214040_plants_09
0.04993,CHEMBL4214040_plants_10
0.01041,CHEMBL5169900_plants_01
0.01716,CHEMBL5169900_plants_02
0.02426,CHEMBL5169900_plants_03
0.00391,CHEMBL5169900_plants_04
0.01358,CHEMBL5169900_plants_05
0.01173,CHEMBL5169900_plants_06
0.00736,CHEMBL5169900_plants_07
0.02447,CHEMBL5169900_plants_08
0.01231,CHEMBL5169900_plants_09
0.00753,CHEMBL5169900_plants_10
0.01709,CHEMBL3676363_plants_01
0.02342,CHEMBL3676363_plants_02
0.00085,CHEMBL3676363_plants_03
0.00646,CHEMBL3676363_plants_04
0.00626,CHEMBL3676363_plants_05
0.00055,CHEMBL3676363_plants_06
0.00064,CHEMBL3676363_plants_07
0.01647,CHEMBL3676363_plants_08
0.00072,CHEMBL3676363_plants_09
0.00128,CHEMBL3676363_plants_10
0.01434,CHEMBL460721_flexx_01
0.00533,CHEMBL460721_flexx_02
0.00947,CHEMBL460721_flexx_03
0.00327,CHEMBL460721_flexx_04
0.00626,CHEMBL460721_flexx_05
0.03287,CHEMBL460721_flexx_06
0.02648,CHEMBL460721_flexx_07
0.01616,CHEMBL460721_flexx_08
0.01385,CHEMBL460721_flexx_09
0.01354,CHEMBL460721_flexx_10
0.00414,CHEMBL4858409_flexx_01
0.00186,CHEMBL4858409_flexx_02
0.00287,CHEMBL4858409_flexx_03
0.01353,CHEMBL4858409_flexx_04
0.00994,CHEMBL4858409_flexx_05
0.00328,CHEMBL4858409_flexx_06
0.00291,CHEMBL4858409_flexx_07
0.00653,CHEMBL4858409_flexx_08
0.01104,CHEMBL4858409_flexx_09
0.00863,CHEMBL4858409_flexx_10
0.01884,CHEMBL3133894_flexx_01
0.01867,CHEMBL3133894_flexx_02
0.01915,CHEMBL3133894_flexx_03
0.01966,CHEMBL3133894_flexx_04
0.01778,CHEMBL3133894_flexx_05
0.01968,CHEMBL3133894_flexx_06
0.00402,CHEMBL3133894_flexx_07
0.00715,CHEMBL3133894_flexx_08
0.00951,CHEMBL3133894_flexx_09
0.00597,CHEMBL3133894_flexx_10
0.02733,CHEMBL540701_flexx_01
0.07415,CHEMBL540701_flexx_02
0.08461,CHEMBL540701_flexx_03
0.01484,CHEMBL540701_flexx_04
0.06428,CHEMBL540701_flexx_05
0.06281,CHEMBL540701_flexx_06
0.06972,CHEMBL540701_flexx_07
0.08582,CHEMBL540701_flexx_08
0.07263,CHEMBL540701_flexx_09
0.07829,CHEMBL540701_flexx_10
0.04399,CHEMBL92174_flexx_01
0.04285,CHEMBL92174_flexx_02
0.03693,CHEMBL92174_flexx_03
0.05056,CHEMBL92174_flexx_04
0.02339,CHEMBL92174_flexx_05
0.01539,CHEMBL92174_flexx_06
0.04749,CHEMBL92174_flexx_07
0.02362,CHEMBL92174_flexx_08
0.02311,CHEMBL92174_flexx_09
0.01107,CHEMBL92174_flexx_10
0.03377,CHEMBL3814211_flexx_01
0.03723,CHEMBL3814211_flexx_02
0.00531,CHEMBL3814211_flexx_03
0.01573,CHEMBL3814211_flexx_04
0.01135,CHEMBL3814211_flexx_05
0.0043,CHEMBL3814211_flexx_06
0.01489,CHEMBL3814211_flexx_07
0.01658,CHEMBL3814211_flexx_08
0.01566,CHEMBL3814211_flexx_09
0.02794,CHEMBL3814211_flexx_10
0.02326,CHEMBL4096014_flexx_01
0.01852,CHEMBL4096014_flexx_02
0.0059,CHEMBL4096014_flexx_03
0.0055,CHEMBL4096014_flexx_04
0.00572,CHEMBL4096014_flexx_05
0.01678,CHEMBL4096014_flexx_06
0.00357,CHEMBL4096014_flexx_07
0.0016,CHEMBL4096014_flexx_08
0.00075,CHEMBL4096014_flexx_09
0.01076,CHEMBL4096014_flexx_10
0.00104,CHEMBL3805283_flexx_01
0.00086,CHEMBL3805283_flexx_02
0.00062,CHEMBL3805283_flexx_03
0.00075,CHEMBL3805283_flexx_04
0.00108,CHEMBL3805283_flexx_05
0.00225,CHEMBL3805283_flexx_06
0.00092,CHEMBL3805283_flexx_07
0.0007,CHEMBL3805283_flexx_08
0.00167,CHEMBL3805283_flexx_09
0.0011,CHEMBL3805283_flexx_10
0.00079,CHEMBL3805775_flexx_01
0.00061,CHEMBL3805775_flexx_02
0.00052,CHEMBL3805775_flexx_03
0.0006,CHEMBL3805775_flexx_04
0.00138,CHEMBL3805775_flexx_05
0.00131,CHEMBL3805775_flexx_06
0.00065,CHEMBL3805775_flexx_07
0.00086,CHEMBL3805775_flexx_08
0.00036,CHEMBL3805775_flexx_09
0.00054,CHEMBL3805775_flexx_10
0.00036,CHEMBL3763627_flexx_01
0.00036,CHEMBL3763627_flexx_02
0.00034,CHEMBL3763627_flexx_03
0.00034,CHEMBL3763627_flexx_04
0.00047,CHEMBL3763627_flexx_05
0.00047,CHEMBL3763627_flexx_06
0.00053,CHEMBL3763627_flexx_07
0.00044,CHEMBL3763627_flexx_08
0.00044,CHEMBL3763627_flexx_09
0.00066,CHEMBL3763627_flexx_10
0.07453,CHEMBL4080934_flexx_01
0.10035,CHEMBL4080934_flexx_02
0.07661,CHEMBL4080934_flexx_03
0.02002,CHEMBL4080934_flexx_04
0.08669,CHEMBL4080934_flexx_05
0.10564,CHEMBL4080934_flexx_06
0.07657,CHEMBL4080934_flexx_07
0.05844,CHEMBL4080934_flexx_08
0.06608,CHEMBL4080934_flexx_09
0.11607,CHEMBL4080934_flexx_10
0.01656,CHEMBL3759359_flexx_01
0.06419,CHEMBL3759359_flexx_02
0.06605,CHEMBL3759359_flexx_03
0.0205,CHEMBL3759359_flexx_04
0.00884,CHEMBL3759359_flexx_05
0.01752,CHEMBL3759359_flexx_06
0.02224,CHEMBL3759359_flexx_07
0.01189,CHEMBL3759359_flexx_08
0.0336,CHEMBL3759359_flexx_09
0.00899,CHEMBL3759359_flexx_10
0.00266,CHEMBL3763790_flexx_01
0.00255,CHEMBL3763790_flexx_02
0.00172,CHEMBL3763790_flexx_03
0.00214,CHEMBL3763790_flexx_04
0.00146,CHEMBL3763790_flexx_05
0.00925,CHEMBL3763790_flexx_06
0.00159,CHEMBL3763790_flexx_07
0.00398,CHEMBL3763790_flexx_08
0.00178,CHEMBL3763790_flexx_09
0.00017,CHEMBL3763790_flexx_10
0.00065,CHEMBL3676388_flexx_01
0.00105,CHEMBL3676388_flexx_02
0.00072,CHEMBL3676388_flexx_03
0.00052,CHEMBL3676388_flexx_04
0.00117,CHEMBL3676388_flexx_05
0.00045,CHEMBL3676388_flexx_06
0.00034,CHEMBL3676388_flexx_07
0.00077,CHEMBL3676388_flexx_08
0.0005,CHEMBL3676388_flexx_09
0.00035,CHEMBL3676388_flexx_10
0.01046,CHEMBL4082763_flexx_01
0.01389,CHEMBL4082763_flexx_02
0.022,CHEMBL4082763_flexx_03
0.01653,CHEMBL4082763_flexx_04
0.01261,CHEMBL4082763_flexx_05
0.00174,CHEMBL4082763_flexx_06
0.0208,CHEMBL4082763_flexx_07
0.00958,CHEMBL4082763_flexx_08
0.00261,CHEMBL4082763_flexx_09
0.00906,CHEMBL4082763_flexx_10
0.00247,CHEMBL4288374_flexx_1
0.00258,CHEMBL4288374_flexx_2
0.00021,CHEMBL4288374_flexx_3
0.00553,CHEMBL4288374_flexx_4
0.02417,CHEMBL4454745_flexx_01
0.01433,CHEMBL4454745_flexx_02
0.00945,CHEMBL4454745_flexx_03
0.02,CHEMBL4454745_flexx_04
0.01313,CHEMBL4454745_flexx_05
0.04456,CHEMBL4454745_flexx_06
0.05288,CHEMBL4454745_flexx_07
0.00393,CHEMBL4454745_flexx_08
0.01921,CHEMBL4454745_flexx_09
0.02232,CHEMBL4454745_flexx_10
0.02227,CHEMBL461967_flexx_01
0.01264,CHEMBL461967_flexx_02
0.00383,CHEMBL461967_flexx_03
0.00429,CHEMBL461967_flexx_04
0.00482,CHEMBL461967_flexx_05
0.0075,CHEMBL461967_flexx_06
0.00497,CHEMBL461967_flexx_07
0.01376,CHEMBL461967_flexx_08
0.00654,CHEMBL461967_flexx_09
0.011,CHEMBL461967_flexx_10
0.04141,CHEMBL473543_flexx_01
0.03344,CHEMBL473543_flexx_02
0.03533,CHEMBL473543_flexx_03
0.05218,CHEMBL473543_flexx_04
0.03109,CHEMBL473543_flexx_05
0.03955,CHEMBL473543_flexx_06
0.10243,CHEMBL473543_flexx_07
0.05327,CHEMBL473543_flexx_08
0.0125,CHEMBL473543_flexx_09
0.06028,CHEMBL473543_flexx_10
0.02407,CHEMBL1095464_flexx_01
0.02105,CHEMBL1095464_flexx_02
0.02455,CHEMBL1095464_flexx_03
0.03788,CHEMBL1095464_flexx_04
0.02343,CHEMBL1095464_flexx_05
0.02035,CHEMBL1095464_flexx_06
0.02786,CHEMBL1095464_flexx_07
0.03762,CHEMBL1095464_flexx_08
0.01803,CHEMBL1095464_flexx_09
0.03366,CHEMBL1095464_flexx_10
0.00419,CHEMBL5173449_flexx_01
0.0045,CHEMBL5173449_flexx_02
0.00236,CHEMBL5173449_flexx_03
0.00309,CHEMBL5173449_flexx_04
0.00346,CHEMBL5173449_flexx_05
0.00425,CHEMBL5173449_flexx_06
0.00781,CHEMBL5173449_flexx_07
0.00781,CHEMBL5173449_flexx_08
0.00283,CHEMBL5173449_flexx_09
0.00242,CHEMBL5173449_flexx_10
0.02256,CHEMBL7866_flexx_01
0.02263,CHEMBL7866_flexx_02
0.03197,CHEMBL7866_flexx_03
0.01655,CHEMBL7866_flexx_04
0.03035,CHEMBL7866_flexx_05
0.03122,CHEMBL7866_flexx_06
0.03347,CHEMBL7866_flexx_07
0.01389,CHEMBL7866_flexx_08
0.02176,CHEMBL7866_flexx_09
0.01536,CHEMBL7866_flexx_10
0.03754,CHEMBL3436355_flexx_01
0.06952,CHEMBL3436355_flexx_02
0.03113,CHEMBL3436355_flexx_03
0.07126,CHEMBL3436355_flexx_04
0.02665,CHEMBL3436355_flexx_05
0.03876,CHEMBL3436355_flexx_06
0.05698,CHEMBL3436355_flexx_07
0.04872,CHEMBL3436355_flexx_08
0.01618,CHEMBL3436355_flexx_09
0.01139,CHEMBL3436355_flexx_10
0.00112,CHEMBL2437460_flexx_01
0.02251,CHEMBL2437460_flexx_02
0.02236,CHEMBL2437460_flexx_03
0.00097,CHEMBL2437460_flexx_04
0.00255,CHEMBL2437460_flexx_05
0.00051,CHEMBL2437460_flexx_06
0.00105,CHEMBL2437460_flexx_07
0.00043,CHEMBL2437460_flexx_08
0.00082,CHEMBL2437460_flexx_09
0.00082,CHEMBL2437460_flexx_10
0.07273,CHEMBL3416617_flexx_01
0.01864,CHEMBL3416617_flexx_02
0.05432,CHEMBL3416617_flexx_03
0.01003,CHEMBL3416617_flexx_04
0.02224,CHEMBL3416617_flexx_05
0.02374,CHEMBL3416617_flexx_06
0.07114,CHEMBL3416617_flexx_07
0.01938,CHEMBL3416617_flexx_08
0.0339,CHEMBL3416617_flexx_09
0.02848,CHEMBL3416617_flexx_10
0.00624,CHEMBL4759414_flexx_01
0.00449,CHEMBL4759414_flexx_02
0.00506,CHEMBL4759414_flexx_03
0.00498,CHEMBL4759414_flexx_04
0.00222,CHEMBL4759414_flexx_05
0.00584,CHEMBL4759414_flexx_06
0.00584,CHEMBL4759414_flexx_07
0.00219,CHEMBL4759414_flexx_08
0.00219,CHEMBL4759414_flexx_09
0.00553,CHEMBL4759414_flexx_10
0.01024,CHEMBL4435632_flexx_01
0.08637,CHEMBL4435632_flexx_02
0.09531,CHEMBL4435632_flexx_03
0.01092,CHEMBL4435632_flexx_04
0.00976,CHEMBL4435632_flexx_05
0.01175,CHEMBL4435632_flexx_06
0.00785,CHEMBL4435632_flexx_07
0.01113,CHEMBL4435632_flexx_08
0.00616,CHEMBL4435632_flexx_09
0.00746,CHEMBL4435632_flexx_10
0.00414,CHEMBL246284_flexx_01
0.01094,CHEMBL246284_flexx_02
0.01502,CHEMBL246284_flexx_03
0.00271,CHEMBL246284_flexx_04
0.00413,CHEMBL246284_flexx_05
0.01244,CHEMBL246284_flexx_06
0.02305,CHEMBL246284_flexx_07
0.01861,CHEMBL246284_flexx_08
0.02598,CHEMBL246284_flexx_09
0.02007,CHEMBL246284_flexx_10
0.1165,CHEMBL1090364_flexx_01
0.14253,CHEMBL1090364_flexx_02
0.06599,CHEMBL1090364_flexx_03
0.13762,CHEMBL1090364_flexx_04
0.13117,CHEMBL1090364_flexx_05
0.01442,CHEMBL1090364_flexx_06
0.11872,CHEMBL1090364_flexx_07
0.05119,CHEMBL1090364_flexx_08
0.03252,CHEMBL1090364_flexx_09
0.11488,CHEMBL1090364_flexx_10
0.00134,CHEMBL3746711_flexx_01
0.03743,CHEMBL3746711_flexx_02
0.00458,CHEMBL3746711_flexx_03
0.01246,CHEMBL3746711_flexx_04
0.01146,CHEMBL3746711_flexx_05
0.01682,CHEMBL3746711_flexx_06
0.00284,CHEMBL3746711_flexx_07
0.01744,CHEMBL3746711_flexx_08
0.00604,CHEMBL3746711_flexx_09
0.02089,CHEMBL3746711_flexx_10
0.03314,CHEMBL4228672_flexx_01
0.02022,CHEMBL4228672_flexx_02
0.03124,CHEMBL4228672_flexx_03
0.0215,CHEMBL4228672_flexx_04
0.01681,CHEMBL4228672_flexx_05
0.02275,CHEMBL4228672_flexx_06
0.0265,CHEMBL4228672_flexx_07
0.02473,CHEMBL4228672_flexx_08
0.02473,CHEMBL4228672_flexx_09
0.0212,CHEMBL4228672_flexx_10
0.04628,CHEMBL3263359_flexx_01
0.06335,CHEMBL3263359_flexx_02
0.05991,CHEMBL3263359_flexx_03
0.04042,CHEMBL3263359_flexx_04
0.01352,CHEMBL3263359_flexx_05
0.03787,CHEMBL3263359_flexx_06
0.01539,CHEMBL3263359_flexx_07
0.05333,CHEMBL3263359_flexx_08
0.04551,CHEMBL3263359_flexx_09
0.03778,CHEMBL3263359_flexx_10
0.00016,CHEMBL5192038_flexx_01
0.00029,CHEMBL5192038_flexx_02
0.00028,CHEMBL5192038_flexx_03
0.00015,CHEMBL5192038_flexx_04
0.00032,CHEMBL5192038_flexx_05
0.00051,CHEMBL5192038_flexx_06
0.00058,CHEMBL5192038_flexx_07
0.00014,CHEMBL5192038_flexx_08
0.00026,CHEMBL5192038_flexx_09
0.00024,CHEMBL5192038_flexx_10
0.02923,CHEMBL3623286_flexx_01
0.08467,CHEMBL3623286_flexx_02
0.04085,CHEMBL3623286_flexx_03
0.01865,CHEMBL3623286_flexx_04
0.16093,CHEMBL3623286_flexx_05
0.04895,CHEMBL3623286_flexx_06
0.04886,CHEMBL3623286_flexx_07
0.1397,CHEMBL3623286_flexx_08
0.06628,CHEMBL3623286_flexx_09
0.20237,CHEMBL3623286_flexx_10
0.02226,CHEMBL2031296_flexx_01
0.02451,CHEMBL2031296_flexx_02
0.01853,CHEMBL2031296_flexx_03
0.02827,CHEMBL2031296_flexx_04
0.01456,CHEMBL2031296_flexx_05
0.03485,CHEMBL2031296_flexx_06
0.02659,CHEMBL2031296_flexx_07
0.02441,CHEMBL2031296_flexx_08
0.01551,CHEMBL2031296_flexx_09
0.0348,CHEMBL2031296_flexx_10
0.00103,CHEMBL3741026_flexx_01
0.00204,CHEMBL3741026_flexx_02
0.00219,CHEMBL3741026_flexx_03
0.00242,CHEMBL3741026_flexx_04
0.0011,CHEMBL3741026_flexx_05
0.00266,CHEMBL3741026_flexx_06
0.00077,CHEMBL3741026_flexx_07
0.00166,CHEMBL3741026_flexx_08
0.00078,CHEMBL3741026_flexx_09
0.00085,CHEMBL3741026_flexx_10
0.00425,CHEMBL3221557_flexx_01
0.0042,CHEMBL3221557_flexx_02
0.00397,CHEMBL3221557_flexx_03
0.00416,CHEMBL3221557_flexx_04
0.0039,CHEMBL3221557_flexx_05
0.00412,CHEMBL3221557_flexx_06
0.00423,CHEMBL3221557_flexx_07
0.00415,CHEMBL3221557_flexx_08
0.0042,CHEMBL3221557_flexx_09
0.0039,CHEMBL3221557_flexx_10
0.31166,CHEMBL4164936_flexx_01
0.28667,CHEMBL4164936_flexx_02
0.31281,CHEMBL4164936_flexx_03
0.13135,CHEMBL4164936_flexx_04
0.08779,CHEMBL4164936_flexx_05
0.0541,CHEMBL4164936_flexx_06
0.14123,CHEMBL4164936_flexx_07
0.17812,CHEMBL4164936_flexx_08
0.1862,CHEMBL4164936_flexx_09
0.17208,CHEMBL4164936_flexx_10
0.00071,CHEMBL593760_flexx_01
0.03234,CHEMBL593760_flexx_02
0.00075,CHEMBL593760_flexx_03
0.03128,CHEMBL593760_flexx_04
0.00111,CHEMBL593760_flexx_05
0.00086,CHEMBL593760_flexx_06
0.0002,CHEMBL593760_flexx_07
0.00047,CHEMBL593760_flexx_08
0.00036,CHEMBL593760_flexx_09
0.00106,CHEMBL593760_flexx_10
0.01085,CHEMBL3425665_flexx_01
0.01017,CHEMBL3425665_flexx_02
0.00856,CHEMBL3425665_flexx_03
0.00658,CHEMBL3425665_flexx_04
0.00801,CHEMBL3425665_flexx_05
0.00763,CHEMBL3425665_flexx_06
0.01436,CHEMBL3425665_flexx_07
0.00377,CHEMBL3425665_flexx_08
0.00387,CHEMBL3425665_flexx_09
0.016,CHEMBL3425665_flexx_10
0.00289,CHEMBL308672_flexx_01
0.00143,CHEMBL308672_flexx_02
0.00188,CHEMBL308672_flexx_03
0.00102,CHEMBL308672_flexx_04
0.0032,CHEMBL308672_flexx_05
0.00093,CHEMBL308672_flexx_06
0.00065,CHEMBL308672_flexx_07
0.00301,CHEMBL308672_flexx_08
0.00079,CHEMBL308672_flexx_09
0.00077,CHEMBL308672_flexx_10
0.00282,CHEMBL425402_flexx_01
0.006,CHEMBL425402_flexx_02
0.00934,CHEMBL425402_flexx_03
0.00748,CHEMBL425402_flexx_04
0.0026,CHEMBL425402_flexx_05
0.00426,CHEMBL425402_flexx_06
0.00377,CHEMBL425402_flexx_07
0.00286,CHEMBL425402_flexx_08
0.00435,CHEMBL425402_flexx_09
0.00544,CHEMBL425402_flexx_10
0.02106,CHEMBL589561_flexx_01
0.00116,CHEMBL589561_flexx_02
0.03008,CHEMBL589561_flexx_03
0.00765,CHEMBL589561_flexx_04
0.01699,CHEMBL589561_flexx_05
0.01196,CHEMBL589561_flexx_06
0.0307,CHEMBL589561_flexx_07
0.02298,CHEMBL589561_flexx_08
0.00151,CHEMBL589561_flexx_09
0.00487,CHEMBL589561_flexx_10
0.01846,CHEMBL5192318_flexx_01
0.01925,CHEMBL5192318_flexx_02
0.03909,CHEMBL5192318_flexx_03
0.01596,CHEMBL5192318_flexx_04
0.02909,CHEMBL5192318_flexx_05
0.00854,CHEMBL5192318_flexx_06
0.0281,CHEMBL5192318_flexx_07
0.02997,CHEMBL5192318_flexx_08
0.00747,CHEMBL5192318_flexx_09
0.02084,CHEMBL5192318_flexx_10
0.00597,CHEMBL3671487_flexx_01
0.00352,CHEMBL3671487_flexx_02
0.00332,CHEMBL3671487_flexx_03
0.00329,CHEMBL3671487_flexx_04
0.00315,CHEMBL3671487_flexx_05
0.00187,CHEMBL3671487_flexx_06
0.00252,CHEMBL3671487_flexx_07
0.00251,CHEMBL3671487_flexx_08
0.00277,CHEMBL3671487_flexx_09
0.00226,CHEMBL3671487_flexx_10
0.21727,CHEMBL80540_flexx_01
0.04216,CHEMBL80540_flexx_02
0.21153,CHEMBL80540_flexx_03
0.13813,CHEMBL80540_flexx_04
0.13813,CHEMBL80540_flexx_05
0.18669,CHEMBL80540_flexx_06
0.36918,CHEMBL80540_flexx_07
0.36918,CHEMBL80540_flexx_08
0.06488,CHEMBL80540_flexx_09
0.06165,CHEMBL80540_flexx_10
0.01483,CHEMBL3087206_flexx_1
0.03907,CHEMBL3087206_flexx_2
0.007,CHEMBL3087206_flexx_3
0.00711,CHEMBL3087206_flexx_4
0.00802,CHEMBL3087206_flexx_5
0.0073,CHEMBL3087206_flexx_6
0.02467,CHEMBL3087206_flexx_7
0.02931,CHEMBL2424794_flexx_01
0.03196,CHEMBL2424794_flexx_02
0.02387,CHEMBL2424794_flexx_03
0.03865,CHEMBL2424794_flexx_04
0.00358,CHEMBL2424794_flexx_05
0.02484,CHEMBL2424794_flexx_06
0.03446,CHEMBL2424794_flexx_07
0.02255,CHEMBL2424794_flexx_08
0.02472,CHEMBL2424794_flexx_09
0.00685,CHEMBL2424794_flexx_10
0.00323,CHEMBL1928944_flexx_01
0.01335,CHEMBL1928944_flexx_02
0.00954,CHEMBL1928944_flexx_03
0.02573,CHEMBL1928944_flexx_04
0.02636,CHEMBL1928944_flexx_05
0.00165,CHEMBL1928944_flexx_06
0.00852,CHEMBL1928944_flexx_07
0.0016,CHEMBL1928944_flexx_08
0.00532,CHEMBL1928944_flexx_09
0.00422,CHEMBL1928944_flexx_10
0.0148,CHEMBL31815_flexx_01
0.00682,CHEMBL31815_flexx_02
0.00601,CHEMBL31815_flexx_03
0.01623,CHEMBL31815_flexx_04
0.03509,CHEMBL31815_flexx_05
0.01668,CHEMBL31815_flexx_06
0.02882,CHEMBL31815_flexx_07
0.01908,CHEMBL31815_flexx_08
0.0199,CHEMBL31815_flexx_09
0.02523,CHEMBL31815_flexx_10
0.07573,CHEMBL4439338_flexx_01
0.07699,CHEMBL4439338_flexx_02
0.04849,CHEMBL4439338_flexx_03
0.02831,CHEMBL4439338_flexx_04
0.02892,CHEMBL4439338_flexx_05
0.0246,CHEMBL4439338_flexx_06
0.02489,CHEMBL4439338_flexx_07
0.04973,CHEMBL4439338_flexx_08
0.01176,CHEMBL4439338_flexx_09
0.04758,CHEMBL4439338_flexx_10
0.00343,CHEMBL594810_flexx_01
0.0065,CHEMBL594810_flexx_02
0.00391,CHEMBL594810_flexx_03
0.0012,CHEMBL594810_flexx_04
0.00134,CHEMBL594810_flexx_05
0.00158,CHEMBL594810_flexx_06
0.0033,CHEMBL594810_flexx_07
0.00395,CHEMBL594810_flexx_08
0.00274,CHEMBL594810_flexx_09
0.01119,CHEMBL594810_flexx_10
0.00079,CHEMBL3818970_flexx_01
0.00208,CHEMBL3818970_flexx_02
0.00078,CHEMBL3818970_flexx_03
0.00216,CHEMBL3818970_flexx_04
0.00156,CHEMBL3818970_flexx_05
0.00251,CHEMBL3818970_flexx_06
0.00243,CHEMBL3818970_flexx_07
0.00256,CHEMBL3818970_flexx_08
0.00138,CHEMBL3818970_flexx_09
0.00265,CHEMBL3818970_flexx_10
0.0119,CHEMBL1204261_flexx_01
0.01131,CHEMBL1204261_flexx_02
0.01157,CHEMBL1204261_flexx_03
0.0111,CHEMBL1204261_flexx_04
0.01078,CHEMBL1204261_flexx_05
0.01079,CHEMBL1204261_flexx_06
0.01082,CHEMBL1204261_flexx_07
0.01193,CHEMBL1204261_flexx_08
0.0119,CHEMBL1204261_flexx_09
0.01299,CHEMBL1204261_flexx_10
0.03386,CHEMBL1242294_flexx_01
0.05595,CHEMBL1242294_flexx_02
0.04017,CHEMBL1242294_flexx_03
0.0603,CHEMBL1242294_flexx_04
0.0216,CHEMBL1242294_flexx_05
0.05403,CHEMBL1242294_flexx_06
0.02213,CHEMBL1242294_flexx_07
0.04244,CHEMBL1242294_flexx_08
0.04965,CHEMBL1242294_flexx_09
0.04598,CHEMBL1242294_flexx_10
0.04939,CHEMBL4745521_flexx_01
0.03444,CHEMBL4745521_flexx_02
0.00668,CHEMBL4745521_flexx_03
0.00733,CHEMBL4745521_flexx_04
0.00787,CHEMBL4745521_flexx_05
0.00569,CHEMBL4745521_flexx_06
0.00839,CHEMBL4745521_flexx_07
0.00485,CHEMBL4745521_flexx_08
0.01552,CHEMBL4745521_flexx_09
0.00666,CHEMBL4745521_flexx_10
0.01088,CHEMBL5082074_flexx_01
0.01088,CHEMBL5082074_flexx_02
0.04385,CHEMBL5082074_flexx_03
0.04385,CHEMBL5082074_flexx_04
0.07521,CHEMBL5082074_flexx_05
0.07844,CHEMBL5082074_flexx_06
0.0086,CHEMBL5082074_flexx_07
0.00888,CHEMBL5082074_flexx_08
0.01406,CHEMBL5082074_flexx_09
0.01406,CHEMBL5082074_flexx_10
0.00143,CHEMBL3676349_flexx_01
0.00123,CHEMBL3676349_flexx_02
0.00117,CHEMBL3676349_flexx_03
0.001,CHEMBL3676349_flexx_04
0.0028,CHEMBL3676349_flexx_05
0.00161,CHEMBL3676349_flexx_06
0.00206,CHEMBL3676349_flexx_07
0.00126,CHEMBL3676349_flexx_08
0.00228,CHEMBL3676349_flexx_09
0.00204,CHEMBL3676349_flexx_10
0.00446,CHEMBL4226702_flexx_01
0.00226,CHEMBL4226702_flexx_02
0.00171,CHEMBL4226702_flexx_03
0.00188,CHEMBL4226702_flexx_04
0.00658,CHEMBL4226702_flexx_05
0.01193,CHEMBL4226702_flexx_06
0.0018,CHEMBL4226702_flexx_07
0.01223,CHEMBL4226702_flexx_08
0.00602,CHEMBL4226702_flexx_09
0.00162,CHEMBL4226702_flexx_10
0.00135,CHEMBL3671562_flexx_01
0.00196,CHEMBL3671562_flexx_02
0.0017,CHEMBL3671562_flexx_03
0.00166,CHEMBL3671562_flexx_04
0.00168,CHEMBL3671562_flexx_05
0.00129,CHEMBL3671562_flexx_06
0.00307,CHEMBL3671562_flexx_07
0.00099,CHEMBL3671562_flexx_08
0.00183,CHEMBL3671562_flexx_09
0.00219,CHEMBL3671562_flexx_10
0.00321,CHEMBL3676384_flexx_01
0.00781,CHEMBL3676384_flexx_02
0.00304,CHEMBL3676384_flexx_03
0.00372,CHEMBL3676384_flexx_04
0.00847,CHEMBL3676384_flexx_05
0.01225,CHEMBL3676384_flexx_06
0.00335,CHEMBL3676384_flexx_07
0.0023,CHEMBL3676384_flexx_08
0.00226,CHEMBL3676384_flexx_09
0.00328,CHEMBL3676384_flexx_10
0.00839,CHEMBL3746557_flexx_01
0.02432,CHEMBL3746557_flexx_02
0.00839,CHEMBL3746557_flexx_03
0.00807,CHEMBL3746557_flexx_04
0.00493,CHEMBL3746557_flexx_05
0.00775,CHEMBL3746557_flexx_06
0.00423,CHEMBL3746557_flexx_07
0.00501,CHEMBL3746557_flexx_08
0.0028,CHEMBL3746557_flexx_09
0.00383,CHEMBL3746557_flexx_10
0.00397,CHEMBL4091284_flexx_01
0.0056,CHEMBL4091284_flexx_02
0.01335,CHEMBL4091284_flexx_03
0.00597,CHEMBL4091284_flexx_04
0.01057,CHEMBL4091284_flexx_05
0.01095,CHEMBL4091284_flexx_06
0.00986,CHEMBL4091284_flexx_07
0.00556,CHEMBL4091284_flexx_08
0.00718,CHEMBL4091284_flexx_09
0.00756,CHEMBL4091284_flexx_10
0.00691,CHEMBL485065_flexx_01
0.00209,CHEMBL485065_flexx_02
0.00468,CHEMBL485065_flexx_03
0.00657,CHEMBL485065_flexx_04
0.00613,CHEMBL485065_flexx_05
0.00131,CHEMBL485065_flexx_06
0.00269,CHEMBL485065_flexx_07
0.00146,CHEMBL485065_flexx_08
0.00489,CHEMBL485065_flexx_09
0.00313,CHEMBL485065_flexx_10
0.00304,CHEMBL127223_flexx_01
0.00418,CHEMBL127223_flexx_02
0.00506,CHEMBL127223_flexx_03
0.00904,CHEMBL127223_flexx_04
0.00452,CHEMBL127223_flexx_05
0.00836,CHEMBL127223_flexx_06
0.02811,CHEMBL127223_flexx_07
0.02728,CHEMBL127223_flexx_08
0.00477,CHEMBL127223_flexx_09
0.02224,CHEMBL127223_flexx_10
0.05333,CHEMBL4549626_flexx_01
0.05134,CHEMBL4549626_flexx_02
0.05368,CHEMBL4549626_flexx_03
0.0529,CHEMBL4549626_flexx_04
0.00085,CHEMBL4549626_flexx_05
0.00083,CHEMBL4549626_flexx_06
0.00083,CHEMBL4549626_flexx_07
