ID,Vinardo
CHEMBL3087206_diffdock_8,72.46119
CHEMBL3087206_diffdock_9,38.47265
CHEMBL3087206_diffdock_10,47.41749
CHEMBL1645466_diffdock_1,22.02237
CHEMBL1645466_diffdock_2,28.30035
CHEMBL1645466_diffdock_3,34.13280
CHEMBL1645466_diffdock_4,22.67741
CHEMBL1645466_diffdock_5,24.72020
CHEMBL1645466_diffdock_6,20.14812
CHEMBL1645466_diffdock_7,21.36981
CHEMBL1645466_diffdock_8,28.94710
CHEMBL1645466_diffdock_9,41.06165
CHEMBL1645466_diffdock_10,51.85089
CHEMBL450319_diffdock_1,-2.23197
CHEMBL450319_diffdock_2,3.19239
CHEMBL450319_diffdock_3,5.12352
CHEMBL450319_diffdock_4,0.31344
CHEMBL450319_diffdock_5,5.09638
CHEMBL450319_diffdock_6,6.24763
CHEMBL450319_diffdock_7,27.14188
CHEMBL450319_diffdock_8,30.06596
CHEMBL450319_diffdock_9,14.23093
CHEMBL450319_diffdock_10,0.00000
CHEMBL3758875_diffdock_1,20.43385
CHEMBL3758875_diffdock_2,25.50418
CHEMBL3758875_diffdock_3,34.58912
CHEMBL3758875_diffdock_4,27.79034
CHEMBL3758875_diffdock_5,39.73436
CHEMBL3758875_diffdock_6,25.77683
CHEMBL3758875_diffdock_7,27.75918
CHEMBL3758875_diffdock_8,28.39501
CHEMBL3758875_diffdock_9,56.08720
CHEMBL3758875_diffdock_10,29.31225
CHEMBL5169900_diffdock_1,33.32049
CHEMBL5169900_diffdock_2,27.31880
CHEMBL5169900_diffdock_3,16.13739
CHEMBL5169900_diffdock_4,23.88430
CHEMBL5169900_diffdock_5,23.66177
CHEMBL5169900_diffdock_6,29.44880
CHEMBL5169900_diffdock_7,11.54177
CHEMBL5169900_diffdock_8,81.66519
CHEMBL5169900_diffdock_9,43.25330
CHEMBL5169900_diffdock_10,0.00000
CHEMBL3676384_diffdock_1,15.73766
CHEMBL3676384_diffdock_2,9.06357
CHEMBL3676384_diffdock_3,11.85861
CHEMBL3676384_diffdock_4,18.93812
CHEMBL3676384_diffdock_5,13.52426
CHEMBL3676384_diffdock_6,21.04610
CHEMBL3676384_diffdock_7,15.71912
CHEMBL3676384_diffdock_8,15.87532
CHEMBL3676384_diffdock_9,30.06636
CHEMBL3676384_diffdock_10,22.40704
CHEMBL14932_diffdock_1,0.38107
CHEMBL14932_diffdock_2,-5.82570
CHEMBL14932_diffdock_3,8.99286
CHEMBL14932_diffdock_4,17.38593
CHEMBL14932_diffdock_5,27.07830
CHEMBL14932_diffdock_6,-0.42099
CHEMBL14932_diffdock_7,20.54432
CHEMBL14932_diffdock_8,0.25617
CHEMBL14932_diffdock_9,24.06095
CHEMBL14932_diffdock_10,9.38649
CHEMBL3436355_diffdock_1,31.16378
CHEMBL3436355_diffdock_2,31.57691
CHEMBL3436355_diffdock_3,55.71523
CHEMBL3436355_diffdock_4,36.04231
CHEMBL3436355_diffdock_5,39.78867
CHEMBL3436355_diffdock_6,38.49447
CHEMBL3436355_diffdock_7,34.89946
CHEMBL3436355_diffdock_8,40.80603
CHEMBL3436355_diffdock_9,46.76120
CHEMBL3436355_diffdock_10,73.24704
CHEMBL4745521_diffdock_1,15.72332
CHEMBL4745521_diffdock_2,16.51456
CHEMBL4745521_diffdock_3,19.39032
CHEMBL4745521_diffdock_4,20.30735
CHEMBL4745521_diffdock_5,21.64843
CHEMBL4745521_diffdock_6,22.38586
CHEMBL4745521_diffdock_7,14.32851
CHEMBL4745521_diffdock_8,9.82273
CHEMBL4745521_diffdock_9,23.42620
CHEMBL4745521_diffdock_10,145.29637
CHEMBL154911_diffdock_1,-3.06165
CHEMBL154911_diffdock_2,4.67734
CHEMBL154911_diffdock_3,14.51077
CHEMBL154911_diffdock_4,4.97146
CHEMBL154911_diffdock_5,5.81155
CHEMBL154911_diffdock_6,5.59660
CHEMBL154911_diffdock_7,36.01729
CHEMBL154911_diffdock_8,33.10606
CHEMBL154911_diffdock_9,28.57617
CHEMBL154911_diffdock_10,66.85789
CHEMBL57347_diffdock_1,23.55637
CHEMBL57347_diffdock_2,26.51392
CHEMBL57347_diffdock_3,31.52946
CHEMBL57347_diffdock_4,26.94842
CHEMBL57347_diffdock_5,29.76020
CHEMBL57347_diffdock_6,30.85270
CHEMBL57347_diffdock_7,34.43771
CHEMBL57347_diffdock_8,29.12047
CHEMBL57347_diffdock_9,30.73888
CHEMBL57347_diffdock_10,37.97611
CHEMBL395591_diffdock_1,31.69662
CHEMBL395591_diffdock_2,44.32304
CHEMBL395591_diffdock_3,60.22025
CHEMBL395591_diffdock_4,10.30467
CHEMBL395591_diffdock_5,36.26519
CHEMBL395591_diffdock_6,59.16614
CHEMBL395591_diffdock_7,19.12171
CHEMBL395591_diffdock_8,75.85703
CHEMBL395591_diffdock_9,61.93177
CHEMBL395591_diffdock_10,5.67354
CHEMBL59812_diffdock_1,20.66142
CHEMBL59812_diffdock_2,91.29449
CHEMBL59812_diffdock_3,125.27906
CHEMBL59812_diffdock_4,108.38931
CHEMBL59812_diffdock_5,109.31841
CHEMBL59812_diffdock_6,93.23920
CHEMBL59812_diffdock_7,124.94942
CHEMBL59812_diffdock_8,104.12408
CHEMBL59812_diffdock_9,155.05881
CHEMBL59812_diffdock_10,31.51209
CHEMBL1242973_diffdock_1,32.37606
CHEMBL1242973_diffdock_2,10.92361
CHEMBL1242973_diffdock_3,38.61189
CHEMBL1242973_diffdock_4,34.96901
CHEMBL1242973_diffdock_5,101.03152
CHEMBL1242973_diffdock_6,44.12096
CHEMBL1242973_diffdock_7,26.40929
CHEMBL1242973_diffdock_8,109.27097
CHEMBL1242973_diffdock_9,113.33411
CHEMBL1242973_diffdock_10,100.11506
CHEMBL5077776_diffdock_1,40.36899
CHEMBL5077776_diffdock_2,44.45301
CHEMBL5077776_diffdock_3,52.99274
CHEMBL5077776_diffdock_4,49.20626
CHEMBL5077776_diffdock_5,46.10241
CHEMBL5077776_diffdock_6,51.75250
CHEMBL5077776_diffdock_7,53.61449
CHEMBL5077776_diffdock_8,55.67945
CHEMBL5077776_diffdock_9,129.14204
CHEMBL5077776_diffdock_10,0.00000
CHEMBL1630114_diffdock_1,36.92405
CHEMBL1630114_diffdock_2,17.78219
CHEMBL1630114_diffdock_3,33.24316
CHEMBL1630114_diffdock_4,50.31328
CHEMBL1630114_diffdock_5,40.42009
CHEMBL1630114_diffdock_6,33.63311
CHEMBL1630114_diffdock_7,59.33138
CHEMBL1630114_diffdock_8,81.46249
CHEMBL1630114_diffdock_9,47.66466
CHEMBL1630114_diffdock_10,28.89495
CHEMBL3237939_diffdock_1,13.92039
CHEMBL3237939_diffdock_2,38.22919
CHEMBL3237939_diffdock_3,19.11615
CHEMBL3237939_diffdock_4,39.15834
CHEMBL3237939_diffdock_5,70.23849
CHEMBL3237939_diffdock_6,41.19360
CHEMBL3237939_diffdock_7,62.01317
CHEMBL3237939_diffdock_8,19.18395
CHEMBL3237939_diffdock_9,140.36853
CHEMBL3237939_diffdock_10,106.74518
CHEMBL4068695_diffdock_1,40.11468
CHEMBL4068695_diffdock_2,34.41228
CHEMBL4068695_diffdock_3,27.24149
CHEMBL4068695_diffdock_4,29.96634
CHEMBL4068695_diffdock_5,38.24387
CHEMBL4068695_diffdock_6,80.54983
CHEMBL4068695_diffdock_7,34.17986
CHEMBL4068695_diffdock_8,34.30867
CHEMBL4068695_diffdock_9,45.03020
CHEMBL4068695_diffdock_10,52.39076
CHEMBL5088102_diffdock_1,27.63570
CHEMBL5088102_diffdock_2,30.01708
CHEMBL5088102_diffdock_3,25.96960
CHEMBL5088102_diffdock_4,33.98453
CHEMBL5088102_diffdock_5,31.41139
CHEMBL5088102_diffdock_6,31.49002
CHEMBL5088102_diffdock_7,35.44552
CHEMBL5088102_diffdock_8,20.98871
CHEMBL5088102_diffdock_9,49.08880
CHEMBL5088102_diffdock_10,53.16936
CHEMBL4293134_diffdock_1,19.32703
CHEMBL4293134_diffdock_2,17.52118
CHEMBL4293134_diffdock_3,13.06382
CHEMBL4293134_diffdock_4,21.23779
CHEMBL4293134_diffdock_5,21.14939
CHEMBL4293134_diffdock_6,20.01919
CHEMBL4293134_diffdock_7,36.75094
CHEMBL4293134_diffdock_8,36.07380
CHEMBL4293134_diffdock_9,19.02834
CHEMBL4293134_diffdock_10,30.53545
CHEMBL3623286_diffdock_1,8.81110
CHEMBL3623286_diffdock_2,6.75128
CHEMBL3623286_diffdock_3,7.90568
CHEMBL3623286_diffdock_4,7.72941
CHEMBL3623286_diffdock_5,12.41629
CHEMBL3623286_diffdock_6,18.53705
CHEMBL3623286_diffdock_7,14.25247
CHEMBL3623286_diffdock_8,23.61763
CHEMBL3623286_diffdock_9,13.18534
CHEMBL3623286_diffdock_10,20.86483
CHEMBL461869_diffdock_1,28.90946
CHEMBL461869_diffdock_2,26.07309
CHEMBL461869_diffdock_3,34.42940
CHEMBL461869_diffdock_4,36.73798
CHEMBL461869_diffdock_5,38.59943
CHEMBL461869_diffdock_6,24.07203
CHEMBL461869_diffdock_7,30.33656
CHEMBL461869_diffdock_8,41.65131
CHEMBL461869_diffdock_9,46.34613
CHEMBL461869_diffdock_10,49.34293
CHEMBL2031296_diffdock_1,-2.54684
CHEMBL2031296_diffdock_2,11.68243
CHEMBL2031296_diffdock_3,11.84356
CHEMBL2031296_diffdock_4,16.01410
CHEMBL2031296_diffdock_5,23.98288
CHEMBL2031296_diffdock_6,15.10799
CHEMBL2031296_diffdock_7,17.57168
CHEMBL2031296_diffdock_8,24.22281
CHEMBL2031296_diffdock_9,21.31547
CHEMBL2031296_diffdock_10,26.45982
CHEMBL466174_diffdock_1,36.52418
CHEMBL466174_diffdock_2,41.25176
CHEMBL466174_diffdock_3,39.76596
CHEMBL466174_diffdock_4,21.00928
CHEMBL466174_diffdock_5,47.85024
CHEMBL466174_diffdock_6,35.70971
CHEMBL466174_diffdock_7,36.07718
CHEMBL466174_diffdock_8,68.60843
CHEMBL466174_diffdock_9,43.72517
CHEMBL466174_diffdock_10,36.60423
CHEMBL1945649_diffdock_1,1.65210
CHEMBL1945649_diffdock_2,4.39987
CHEMBL1945649_diffdock_3,2.36512
CHEMBL1945649_diffdock_4,15.60861
CHEMBL1945649_diffdock_5,18.07484
CHEMBL1945649_diffdock_6,13.37146
CHEMBL1945649_diffdock_7,19.66990
CHEMBL1945649_diffdock_8,19.13591
CHEMBL1945649_diffdock_9,18.33544
CHEMBL1945649_diffdock_10,21.69459
CHEMBL205149_diffdock_1,5.67389
CHEMBL205149_diffdock_2,11.80053
CHEMBL205149_diffdock_3,12.11013
CHEMBL205149_diffdock_4,5.14460
CHEMBL205149_diffdock_5,14.11732
CHEMBL205149_diffdock_6,6.48739
CHEMBL205149_diffdock_7,4.42237
CHEMBL205149_diffdock_8,12.99976
CHEMBL205149_diffdock_9,18.82409
CHEMBL205149_diffdock_10,20.83570
CHEMBL5198812_diffdock_1,4.49454
CHEMBL5198812_diffdock_2,5.30215
CHEMBL5198812_diffdock_3,12.58766
CHEMBL5198812_diffdock_4,25.23867
CHEMBL5198812_diffdock_5,10.23899
CHEMBL5198812_diffdock_6,12.30640
CHEMBL5198812_diffdock_7,29.57738
CHEMBL5198812_diffdock_8,34.51918
CHEMBL5198812_diffdock_9,96.64598
CHEMBL5198812_diffdock_10,99.48824
CHEMBL7819_diffdock_1,-3.22405
CHEMBL7819_diffdock_2,1.11900
CHEMBL7819_diffdock_3,6.22079
CHEMBL7819_diffdock_4,3.59337
CHEMBL7819_diffdock_5,3.31229
CHEMBL7819_diffdock_6,4.16927
CHEMBL7819_diffdock_7,7.72145
CHEMBL7819_diffdock_8,2.57248
CHEMBL7819_diffdock_9,-1.92508
CHEMBL7819_diffdock_10,-3.09391
CHEMBL5173449_diffdock_1,0.73095
CHEMBL5173449_diffdock_2,6.62821
CHEMBL5173449_diffdock_3,-0.38080
CHEMBL5173449_diffdock_4,4.23189
CHEMBL5173449_diffdock_5,2.49232
CHEMBL5173449_diffdock_6,7.06613
CHEMBL5173449_diffdock_7,8.08770
CHEMBL5173449_diffdock_8,19.48205
CHEMBL5173449_diffdock_9,1.81223
CHEMBL5173449_diffdock_10,3.63309
CHEMBL341522_diffdock_1,9.99561
CHEMBL341522_diffdock_2,12.44387
CHEMBL341522_diffdock_3,32.40285
CHEMBL341522_diffdock_4,33.14091
CHEMBL341522_diffdock_5,22.47821
CHEMBL341522_diffdock_6,27.14396
CHEMBL341522_diffdock_7,18.14873
CHEMBL341522_diffdock_8,46.26754
CHEMBL341522_diffdock_9,30.04970
CHEMBL341522_diffdock_10,0.00000
CHEMBL1821886_diffdock_1,14.46073
CHEMBL1821886_diffdock_2,31.90953
CHEMBL1821886_diffdock_3,6.77099
CHEMBL1821886_diffdock_4,40.40725
CHEMBL1821886_diffdock_5,66.64184
CHEMBL1821886_diffdock_6,37.82607
CHEMBL1821886_diffdock_7,23.42122
CHEMBL1821886_diffdock_8,83.45126
CHEMBL1821886_diffdock_9,110.41899
CHEMBL1821886_diffdock_10,125.61588
CHEMBL4068047_diffdock_1,0.86207
CHEMBL4068047_diffdock_2,17.73182
CHEMBL4068047_diffdock_3,17.30242
CHEMBL4068047_diffdock_4,6.51505
CHEMBL4068047_diffdock_5,13.93011
CHEMBL4068047_diffdock_6,30.96906
CHEMBL4068047_diffdock_7,23.70110
CHEMBL4068047_diffdock_8,32.04560
CHEMBL4068047_diffdock_9,14.11140
CHEMBL4068047_diffdock_10,0.00000
CHEMBL141238_diffdock_1,10.65636
CHEMBL141238_diffdock_2,5.70692
CHEMBL141238_diffdock_3,-0.15065
CHEMBL141238_diffdock_4,7.66600
CHEMBL141238_diffdock_5,3.81762
CHEMBL141238_diffdock_6,4.24618
CHEMBL141238_diffdock_7,20.76848
CHEMBL141238_diffdock_8,25.71436
CHEMBL141238_diffdock_9,18.43643
CHEMBL141238_diffdock_10,0.00000
CHEMBL176470_diffdock_1,7.08324
CHEMBL176470_diffdock_2,4.38090
CHEMBL176470_diffdock_3,14.44027
CHEMBL176470_diffdock_4,8.35478
CHEMBL176470_diffdock_5,6.97035
CHEMBL176470_diffdock_6,11.69727
CHEMBL176470_diffdock_7,10.50121
CHEMBL176470_diffdock_8,26.68035
CHEMBL176470_diffdock_9,9.56264
CHEMBL176470_diffdock_10,12.77175
CHEMBL1928301_diffdock_1,32.82038
CHEMBL1928301_diffdock_2,29.70896
CHEMBL1928301_diffdock_3,23.06144
CHEMBL1928301_diffdock_4,47.84827
CHEMBL1928301_diffdock_5,28.88348
CHEMBL1928301_diffdock_6,35.67217
CHEMBL1928301_diffdock_7,43.46259
CHEMBL1928301_diffdock_8,67.14976
CHEMBL1928301_diffdock_9,53.28607
CHEMBL1928301_diffdock_10,69.56156
CHEMBL1240553_diffdock_1,6.07127
CHEMBL1240553_diffdock_2,8.10974
CHEMBL1240553_diffdock_3,24.12756
CHEMBL1240553_diffdock_4,22.21913
CHEMBL1240553_diffdock_5,27.32106
CHEMBL1240553_diffdock_6,23.60487
CHEMBL1240553_diffdock_7,35.30349
CHEMBL1240553_diffdock_8,21.36731
CHEMBL1240553_diffdock_9,14.85889
CHEMBL1240553_diffdock_10,0.00000
CHEMBL4462965_diffdock_1,29.75975
CHEMBL4462965_diffdock_2,28.33289
CHEMBL4462965_diffdock_3,22.97962
CHEMBL4462965_diffdock_4,49.84246
CHEMBL4462965_diffdock_5,43.90217
CHEMBL4462965_diffdock_6,67.21883
CHEMBL4462965_diffdock_7,51.92781
CHEMBL4462965_diffdock_8,49.88752
CHEMBL4462965_diffdock_9,48.41110
CHEMBL4462965_diffdock_10,39.64478
CHEMBL166093_diffdock_1,21.61310
CHEMBL166093_diffdock_2,18.52078
CHEMBL166093_diffdock_3,10.31383
CHEMBL166093_diffdock_4,14.86294
CHEMBL166093_diffdock_5,24.29469
CHEMBL166093_diffdock_6,23.82078
CHEMBL166093_diffdock_7,23.04551
CHEMBL166093_diffdock_8,25.74594
CHEMBL166093_diffdock_9,34.53521
CHEMBL166093_diffdock_10,0.00000
CHEMBL329183_diffdock_1,0.32484
CHEMBL329183_diffdock_2,10.48850
CHEMBL329183_diffdock_3,6.70346
CHEMBL329183_diffdock_4,13.18488
CHEMBL329183_diffdock_5,10.99271
CHEMBL329183_diffdock_6,0.13040
CHEMBL329183_diffdock_7,10.96723
CHEMBL329183_diffdock_8,8.10853
CHEMBL329183_diffdock_9,10.32862
CHEMBL329183_diffdock_10,24.17329
CHEMBL1830277_diffdock_1,-4.57277
CHEMBL1830277_diffdock_2,-3.61387
CHEMBL1830277_diffdock_3,-4.01195
CHEMBL1830277_diffdock_4,0.72219
CHEMBL1830277_diffdock_5,-4.67706
CHEMBL1830277_diffdock_6,2.99306
CHEMBL1830277_diffdock_7,-4.54822
CHEMBL1830277_diffdock_8,19.65928
CHEMBL1830277_diffdock_9,2.55082
CHEMBL1830277_diffdock_10,21.63645
CHEMBL1097189_diffdock_1,16.93898
CHEMBL1097189_diffdock_2,26.21104
CHEMBL1097189_diffdock_3,12.78361
CHEMBL1097189_diffdock_4,18.48916
CHEMBL1097189_diffdock_5,39.18515
CHEMBL1097189_diffdock_6,4.85637
CHEMBL1097189_diffdock_7,7.76534
CHEMBL1097189_diffdock_8,13.46115
CHEMBL1097189_diffdock_9,5.90912
CHEMBL1097189_diffdock_10,110.14293
CHEMBL2437460_diffdock_1,-5.19025
CHEMBL2437460_diffdock_2,2.55501
CHEMBL2437460_diffdock_3,-0.74138
CHEMBL2437460_diffdock_4,19.90126
CHEMBL2437460_diffdock_5,23.08461
CHEMBL2437460_diffdock_6,14.87991
CHEMBL2437460_diffdock_7,12.81122
CHEMBL2437460_diffdock_8,24.01520
CHEMBL2437460_diffdock_9,15.89599
CHEMBL2437460_diffdock_10,0.65643
CHEMBL1172773_diffdock_1,18.58411
CHEMBL1172773_diffdock_2,26.01318
CHEMBL1172773_diffdock_3,23.75226
CHEMBL1172773_diffdock_4,14.54225
CHEMBL1172773_diffdock_5,27.57063
CHEMBL1172773_diffdock_6,35.26452
CHEMBL1172773_diffdock_7,26.18096
CHEMBL1172773_diffdock_8,37.93983
CHEMBL1172773_diffdock_9,32.49612
CHEMBL1172773_diffdock_10,29.12295
CHEMBL512391_diffdock_1,-4.26565
CHEMBL512391_diffdock_2,-3.22358
CHEMBL512391_diffdock_3,26.63673
CHEMBL512391_diffdock_4,33.62175
CHEMBL512391_diffdock_5,35.31451
CHEMBL512391_diffdock_6,25.12904
CHEMBL512391_diffdock_7,25.08863
CHEMBL512391_diffdock_8,114.08012
CHEMBL512391_diffdock_9,120.97088
CHEMBL512391_diffdock_10,0.00000
CHEMBL3671487_diffdock_1,8.83057
CHEMBL3671487_diffdock_2,5.93973
CHEMBL3671487_diffdock_3,6.58951
CHEMBL3671487_diffdock_4,14.68692
CHEMBL3671487_diffdock_5,15.94359
CHEMBL3671487_diffdock_6,9.35487
CHEMBL3671487_diffdock_7,17.80925
CHEMBL3671487_diffdock_8,13.45830
CHEMBL3671487_diffdock_9,3.99807
CHEMBL3671487_diffdock_10,17.70369
CHEMBL3132872_diffdock_1,7.07910
CHEMBL3132872_diffdock_2,12.43245
CHEMBL3132872_diffdock_3,9.08598
CHEMBL3132872_diffdock_4,19.87042
CHEMBL3132872_diffdock_5,19.66939
CHEMBL3132872_diffdock_6,11.78102
CHEMBL3132872_diffdock_7,11.28220
CHEMBL3132872_diffdock_8,10.87117
CHEMBL3132872_diffdock_9,16.02637
CHEMBL3132872_diffdock_10,0.00000
CHEMBL3763790_diffdock_1,21.56657
CHEMBL3763790_diffdock_2,6.30874
CHEMBL3763790_diffdock_3,14.57214
CHEMBL3763790_diffdock_4,12.76307
CHEMBL3763790_diffdock_5,19.41132
CHEMBL3763790_diffdock_6,29.56205
CHEMBL3763790_diffdock_7,52.41798
CHEMBL3763790_diffdock_8,26.83684
CHEMBL3763790_diffdock_9,20.05874
CHEMBL3763790_diffdock_10,129.56851
CHEMBL249511_diffdock_1,13.55041
CHEMBL249511_diffdock_2,15.70883
CHEMBL249511_diffdock_3,9.07280
CHEMBL249511_diffdock_4,31.56155
CHEMBL249511_diffdock_5,16.57248
CHEMBL249511_diffdock_6,29.49990
CHEMBL249511_diffdock_7,28.91997
CHEMBL249511_diffdock_8,58.85397
CHEMBL249511_diffdock_9,38.35035
CHEMBL249511_diffdock_10,0.00000
CHEMBL3425665_diffdock_1,22.99510
CHEMBL3425665_diffdock_2,18.79502
CHEMBL3425665_diffdock_3,24.09916
CHEMBL3425665_diffdock_4,18.08676
CHEMBL3425665_diffdock_5,37.10274
CHEMBL3425665_diffdock_6,22.26089
CHEMBL3425665_diffdock_7,47.01291
CHEMBL3425665_diffdock_8,7.27482
CHEMBL3425665_diffdock_9,4.65075
CHEMBL3425665_diffdock_10,0.00000
CHEMBL419137_diffdock_1,1.43911
CHEMBL419137_diffdock_2,10.61287
CHEMBL419137_diffdock_3,4.89334
CHEMBL419137_diffdock_4,14.99396
CHEMBL419137_diffdock_5,18.63554
CHEMBL419137_diffdock_6,33.91772
CHEMBL419137_diffdock_7,31.10976
CHEMBL419137_diffdock_8,36.41991
CHEMBL419137_diffdock_9,27.54439
CHEMBL419137_diffdock_10,100.21059
CHEMBL1242200_diffdock_1,8.23657
CHEMBL1242200_diffdock_2,6.08981
CHEMBL1242200_diffdock_3,8.75820
CHEMBL1242200_diffdock_4,11.79071
CHEMBL1242200_diffdock_5,8.60837
CHEMBL1242200_diffdock_6,16.38850
CHEMBL1242200_diffdock_7,22.15853
CHEMBL1242200_diffdock_8,18.90376
CHEMBL1242200_diffdock_9,35.78814
CHEMBL1242200_diffdock_10,26.44680
CHEMBL5192318_diffdock_1,-5.09067
CHEMBL5192318_diffdock_2,-3.57950
CHEMBL5192318_diffdock_3,-5.32878
CHEMBL5192318_diffdock_4,-3.98377
CHEMBL5192318_diffdock_5,-4.45367
CHEMBL5192318_diffdock_6,0.92694
CHEMBL5192318_diffdock_7,-0.13931
CHEMBL5192318_diffdock_8,0.83376
CHEMBL5192318_diffdock_9,1.33734
CHEMBL5192318_diffdock_10,-1.13512
CHEMBL594810_diffdock_1,-3.16726
CHEMBL594810_diffdock_2,3.31551
CHEMBL594810_diffdock_3,9.78736
CHEMBL594810_diffdock_4,2.27531
CHEMBL594810_diffdock_5,1.32315
CHEMBL594810_diffdock_6,2.47488
CHEMBL594810_diffdock_7,1.65870
CHEMBL594810_diffdock_8,13.88165
CHEMBL594810_diffdock_9,0.00000
CHEMBL594810_diffdock_10,0.00000
CHEMBL4067916_diffdock_1,30.08590
CHEMBL4067916_diffdock_2,29.67855
CHEMBL4067916_diffdock_3,28.61617
CHEMBL4067916_diffdock_4,45.43423
CHEMBL4067916_diffdock_5,36.43128
CHEMBL4067916_diffdock_6,39.30468
CHEMBL4067916_diffdock_7,52.84946
CHEMBL4067916_diffdock_8,49.13414
CHEMBL4067916_diffdock_9,56.40102
CHEMBL4067916_diffdock_10,74.58759
CHEMBL3903641_diffdock_1,-4.46579
CHEMBL3903641_diffdock_2,-7.19917
CHEMBL3903641_diffdock_3,2.24950
CHEMBL3903641_diffdock_4,3.45900
CHEMBL3903641_diffdock_5,-6.46903
CHEMBL3903641_diffdock_6,-5.97900
CHEMBL3903641_diffdock_7,0.15146
CHEMBL3903641_diffdock_8,-0.54647
CHEMBL3903641_diffdock_9,-5.82587
CHEMBL3903641_diffdock_10,0.00000
CHEMBL55379_diffdock_1,2.76775
CHEMBL55379_diffdock_2,2.41196
CHEMBL55379_diffdock_3,30.47067
CHEMBL55379_diffdock_4,2.81517
CHEMBL55379_diffdock_5,7.48231
CHEMBL55379_diffdock_6,27.93377
CHEMBL55379_diffdock_7,21.50329
CHEMBL55379_diffdock_8,36.78137
CHEMBL55379_diffdock_9,72.27937
CHEMBL55379_diffdock_10,0.00000
CHEMBL3263359_diffdock_1,10.63392
CHEMBL3263359_diffdock_2,19.19834
CHEMBL3263359_diffdock_3,11.00889
CHEMBL3263359_diffdock_4,12.73569
CHEMBL3263359_diffdock_5,7.26336
CHEMBL3263359_diffdock_6,32.38988
CHEMBL3263359_diffdock_7,48.26781
CHEMBL3263359_diffdock_8,56.70066
CHEMBL3263359_diffdock_9,42.30288
CHEMBL3263359_diffdock_10,62.55324
CHEMBL2064379_diffdock_1,16.36840
CHEMBL2064379_diffdock_2,12.57231
CHEMBL2064379_diffdock_3,8.26026
CHEMBL2064379_diffdock_4,29.09938
CHEMBL2064379_diffdock_5,26.79975
CHEMBL2064379_diffdock_6,28.15677
CHEMBL2064379_diffdock_7,38.99137
CHEMBL2064379_diffdock_8,25.89010
CHEMBL2064379_diffdock_9,55.29210
CHEMBL2064379_diffdock_10,23.12589
CHEMBL3676363_diffdock_1,12.65973
CHEMBL3676363_diffdock_2,24.60690
CHEMBL3676363_diffdock_3,9.36574
CHEMBL3676363_diffdock_4,12.90867
CHEMBL3676363_diffdock_5,11.69336
CHEMBL3676363_diffdock_6,25.90132
CHEMBL3676363_diffdock_7,13.03797
CHEMBL3676363_diffdock_8,11.65610
CHEMBL3676363_diffdock_9,11.38112
CHEMBL3676363_diffdock_10,16.37381
CHEMBL4749501_diffdock_1,9.71279
CHEMBL4749501_diffdock_2,6.38876
CHEMBL4749501_diffdock_3,8.95460
CHEMBL4749501_diffdock_4,9.56717
CHEMBL4749501_diffdock_5,7.65223
CHEMBL4749501_diffdock_6,8.49478
CHEMBL4749501_diffdock_7,15.63244
CHEMBL4749501_diffdock_8,20.64882
CHEMBL4749501_diffdock_9,15.10230
CHEMBL4749501_diffdock_10,12.37260
CHEMBL80540_diffdock_1,42.46735
CHEMBL80540_diffdock_2,32.00850
CHEMBL80540_diffdock_3,19.52255
CHEMBL80540_diffdock_4,16.78750
CHEMBL80540_diffdock_5,28.80675
CHEMBL80540_diffdock_6,24.34573
CHEMBL80540_diffdock_7,58.36356
CHEMBL80540_diffdock_8,58.92735
CHEMBL80540_diffdock_9,51.01282
CHEMBL80540_diffdock_10,34.29557
CHEMBL4443188_diffdock_1,13.84415
CHEMBL4443188_diffdock_2,17.90036
CHEMBL4443188_diffdock_3,17.00949
CHEMBL4443188_diffdock_4,17.92504
CHEMBL4443188_diffdock_5,13.38221
CHEMBL4443188_diffdock_6,13.78900
CHEMBL4443188_diffdock_7,20.07912
CHEMBL4443188_diffdock_8,18.26343
CHEMBL4443188_diffdock_9,25.86648
CHEMBL4443188_diffdock_10,17.46772
CHEMBL4583858_diffdock_1,9.48163
CHEMBL4583858_diffdock_2,19.01241
CHEMBL4583858_diffdock_3,21.52323
CHEMBL4583858_diffdock_4,32.21274
CHEMBL4583858_diffdock_5,23.79613
CHEMBL4583858_diffdock_6,20.45853
CHEMBL4583858_diffdock_7,45.21798
CHEMBL4583858_diffdock_8,24.46104
CHEMBL4583858_diffdock_9,64.48966
CHEMBL4583858_diffdock_10,105.33540
CHEMBL3818970_diffdock_1,21.62461
CHEMBL3818970_diffdock_2,26.06779
CHEMBL3818970_diffdock_3,26.21023
CHEMBL3818970_diffdock_4,26.83253
CHEMBL3818970_diffdock_5,20.13934
CHEMBL3818970_diffdock_6,32.51427
CHEMBL3818970_diffdock_7,28.77533
CHEMBL3818970_diffdock_8,14.05168
CHEMBL3818970_diffdock_9,77.03922
CHEMBL3818970_diffdock_10,0.00000
CHEMBL3416627_diffdock_1,18.75343
CHEMBL3416627_diffdock_2,27.77196
CHEMBL3416627_diffdock_3,28.35311
CHEMBL3416627_diffdock_4,29.94708
CHEMBL3416627_diffdock_5,33.01191
CHEMBL3416627_diffdock_6,48.91370
CHEMBL3416627_diffdock_7,34.33309
CHEMBL3416627_diffdock_8,33.54442
CHEMBL3416627_diffdock_9,40.59159
CHEMBL3416627_diffdock_10,38.03288
CHEMBL4070053_diffdock_1,3.00586
