ID,CNNscore,CNNaffinity,smina_affinity,ad4,LinF9,RTMScore,Vinardo,SCORCH,HYDE,CHEMPLP,rfscore_v1,rfscore_v2,rfscore_v3,vina_hydrophobic,vina_intra_hydrophobic,id,docking_tool,true_value,activity_class
CHEMBL2385993_diffdock_5,-0.27795750053215196,-0.30049777918615567,-0.36810076251727514,-0.3604565344644399,-0.28578901691817116,0.17939176541720459,-0.3273127167189231,-0.10652741514360312,0.12769143375558925,-1.3295425247568482,0.08549126174344275,-0.015727992346985124,-0.1251045055281403,-0.24449923487286024,0.188209586376628,CHEMBL2385993,diffdock,5.221849,0
CHEMBL2385993_diffdock_6,-0.30986540097197196,-0.3560481011569957,-0.46390586794996536,-0.5315278528544541,-0.3814742586316211,0.12211226650847967,-0.45195397396021963,-0.060205805559821836,-0.3993000930119797,-1.4078380172268317,0.058906097099275724,0.054356799504626685,-0.0673552553852167,-0.4306127642812585,0.17048780065899835,CHEMBL2385993,diffdock,5.221849,0
CHEMBL2385993_diffdock_7,-0.2954234356472745,-0.5143057150182208,-1.306440261128818,-1.3401549946514115,-1.1450280700136897,-0.1333332207132883,-1.3464090178622223,-0.12913530947627092,-0.16645304736915123,-1.075753049264188,0.0980116921724072,0.20449550478914824,0.25153953063770823,-0.5836066397411843,0.18535730557087357,CHEMBL2385993,diffdock,5.221849,0
CHEMBL2385993_diffdock_8,-0.3211023739129984,-0.5539429171778449,-0.8215518624828092,-0.7812285713050205,-0.7702614857231431,0.2133009722540576,-0.880039634891514,0.23185378590078326,-0.37475338242306927,-1.1580263931958485,0.03534002774644281,0.019923118735877352,0.07392585064825752,-0.7660629402911969,0.16677302529126767,CHEMBL2385993,diffdock,5.221849,0
CHEMBL2385993_diffdock_9,-0.3410118482825974,-0.4736016985852985,-0.8150132142124389,-0.9191501801924105,-0.724525034523812,0.2744050541634301,-0.864117888711308,-0.11574258946398402,0.12297624641082679,-1.3096970201688611,0.059084770215100134,0.08499067876053594,0.008683092388650029,-0.3939965267226463,0.18933490449026102,CHEMBL2385993,diffdock,5.221849,0
CHEMBL2385993_diffdock_10,-0.29450835393763236,-0.5605794583371978,-0.9189122025109372,-1.0546026677874198,-0.8419975240397307,-0.3345987364848036,-0.9563880834291575,-0.10837045000767931,0.16291665686057938,-1.3064502037384602,0.06848130440229118,0.02900060093754756,0.017088468632887054,-0.28643425586034954,0.1837813722672905,CHEMBL2385993,diffdock,5.221849,0
CHEMBL4794670_diffdock_1,-0.3209288115475397,0.0666552566877386,-0.8201447841610923,-1.0676677252851206,-0.8753033986663491,0.2655067832690024,-0.891592034857047,-0.12336046690216557,-0.12873154861105154,-1.1661005930683002,0.3756577291241014,0.3161643802162902,0.35486122669351805,-0.285093026823005,-0.2129977882405389,CHEMBL4794670,diffdock,8.744727,1
CHEMBL4794670_diffdock_2,-0.1444890049211447,0.23976573280536673,-0.6133281058816279,-0.6875787885753609,-0.6389567562114473,0.1778694994695414,-0.647886093265909,-0.07617877438181539,0.0074541564641465346,-1.31105882357852,0.3637314259705793,0.2889872723501407,0.28533154573948366,-0.005746135609355804,-0.034884968473394735,CHEMBL4794670,diffdock,8.744727,1
CHEMBL4794670_diffdock_3,-0.09968686332425078,0.2222454492073224,-0.6688070779154385,-0.9489351050849961,-0.6883844325835307,0.08483602059014286,-0.7231039085421793,-0.1124251267086469,-0.0786236160450504,-1.105614280674468,0.3769446232391812,0.34653147579712124,0.34326241828621284,-0.12827359690430526,-0.15683006197184163,CHEMBL4794670,diffdock,8.744727,1
CHEMBL4794670_diffdock_4,-0.002029366809995839,0.3356528958232267,-0.6872770461376784,-0.8078428692053932,-0.7368540606483333,0.14745301036730707,-0.747704040841898,-0.09534633696820764,-0.2134662388360475,-1.1521033687237312,0.33347005911284827,0.33576185944450515,0.2836656072033471,-0.16808755539359935,-0.19451065638210888,CHEMBL4794670,diffdock,8.744727,1
CHEMBL4794670_diffdock_5,-0.05831589774738231,0.33273323423550355,-0.7929517429014658,-0.9153608826253146,-0.872053784324219,0.30256777405261853,-0.8707834967161121,-0.09940101366917524,0.0650071784663942,-0.8605188352542407,0.3571256414029296,0.2967504722880085,0.30987333307094134,-0.19217791583666122,-0.20062253422688853,CHEMBL4794670,diffdock,8.744727,1
CHEMBL4794670_diffdock_6,-0.13414058279644284,0.28303804864762416,-0.7685235631448402,-1.014226446548243,-0.8485789284156195,0.25460037395317375,-0.8366736756244646,-0.11856857625556748,-0.18656193457475584,-0.5619885574843616,0.34411391452222095,0.3534949616099539,0.27900162732542083,-0.3252889679705904,-0.08189361791697392,CHEMBL4794670,diffdock,8.744727,1
CHEMBL4794670_diffdock_7,-0.11676023228287115,0.24808464704338573,-0.5642593980711245,-0.7181458367131872,-0.5816442220133318,0.25051066571330866,-0.5832518152694476,-0.10849331899861771,-0.23357512604165212,-1.72308548010679,0.3234348854365558,0.3496402968529756,0.3130859368162438,-0.12559453391261136,-0.1408538617879152,CHEMBL4794670,diffdock,8.744727,1
CHEMBL4794670_diffdock_8,-0.08687828235735963,0.2709960838183287,-0.375873414413005,-0.6044284602827537,-0.3188897863632451,0.13790514578342916,-0.39772759661857665,-0.11082782982644755,0.041431241742581906,-1.5501966069577298,0.3490288630030103,0.27337052275771795,0.3354401321956264,0.038378959383498355,-0.04813186392817895,CHEMBL4794670,diffdock,8.744727,1
CHEMBL4794670_diffdock_9,-0.3392015964374466,0.026247449036104497,-1.3204159751465818,-1.564492198295041,-1.5378759788427665,0.11400549113939694,-1.4682898308044847,-0.11291660267240056,0.12838484365923078,-1.1182260022188792,0.34031479692701805,0.30661548197978844,0.31441227734799243,-0.2940964672406921,-0.27679080724550975,CHEMBL4794670,diffdock,8.744727,1
CHEMBL4794670_diffdock_10,0.5972522293927869,-0.4033169207065374,-0.17579175240838577,-0.12085975661092221,-0.7583887685204306,-0.9992961623244653,-0.12060865793919888,0.6755337121793886,0.1906530530062409,-59.9990924958286,-2.228267930301537,-2.0162579797181945,-1.6070978349437715,0.7607093849657192,-0.1682006800954855,CHEMBL4794670,diffdock,8.744727,1
CHEMBL3613695_diffdock_1,-0.04955895056209682,0.16826873611409082,-0.13883096032756884,-0.12052872316060269,-0.07589292574190316,-0.05618679896692094,-0.15275038040846065,0.3525111350023038,0.2995184078779624,-0.27826492937623054,0.11785736591886863,-0.03757575717764545,-0.07834176618205968,-0.29092969053065654,-0.6268038385294761,CHEMBL3613695,diffdock,5.316593,0
CHEMBL3613695_diffdock_2,-0.1831807323955617,0.2716405691872975,-0.06361930608964268,-0.05385426028032984,0.022991155089581522,-0.05912187173711743,-0.047883210008029975,0.8218706803870374,-0.40720496591349326,-0.030278522981671552,0.04337249608242323,0.07118325266376863,0.03541917838870148,-0.1456359323671311,-1.1790511995047255,CHEMBL3613695,diffdock,5.316593,0
CHEMBL3613695_diffdock_3,-0.3391028843713288,-0.07740593662650753,-0.6470538366583853,-0.7631618484477315,-0.5420669391158301,-0.19538865319160778,-0.6300904495604297,-0.10087544156043617,0.1412822678669634,-0.03579975164164133,-0.22003930626710055,-0.05021616708947209,0.0673079121957566,-0.9741003782648046,-0.7280199049416958,CHEMBL3613695,diffdock,5.316593,0
CHEMBL3613695_diffdock_4,-0.08748356208883261,0.011702751820560516,-0.814550056574299,-0.6668760800945035,-0.6845709460159158,-0.028860748782830358,-0.8022260071401351,0.018307479649823377,-0.22053901985319121,-0.3485026292464585,0.06325317072618412,0.14539976775869645,0.09646966580639588,-0.6234824866649862,-0.47249490944125494,CHEMBL3613695,diffdock,5.316593,0
CHEMBL3613695_diffdock_5,-0.3304082962549891,-0.2532987692255971,-1.275430096714628,-1.0423930501261933,-1.1923766345780618,-0.19725584278024555,-1.1941956717457123,0.18405774842574107,0.25791381365947014,-0.40903998648188716,0.003976587773567887,0.07921225190697637,-0.053996156481449724,-0.3596676104629816,-0.503602361654921,CHEMBL3613695,diffdock,5.316593,0
CHEMBL3613695_diffdock_6,-0.3470612559308103,-0.3420233119827334,-2.015639154154978,-1.806459807492432,-1.861253359683003,-0.35016700137892764,-1.9790424568526508,-0.12557210873905697,0.05932121725653359,-0.04311657370160965,-0.054303534511335606,0.04031039020366673,0.1472381436600614,-1.466250062687696,-0.8895601044158347,CHEMBL3613695,diffdock,5.316593,0
CHEMBL3613695_diffdock_7,-0.33842499859446123,-0.288942553147318,-1.1043123090913645,-0.9933313545131909,-1.0023924483879871,-0.23831057845776218,-1.1174308015357857,-0.1196743971740132,-0.07223888390221911,-0.016559310711944306,0.0007865962353135507,0.05610108522054318,0.11299910067518894,-0.4306388029792655,-0.5045821321456605,CHEMBL3613695,diffdock,5.316593,0
CHEMBL3613695_diffdock_8,-0.3566087914237156,-0.24257200200818133,-2.35321579692569,-1.8963165057114744,-2.191346432004961,-0.22340677267584144,-2.2227640252613003,0.14830287206266318,-0.19898919940878718,0.016221685548683844,-0.15872330853892433,-0.01580291688339895,0.2949871431751403,-1.8650296177021304,-0.6607688928213994,CHEMBL3613695,diffdock,5.316593,0
CHEMBL3613695_diffdock_9,-0.360749945669917,-0.3908098155746644,-2.0804890782147303,-1.5751104126455802,-1.9675673256088189,-0.22923933517124664,-1.9199477756160677,-0.06278605436952847,0.1835802719890972,-0.12857174304758365,0.08585600058031677,0.0731463852982299,-0.021690970583721325,-0.6450455255209868,-0.6706549374390341,CHEMBL3613695,diffdock,5.316593,0
CHEMBL3613695_diffdock_10,0.7086248385898245,-0.6553161126985708,-0.17579175240838577,-0.11337047875725535,-0.5843760626886955,-0.9992961623244653,-0.12060865793919888,1.0898479496237137,0.1906530530062409,-102.71724298825478,-2.228267930301537,-2.016257979718195,-1.6836301662119204,0.7607093849657192,-0.4305373045762342,CHEMBL3613695,diffdock,5.316593,0
CHEMBL4228672_diffdock_1,-0.3466528819583483,0.21997760114517234,-0.19116885684704743,-0.33819670986423434,-0.11802500412548704,0.6662161311604827,-0.17112905847434082,0.018184610658884968,0.37487841254961474,-0.02449222575825168,0.16613884773544377,0.17652910535677677,0.13079976104338625,-0.01914977863565174,-0.3807909270559759,CHEMBL4228672,diffdock,8.408935,1
CHEMBL4228672_diffdock_2,-0.3414893874056226,0.23575071603914122,-0.11993873318260365,-0.111605217210679,-0.0530701306059022,0.6870356633025049,-0.08734884768177817,-0.028136998924896312,-0.3332874701853053,0.008067636962014933,0.17032696666529215,0.17518383236415017,0.17097800434334115,0.18694915383612382,-0.3723881673602171,CHEMBL4228672,diffdock,8.408935,1
CHEMBL4228672_diffdock_3,-0.25218994385005566,0.30950283309487664,-0.054827707390005136,-0.014315772357920257,-0.004608519681746467,0.37634502209133686,-0.038508660173173656,-0.09854093073260635,-0.3888989444573567,-0.15551193348868245,0.17425670109365896,0.19885972742783564,0.15195416799969833,0.11016667760132748,-0.3804563018777462,CHEMBL4228672,diffdock,8.408935,1
CHEMBL4228672_diffdock_4,-0.061465572985033176,0.4304983143047731,-0.03519063609013666,-0.028380958227889153,0.04559548314295933,0.7525620995072566,-0.02495250602980579,0.2972200890800184,0.3249406882616568,0.006740471121256214,0.1747210904524055,0.1909020319885842,0.2273125518192623,0.2629710712354007,-0.3581985964979499,CHEMBL4228672,diffdock,8.408935,1
CHEMBL4228672_diffdock_5,-0.23309978839417167,0.4318050267444168,-0.1145885853310389,-0.16954886474469785,-0.03941426770435203,0.6419559913008311,-0.09114880548937099,0.1268007986484411,0.4180341756784292,0.028267538581152246,0.17673382122441839,0.16039822876210594,0.18985670928097392,0.22267169694422803,-0.25091959008577974,CHEMBL4228672,diffdock,8.408935,1
CHEMBL4228672_diffdock_6,-0.3010001908043653,0.3201925742348526,-0.054479932882770414,-0.07422334244863703,0.019091484260014332,0.6452703754053248,-0.03460503713955294,0.21538934111503613,-0.019311465816416837,-0.08958569957401645,0.1518673968507314,0.17522391316632513,0.1675993731359738,0.17997015342399889,-0.391634447943797,CHEMBL4228672,diffdock,8.408935,1
CHEMBL4228672_diffdock_7,-0.363564801241679,-0.041903314678106394,-0.46017595927463006,-0.4894685910947003,-0.39956560459595986,0.4061528085091369,-0.48466574512462546,-0.05664260482260789,0.1378152183487557,0.009083064672483489,0.15196207633397235,0.13548764460465512,0.2340974093628781,-0.019772098436993457,-0.36987868978995486,CHEMBL4228672,diffdock,8.408935,1
CHEMBL4228672_diffdock_8,-0.27165894176716543,0.36162399906269754,-0.13800811067571592,-0.12386382632142214,-0.08160847892794812,0.6462706635940942,-0.11700766693485391,0.17668560896943636,0.05197107227793328,-0.08168195300571075,0.17545214060873074,0.2349834365293881,0.16409776715268595,0.2283423905602309,-0.38405957694635356,CHEMBL4228672,diffdock,8.408935,1
CHEMBL4228672_diffdock_9,-0.3594944263753079,0.08542555657341488,-0.34190418731069966,-0.4524267224509602,-0.3053428229554792,0.2723827871456517,-0.32861678564507335,0.04263553985562894,0.3974213185709043,0.02550036134412633,0.18334811135089152,0.17548726376599727,0.17908813645586627,-0.08947110281234097,-0.30968837722485104,CHEMBL4228672,diffdock,8.408935,1
CHEMBL4228672_diffdock_10,-0.35326897077336944,-0.003284715690676982,-0.7265834201753907,-1.0115454611183292,-0.7255311856749735,0.39791086646378615,-0.7768601607823445,0.1331899861772385,0.40712983536647973,-0.026764085746759467,0.18167549029225824,0.16819021001599008,0.20874252755050976,0.2859460513027098,-0.1704431922915375,CHEMBL4228672,diffdock,8.408935,1
CHEMBL3763627_diffdock_1,0.6449856964630447,0.14091725389805046,-0.8096893390456109,-0.9854701032792466,-0.6494779171201362,0.10829144877178451,-0.8351369652038092,-0.12753801259407158,-0.28571955079549577,-1.2448481969812661,0.21056655014648593,0.2554413207391559,0.24176404036134147,-0.36430736350599285,-0.17137173151820834,CHEMBL3763627,diffdock,8.696804,1
CHEMBL3763627_diffdock_2,0.5732861698876593,0.23439540683999824,-1.0944979716539398,-1.1959414985118033,-1.0112286735707614,0.11299792244280256,-1.244089679004259,-0.12655506066656427,0.4566050630148992,-1.203644072904539,0.24962293240550473,0.3221206882697238,0.27969448162487365,-0.5465812410519376,-0.1347208312216007,CHEMBL3763627,diffdock,8.696804,1
CHEMBL3763627_diffdock_3,0.5010944622055374,0.0932018071453145,-0.8700016725136933,-1.0680643990898062,-0.7633233185884758,0.11246137356110045,-0.9558585324019306,-0.12422054983873444,0.2909668593748109,-1.2786763416748212,0.21843026329817763,0.237576975915,0.25526677444072704,-0.3434367265377725,-0.11937339738764889,CHEMBL3763627,diffdock,8.696804,1
CHEMBL3763627_diffdock_4,0.6515234150322754,0.17481464051337284,-0.9103464947295503,-1.084389742026328,-0.8308904437687782,0.08100275772391642,-1.0296433024835745,-0.12950391644908615,-0.41305932171845333,-1.3140340085384299,0.22300358109793975,0.26032581027336904,0.23340140361392334,-0.475277250218673,-0.1501647133468175,CHEMBL3763627,diffdock,8.696804,1
CHEMBL3763627_diffdock_5,0.026981924116420967,-0.12649250586678476,-1.187980246733012,-1.5034713691589392,-1.0942034068839182,0.08583484213578695,-1.2723396636250495,-0.12458915681154968,0.4215970792693949,-1.2494003028922267,0.22138819768732537,0.2658632748737125,0.26175656080190235,-0.35762946631362547,-0.14937948009296567,CHEMBL3763627,diffdock,8.696804,1
CHEMBL3763627_diffdock_6,0.4933597786634244,0.1556528669024869,-1.0086908415994107,-1.115230132429841,-0.9342875066893022,0.22286771546299514,-1.0989654056375175,-0.12839809553064044,0.30062786372378886,-1.2692895602006118,0.22402587914840538,0.24681346318029204,0.26709524943963847,-0.3994996801177399,-0.14012717847666906,CHEMBL3763627,diffdock,8.696804,1
CHEMBL3763627_diffdock_7,-0.3635407841181721,-0.5080594905280046,-0.9530322944111633,-1.0337559189863263,-1.0155138352464241,-0.298798345956255,-1.0615541442265017,0.4388880356320074,0.058254255095104006,-1.06738716458795,0.07666169940876241,0.08454715004929801,0.0004082864103434538,0.12399644029949744,-0.13667509406922032,CHEMBL3763627,diffdock,8.696804,1
CHEMBL3763627_diffdock_8,0.42769810255685003,-0.024911424253137016,-1.1212335431762457,-1.3180943428104521,-1.0683367706823863,-0.02894093401138866,-1.243583238059268,-0.13196129626785438,-0.33958796287126486,-1.1833847405064648,0.23116067876651958,0.29853091281152316,0.2998737395679025,-0.8039230410632608,-0.15721635056734093,CHEMBL3763627,diffdock,8.696804,1
CHEMBL3763627_diffdock_9,-0.3637795838912548,-0.3920690883917666,-1.2313908474904507,-1.1601788320962125,-1.3162421256646717,-0.14786131545759185,-1.3612842074611886,0.38224543080939943,-0.37184106082777485,-1.033540789594795,0.12246477182247247,0.18305473784311296,0.04436202284040859,0.19050596854975876,-0.16132113625386513,CHEMBL3763627,diffdock,8.696804,1
CHEMBL3763627_diffdock_10,0.6796888517333667,-0.7203412571454444,-0.17579175240838577,-0.1171151176840886,-0.6650558894917334,-0.9992961623244653,-0.12060865793919888,0.9608355091383812,0.1906530530062409,-4.378738857939442,-2.228267930301537,-2.016257979718195,-1.6127430744591746,0.7607093849657192,-0.1561628053272706,CHEMBL3763627,diffdock,8.696804,1
CHEMBL206782_diffdock_1,-0.26496930712391703,-0.13876241256241253,-1.1739170473835998,-1.344076391725839,-1.3443114712588853,-0.2945245162181838,-1.2922178558839863,-0.12815235754876364,-0.07103984462807558,-1.3622695593294378,0.44606874370194943,0.3461722311240437,0.36160020309780333,-0.4421881632809122,-0.26856387191131803,CHEMBL206782,diffdock,7.508638,0
CHEMBL206782_diffdock_2,-0.3437549714368179,-0.3236791978684448,-0.9060903198022235,-1.060045631475348,-0.9827604752293742,-0.28823077665009417,-0.9081260881684852,-0.13282137920442327,0.16624502439805877,-1.5366040952717501,0.374669356847677,0.389020937861282,0.3456679861111845,-0.44619799023947565,-0.21011964579372217,CHEMBL206782,diffdock,7.508638,0
CHEMBL206782_diffdock_3,-0.2508912597448177,-0.06690518286211604,-1.0134291338342747,-1.0960678570468736,-1.1495844782812326,-0.22699884197360948,-1.089934865883939,-0.10812471202580247,0.06750345411950374,-1.5091547325504984,0.3856219403770374,0.3709738889268919,0.2996667771540744,-0.4116347376810806,-0.2645115054092123,CHEMBL206782,diffdock,7.508638,0
CHEMBL206782_diffdock_4,-0.29237275715709754,0.01995879880603618,-0.7313869878434661,-0.8677552156212717,-0.7849094697797224,-0.14708590132323443,-0.7303096321832324,-0.12753801259407158,0.08636420349855357,-0.7844838999821911,0.39754798945308817,0.37194820173673737,0.29023514175317555,-0.39834639231995134,-0.19759346516541743,CHEMBL206782,diffdock,7.508638,0
CHEMBL206782_diffdock_5,-0.07716950007239622,-0.06113142670975556,-1.2153864488471509,-1.3542485996560925,-1.3786729360706529,-0.2567186230409567,-1.3629668415439602,-0.12827522653970203,0.23184160128254827,-1.127543508555288,0.3946681769677085,0.3587707075719407,0.37402174626365586,-0.4085285600282453,-0.33531961443313474,CHEMBL206782,diffdock,7.508638,0
CHEMBL206782_diffdock_6,-0.2524080978959103,-0.04389616690977845,-0.9126788049178675,-1.0800928916775765,-1.0476191430611985,-0.20588589873824675,-0.9721973605424838,-0.09399477806788512,-0.46192025129254805,-0.9131004895663153,0.3903055569014655,0.3421774895368016,0.258854428713806,-0.6845528753108412,-0.1544827318870584,CHEMBL206782,diffdock,7.508638,0
CHEMBL206782_diffdock_7,-0.3644973790328067,-0.24257045925326945,-1.2326232260012906,-1.2711902497394578,-1.4862108521351989,0.04344219103396351,-1.3217272299386051,-0.10443864229765011,0.17290175947301753,-0.20775049355338926,0.3338178578095548,0.2928018684286266,0.2589105297242724,-1.1717934054908976,-0.40926361242686793,CHEMBL206782,diffdock,7.508638,0
CHEMBL206782_diffdock_8,-0.2411590338785259,-0.02115327599772907,-1.045379156145743,-1.1406791434571737,-1.26016623541131,-0.22657606579785416,-1.0925236352863659,-0.0958378129319613,0.10397681505104864,-1.5469388523455314,0.35410883496795825,0.28849660230270086,0.21105939161060935,-0.553797584826231,-0.275831028049582,CHEMBL206782,diffdock,7.508638,0
CHEMBL206782_diffdock_9,-0.3657918952549179,-0.32848217612954783,-2.6948487255377946,-2.6491570225340797,-3.360749281964842,-0.03681947516644216,-2.9277524905790644,-0.11500537551835356,-0.018479373932046992,-0.6184204511575179,0.3195817813205871,0.27317146098378803,0.2948701224287489,-1.1886370520313445,-0.2318062925192889,CHEMBL206782,diffdock,7.508638,0
CHEMBL206782_diffdock_10,-0.3599910944375637,-0.33840941121046897,-1.645678854348434,-1.8439240738635145,-1.9496222924612832,0.00790361211619503,-1.7829606722524833,-0.12078021809245891,0.04767193087535575,-0.7479631399776191,0.35580955489649385,0.2978551832419721,0.2779601536807976,-0.5660954914852793,-0.26478595017985573,CHEMBL206782,diffdock,7.508638,0
CHEMBL2032376_diffdock_1,0.13842005074531932,0.4036513125404545,-0.03764970521099744,-0.11674491836744286,0.1044139035925476,0.71241922836055,-0.04315752833488651,0.36995853171555826,-0.5356244800679061,-0.1364949960377177,0.08235674494177228,0.11754448526636607,0.21631746070804325,0.2807617446262869,-0.2365515349708083,CHEMBL2032376,diffdock,8.966576,1
CHEMBL2032376_diffdock_2,-0.1487767114338318,0.28549449838651986,-0.18955511812889722,-0.18939504165761525,-0.06250296467180187,0.6555311831524293,-0.2400497064854482,0.9886039010904624,-0.5823603075733458,-0.06549331898538997,0.035978010800321654,0.12300392741759808,0.18556384911353374,0.2328989271208948,-0.2539925421118231,CHEMBL2032376,diffdock,8.966576,1
CHEMBL2032376_diffdock_3,0.26779215168564985,0.3459627337987254,-0.26533854182536926,-0.31470442278924937,-0.13477681950677226,0.6325527245129281,-0.29713028903119576,-0.04890185839348793,0.20547540793055694,-0.03269075627947597,0.07344939168827132,0.10864530393022692,0.1883819072621526,0.22338501308823772,-0.24046739286287044,CHEMBL2032376,diffdock,8.966576,1
CHEMBL2032376_diffdock_4,-0.25402894194444675,0.18047654699529458,-0.2318194714450448,-0.24047210767262964,-0.09669606952998874,0.7643877008548916,-0.2765207176935079,0.24156043618491788,0.4263290386742247,-0.102654272434756,0.08052497191491807,0.1291487032130115,0.21192639359413804,0.26733640804052006,-0.257934868094913,CHEMBL2032376,diffdock,8.966576,1
CHEMBL2032376_diffdock_5,-0.15731788889903398,0.2529890613893841,-0.29901687342863276,-0.20744634380795357,-0.16314680787523717,0.6188444374863608,-0.3393979691520016,0.5408692981108892,-0.37808174996054866,-0.08473662207445701,0.08229242821799168,0.13010138094806437,0.20821326601084644,0.2787337495380815,-0.2625671910107784,CHEMBL2032376,diffdock,8.966576,1
CHEMBL2032376_diffdock_6,-0.25837918533251397,0.22290999043058607,-0.24984578340338248,-0.2361397078180314,-0.11697008203539158,0.4163840496187412,-0.290602681231741,0.7717401320841653,0.03921233005092898,-0.11228224077922656,0.07941935047333769,0.14489980171154515,0.22376762792826113,0.3341479908189628,-0.25178262946172525,CHEMBL2032376,diffdock,8.966576,1
CHEMBL2032376_diffdock_7,-0.15380032331226395,0.22563217951093148,-0.1340387684611316,-0.15092914578349975,0.009101458919169029,0.7234794003947693,-0.17996723430531036,0.48656120411611115,0.4579851456515587,-0.09790619079885138,0.09171159838139686,0.0802730607525373,0.20474754203970694,0.20088103319075704,-0.2443432140427826,CHEMBL2032376,diffdock,8.966576,1
CHEMBL2032376_diffdock_8,-0.34201274135968607,0.002914069096113053,-0.4251371359658834,-0.4732480202622629,-0.3094602927726145,0.6254134852673368,-0.43438194781237194,1.196743971740132,-0.4127522451426256,-0.2874803460294465,0.10584157224044193,0.07427472374713792,0.22678655352886315,0.35406160322864183,-0.2596311872165769,CHEMBL2032376,diffdock,8.966576,1
CHEMBL2032376_diffdock_9,-0.3353141363877987,-0.015145021300992665,-0.5661266546543617,-0.5278188657832923,-0.4473016642915889,0.3879705228334764,-0.5770347629560347,1.413239133773614,-0.18115333732635183,-0.10986125693870076,0.09761044570257009,0.11968188380204291,0.23803747947141474,0.3419429399391,-0.33110554287149413,CHEMBL2032376,diffdock,8.966576,1
CHEMBL2032376_diffdock_10,0.5935984865270597,-0.5295018399796151,-0.17579175240838577,-0.11430663848896376,-0.6042852952946735,-0.9992961623244653,-0.12060865793919888,0.772845953002611,0.1906530530062409,-5.180726215866464,-2.228267930301537,-2.0162579797181945,-1.6332421648376496,0.7607093849657192,-0.31295399505655036,CHEMBL2032376,diffdock,8.966576,1
CHEMBL203645_diffdock_1,-0.07012579215652172,-0.032251846865782176,-0.49042042389757956,-0.5075112276265306,-0.4690114130678059,0.20201007183047393,-0.41732582673843127,0.15641222546459838,-0.12262954145900602,-0.07703878674300216,-0.04627436997313379,0.1156506987401953,0.09437470809035824,-0.14580495327953621,0.1113535880126361,CHEMBL203645,diffdock,8.769551,1
CHEMBL203645_diffdock_2,-0.15650340550832084,-0.11321633795737127,-0.44927604533798626,-0.5226219510744126,-0.4094467304430209,-0.022903490841649627,-0.3771483985318272,0.3751190293349716,0.21145535011548705,0.04122545352545932,-0.05351665920134177,0.13199095131467908,0.08869546215090103,-0.21639023071538593,0.11183539187933335,CHEMBL203645,diffdock,8.769551,1
CHEMBL203645_diffdock_3,0.04895228288959921,-0.07551876304562699,-0.4232544407947082,-0.45481723907782146,-0.40137280171673756,0.21377656785038082,-0.3751351802250768,0.1236062048840424,0.2409946120106166,0.0279269965782412,-0.026825442986030058,0.07270857808561387,0.08150599489764511,-0.3214678498845544,0.11068611058230961,CHEMBL203645,diffdock,8.769551,1
CHEMBL203645_diffdock_4,-0.25433361918055164,-0.24884869589779443,-0.8403712303268038,-0.7065696621182375,-0.8053077479651501,0.1272963325545457,-0.7381071940255374,0.09374904008600829,0.29105880705353565,-0.17771589198912593,-0.0357614379624479,0.22113521272119144,0.08942962115472833,-0.2577653502441091,0.1135349048088704,CHEMBL203645,diffdock,8.769551,1
CHEMBL203645_diffdock_5,0.20959921037144114,0.10776501737935737,-0.38107025979486986,-0.30282696442641643,-0.31972290089544786,0.0009153515400768988,-0.4184826514263379,-0.08465673475656581,0.31990465904502363,-0.253559226807592,0.04159940166191922,0.15817040963536028,0.1037736606079189,0.167555680853242,0.1106580695515654,CHEMBL203645,diffdock,8.769551,1
CHEMBL203645_diffdock_6,-0.3491835350213585,-0.37362662370240607,-0.8920225159616716,-0.8048646940005919,-0.8346825512946684,-0.08079868856037867,-0.8303137809932337,-0.11992013515589002,0.30631382493364945,-0.15218435683061232,-0.053050448634752334,0.14946092452078508,0.01660136151616683,-0.22199042845936692,0.11286360956933535,CHEMBL203645,diffdock,8.769551,1
CHEMBL203645_diffdock_7,-0.29668085552429335,-0.2663145974155311,-0.7868372495207605,-0.7342580531976689,-0.7336639067659995,0.053767890736788435,-0.7416054001879399,0.005897711565043788,-0.4531087015345631,-0.1683755977790661,-0.06863881023435764,0.15144289534991215,0.00949791044920782,-0.14262002380674718,0.11025938871698121,CHEMBL203645,diffdock,8.769551,1
CHEMBL203645_diffdock_8,-0.267566675334393,-0.3606705772551923,-1.0214639708725306,-1.1726238884713063,-0.9548581533986334,-0.21861791568550856,-0.9710374545102789,0.39465519889417905,0.2942484926102867,0.040781910325903496,-0.046308919217702596,0.11282745125978276,0.04636647368872873,-0.4472855494621727,0.1109125954096405,CHEMBL203645,diffdock,8.769551,1
CHEMBL203645_diffdock_9,-0.34961087505328187,-0.4079818225041437,-1.424230999194891,-1.0997922989415942,-1.3469684852882133,-0.1361925940231851,-1.2906518726924991,-0.05123636922131776,0.2468192552012055,-0.24580770324383228,0.010046906733629686,0.14671093451603698,0.03388795772809986,-0.3350359362980892,0.10363589498317902,CHEMBL203645,diffdock,8.769551,1
CHEMBL203645_diffdock_10,0.6745741526875731,-0.8450891012899407,-0.17579175240838577,-0.11337047875725535,-0.5843760626886955,-0.9992961623244653,-0.12060865793919888,1.121793887267701,0.1906530530062409,-0.040888192981162266,-2.228267930301537,-2.016257979718195,-1.727691482538899,0.7607093849657192,0.0975049708810437,CHEMBL203645,diffdock,8.769551,1
