ID,CHEMPLP
CHEMBL367625_flexx_02,-81.6707
CHEMBL367625_flexx_03,-73.348
CHEMBL367625_flexx_04,-77.316
CHEMBL367625_flexx_05,-79.5688
CHEMBL367625_flexx_06,-83.0192
CHEMBL367625_flexx_07,-80.5771
CHEMBL367625_flexx_08,-73.2517
CHEMBL367625_flexx_09,-81.748
CHEMBL367625_flexx_10,-80.8297
CHEMBL4443188_flexx_01,218.473
CHEMBL4443188_flexx_02,205.917
CHEMBL4443188_flexx_03,55.6701
CHEMBL4443188_flexx_04,199.601
CHEMBL4443188_flexx_05,94.9727
CHEMBL4443188_flexx_06,183.291
CHEMBL4443188_flexx_07,229.151
CHEMBL4443188_flexx_08,199.096
CHEMBL4443188_flexx_09,214.512
CHEMBL4443188_flexx_10,189.136
CHEMBL1683968_flexx_01,423.42
CHEMBL1683968_flexx_02,419.964
CHEMBL1683968_flexx_03,-57.0093
CHEMBL1683968_flexx_04,-68.3808
CHEMBL1683968_flexx_05,-63.8327
CHEMBL1683968_flexx_06,-68.4704
CHEMBL1683968_flexx_07,-59.0903
CHEMBL1683968_flexx_08,-64.9681
CHEMBL1683968_flexx_09,-58.6081
CHEMBL1683968_flexx_10,-66.5493
CHEMBL5209100_flexx_1,0.85471
CHEMBL395591_flexx_01,64.4149
CHEMBL395591_flexx_02,-65.5842
CHEMBL395591_flexx_03,172.962
CHEMBL395591_flexx_04,-60.9721
CHEMBL395591_flexx_05,-57.5594
CHEMBL395591_flexx_06,174.964
CHEMBL395591_flexx_07,-19.9993
CHEMBL395591_flexx_08,40.395
CHEMBL395591_flexx_09,-19.1719
CHEMBL395591_flexx_10,-41.2314
CHEMBL1830130_flexx_01,-68.1394
CHEMBL1830130_flexx_02,-64.834
CHEMBL1830130_flexx_03,-65.3046
CHEMBL1830130_flexx_04,-55.2637
CHEMBL1830130_flexx_05,-64.1645
CHEMBL1830130_flexx_06,-59.7146
CHEMBL1830130_flexx_07,-44.3833
CHEMBL1830130_flexx_08,-73.3305
CHEMBL1830130_flexx_09,-67.3746
CHEMBL1830130_flexx_10,-57.0957
CHEMBL5174232_flexx_01,60.254
CHEMBL5174232_flexx_02,12.9621
CHEMBL5174232_flexx_03,31.4002
CHEMBL5174232_flexx_04,73.7152
CHEMBL5174232_flexx_05,34.0251
CHEMBL5174232_flexx_06,0.660858
CHEMBL5174232_flexx_07,11.1351
CHEMBL5174232_flexx_08,43.6589
CHEMBL5174232_flexx_09,55.3986
CHEMBL5174232_flexx_10,151.022
CHEMBL512391_flexx_01,-63.3108
CHEMBL512391_flexx_02,-59.5765
CHEMBL512391_flexx_03,-60.485
CHEMBL512391_flexx_04,510.005
CHEMBL512391_flexx_05,141.172
CHEMBL512391_flexx_06,504.706
CHEMBL512391_flexx_07,-27.3876
CHEMBL512391_flexx_08,358.131
CHEMBL512391_flexx_09,-65.6867
CHEMBL512391_flexx_10,-29.3123
CHEMBL4749501_flexx_01,-66.4076
CHEMBL4749501_flexx_02,-70.6058
CHEMBL4749501_flexx_03,-65.7632
CHEMBL4749501_flexx_04,-70.5326
CHEMBL4749501_flexx_05,-63.653
CHEMBL4749501_flexx_06,-60.314
CHEMBL4749501_flexx_07,-68.5807
CHEMBL4749501_flexx_08,-69.8024
CHEMBL4749501_flexx_09,-61.6575
CHEMBL4749501_flexx_10,-61.5955
CHEMBL3671564_flexx_01,41.7392
CHEMBL3671564_flexx_02,25.8243
CHEMBL3671564_flexx_03,279.482
CHEMBL3671564_flexx_04,12.2432
CHEMBL3671564_flexx_05,27.1496
CHEMBL3671564_flexx_06,208.636
CHEMBL3671564_flexx_07,212.022
CHEMBL3671564_flexx_08,163.153
CHEMBL3671564_flexx_09,227.018
CHEMBL3671564_flexx_10,12.2133
CHEMBL154080_flexx_01,567.019
CHEMBL154080_flexx_02,557.44
CHEMBL154080_flexx_03,558.89
CHEMBL154080_flexx_04,403.938
CHEMBL154080_flexx_05,502.374
CHEMBL154080_flexx_06,414.555
CHEMBL154080_flexx_07,730.561
CHEMBL154080_flexx_08,736.167
CHEMBL154080_flexx_09,515.731
CHEMBL154080_flexx_10,529.281
CHEMBL203645_flexx_01,89.2285
CHEMBL203645_flexx_02,-3.00315
CHEMBL203645_flexx_03,-58.5112
CHEMBL203645_flexx_04,-68.8251
CHEMBL203645_flexx_05,69.4458
CHEMBL203645_flexx_06,-59.7779
CHEMBL203645_flexx_07,88.7565
CHEMBL203645_flexx_08,86.7631
CHEMBL203645_flexx_09,-59.273
CHEMBL203645_flexx_10,-7.63328
CHEMBL591910_flexx_01,-39.0633
CHEMBL591910_flexx_02,-36.143
CHEMBL591910_flexx_03,-40.9358
CHEMBL591910_flexx_04,-42.2758
CHEMBL591910_flexx_05,-43.2386
CHEMBL591910_flexx_06,-43.5828
CHEMBL591910_flexx_07,-52.7108
CHEMBL591910_flexx_08,-40.4342
CHEMBL591910_flexx_09,-39.2589
CHEMBL591910_flexx_10,-4.83442
CHEMBL72393_flexx_01,-62.6084
CHEMBL72393_flexx_02,-69.6097
CHEMBL72393_flexx_03,-69.7724
CHEMBL72393_flexx_04,-69.0441
CHEMBL72393_flexx_05,-70.3116
CHEMBL72393_flexx_06,-69.4979
CHEMBL72393_flexx_07,-70.5323
CHEMBL72393_flexx_08,-66.6886
CHEMBL72393_flexx_09,-66.4144
CHEMBL72393_flexx_10,-71.4419
CHEMBL424853_flexx_01,-57.3835
CHEMBL424853_flexx_02,-15.6846
CHEMBL424853_flexx_03,-11.1244
CHEMBL424853_flexx_04,-40.7992
CHEMBL424853_flexx_05,-49.1003
CHEMBL424853_flexx_06,-16.4216
CHEMBL424853_flexx_07,-48.0827
CHEMBL424853_flexx_08,-47.6606
CHEMBL424853_flexx_09,-52.0644
CHEMBL424853_flexx_10,-43.7879
CHEMBL452980_flexx_1,846.972
CHEMBL1242208_flexx_01,-71.9444
CHEMBL1242208_flexx_02,-68.6073
CHEMBL1242208_flexx_03,-68.9889
CHEMBL1242208_flexx_04,-71.1789
CHEMBL1242208_flexx_05,-67.7523
CHEMBL1242208_flexx_06,-65.4398
CHEMBL1242208_flexx_07,-71.6832
CHEMBL1242208_flexx_08,-67.5337
CHEMBL1242208_flexx_09,-68.0609
CHEMBL1242208_flexx_10,-68.2729
CHEMBL293482_flexx_01,-48.3537
CHEMBL293482_flexx_02,-48.1517
CHEMBL293482_flexx_03,-37.2246
CHEMBL293482_flexx_04,-48.2387
CHEMBL293482_flexx_05,-48.6978
CHEMBL293482_flexx_06,-48.7771
CHEMBL293482_flexx_07,-49.0633
CHEMBL293482_flexx_08,-48.3802
CHEMBL293482_flexx_09,-46.6341
CHEMBL293482_flexx_10,-48.0188
CHEMBL505626_flexx_01,201.967
CHEMBL505626_flexx_02,269.64
CHEMBL505626_flexx_03,264.619
CHEMBL505626_flexx_04,344.194
CHEMBL505626_flexx_05,845.606
CHEMBL505626_flexx_06,275.174
CHEMBL505626_flexx_07,353.98
CHEMBL505626_flexx_08,608.726
CHEMBL505626_flexx_09,201.756
CHEMBL505626_flexx_10,874.941
CHEMBL1945649_flexx_01,-32.4892
CHEMBL1945649_flexx_02,-35.7165
CHEMBL1945649_flexx_03,-35.0557
CHEMBL1945649_flexx_04,-49.3868
CHEMBL1945649_flexx_05,-8.87836
CHEMBL1945649_flexx_06,10.5495
CHEMBL1945649_flexx_07,-35.2243
CHEMBL1945649_flexx_08,-22.5879
CHEMBL1945649_flexx_09,1.45632
CHEMBL1945649_flexx_10,18.0773
CHEMBL503418_flexx_01,428.866
CHEMBL503418_flexx_02,408.823
CHEMBL503418_flexx_03,873.906
CHEMBL503418_flexx_04,836.667
CHEMBL503418_flexx_05,865.001
CHEMBL503418_flexx_06,166.072
CHEMBL503418_flexx_07,883.818
CHEMBL503418_flexx_08,881.32
CHEMBL503418_flexx_09,363.944
CHEMBL503418_flexx_10,807.959
CHEMBL14932_flexx_01,-70.5976
CHEMBL14932_flexx_02,-68.2917
CHEMBL14932_flexx_03,-59.1568
CHEMBL14932_flexx_04,-66.4245
CHEMBL14932_flexx_05,-53.914
CHEMBL14932_flexx_06,-65.8066
CHEMBL14932_flexx_07,-67.1019
CHEMBL14932_flexx_08,-53.7226
CHEMBL14932_flexx_09,-65.5184
CHEMBL14932_flexx_10,-32.6226
CHEMBL3671476_flexx_01,156.806
CHEMBL3671476_flexx_02,27.1271
CHEMBL3671476_flexx_03,314.746
CHEMBL3671476_flexx_04,172.148
CHEMBL3671476_flexx_05,157.678
CHEMBL3671476_flexx_06,45.6738
CHEMBL3671476_flexx_07,17.5936
CHEMBL3671476_flexx_08,94.2864
CHEMBL3671476_flexx_09,209.394
CHEMBL3671476_flexx_10,47.5013
CHEMBL4776056_flexx_01,-71.3569
CHEMBL4776056_flexx_02,-3.47645
CHEMBL4776056_flexx_03,-15.5532
CHEMBL4776056_flexx_04,-39.5368
CHEMBL4776056_flexx_05,-24.2466
CHEMBL4776056_flexx_06,-5.39704
CHEMBL4776056_flexx_07,-12.7839
CHEMBL4776056_flexx_08,-16.1469
CHEMBL4776056_flexx_09,18.7621
CHEMBL4776056_flexx_10,-30.6059
CHEMBL4068695_flexx_01,532.044
CHEMBL4068695_flexx_02,428.551
CHEMBL4068695_flexx_03,468.971
CHEMBL4068695_flexx_04,512.592
CHEMBL4068695_flexx_05,482.966
CHEMBL4068695_flexx_06,596.451
CHEMBL4068695_flexx_07,461.078
CHEMBL4068695_flexx_08,536.337
CHEMBL4068695_flexx_09,508.908
CHEMBL4068695_flexx_10,457.173
CHEMBL154911_flexx_01,-69.5238
CHEMBL154911_flexx_02,-62.9776
CHEMBL154911_flexx_03,-59.0624
CHEMBL154911_flexx_04,-65.6449
CHEMBL154911_flexx_05,-53.0702
CHEMBL154911_flexx_06,-66.0716
CHEMBL154911_flexx_07,-62.9483
CHEMBL154911_flexx_08,-78.1341
CHEMBL154911_flexx_09,-63.4781
CHEMBL154911_flexx_10,-58.7744
CHEMBL459_flexx_01,-32.1047
CHEMBL459_flexx_02,-37.5387
CHEMBL459_flexx_03,-31.8679
CHEMBL459_flexx_04,-37.3944
CHEMBL459_flexx_05,-37.2043
CHEMBL459_flexx_06,-40.0432
CHEMBL459_flexx_07,-38.6612
CHEMBL459_flexx_08,-45.4837
CHEMBL459_flexx_09,-40.3503
CHEMBL459_flexx_10,-33.6597
CHEMBL69071_flexx_01,99.5944
CHEMBL69071_flexx_02,22.0105
CHEMBL69071_flexx_03,34.528
CHEMBL69071_flexx_04,290.143
CHEMBL69071_flexx_05,-27.4017
CHEMBL69071_flexx_06,91.9838
CHEMBL69071_flexx_07,8.03275
CHEMBL69071_flexx_08,102.094
CHEMBL69071_flexx_09,26.7293
CHEMBL69071_flexx_10,282.831
CHEMBL249511_flexx_01,297.514
CHEMBL249511_flexx_02,158.7
CHEMBL249511_flexx_03,133.734
CHEMBL249511_flexx_04,115.181
CHEMBL249511_flexx_05,274.975
CHEMBL249511_flexx_06,252.739
CHEMBL249511_flexx_07,-43.4694
CHEMBL249511_flexx_08,37.9679
CHEMBL249511_flexx_09,-53.6171
CHEMBL249511_flexx_10,10.4444
CHEMBL3967836_flexx_01,220.677
CHEMBL3967836_flexx_02,78.5504
CHEMBL3967836_flexx_03,53.4784
CHEMBL3967836_flexx_04,68.3414
CHEMBL3967836_flexx_05,87.1805
CHEMBL3967836_flexx_06,106.895
CHEMBL3967836_flexx_07,80.5939
CHEMBL3967836_flexx_08,60.3459
CHEMBL3967836_flexx_09,189.293
CHEMBL3967836_flexx_10,49.1144
CHEMBL7819_flexx_01,-72.3353
CHEMBL7819_flexx_02,-71.9264
CHEMBL7819_flexx_03,-72.1552
CHEMBL7819_flexx_04,-68.7212
CHEMBL7819_flexx_05,-65.9747
CHEMBL7819_flexx_06,-70.6022
CHEMBL7819_flexx_07,-75.8506
CHEMBL7819_flexx_08,-57.5786
CHEMBL7819_flexx_09,-72.958
CHEMBL7819_flexx_10,-71.8771
CHEMBL203132_flexx_01,-45.2868
CHEMBL203132_flexx_02,-67.1534
CHEMBL203132_flexx_03,-58.5766
CHEMBL203132_flexx_04,-61.2046
CHEMBL203132_flexx_05,-56.7891
CHEMBL203132_flexx_06,-50.3652
CHEMBL203132_flexx_07,-59.2865
CHEMBL203132_flexx_08,-46.5338
CHEMBL203132_flexx_09,-15.764
CHEMBL203132_flexx_10,-54.4965
CHEMBL357570_flexx_01,-46.4879
CHEMBL357570_flexx_02,-57.6013
CHEMBL357570_flexx_03,-49.7135
CHEMBL357570_flexx_04,-23.3593
CHEMBL357570_flexx_05,-7.33853
CHEMBL357570_flexx_06,-42.2719
CHEMBL357570_flexx_07,-60.0251
CHEMBL357570_flexx_08,-54.3319
CHEMBL357570_flexx_09,-39.6785
CHEMBL357570_flexx_10,-52.4736
CHEMBL4293134_flexx_01,-60.4007
CHEMBL4293134_flexx_02,-61.0841
CHEMBL4293134_flexx_03,-56.7814
CHEMBL4293134_flexx_04,-59.6807
CHEMBL4293134_flexx_05,-54.5849
CHEMBL4293134_flexx_06,-58.5586
CHEMBL4293134_flexx_07,95.7912
CHEMBL4293134_flexx_08,87.9562
CHEMBL4293134_flexx_09,-61.9525
CHEMBL4293134_flexx_10,-53.3714
CHEMBL3671582_flexx_01,-15.4418
CHEMBL3671582_flexx_02,70.2582
CHEMBL3671582_flexx_03,39.6492
CHEMBL3671582_flexx_04,94.6832
CHEMBL3671582_flexx_05,-2.89766
CHEMBL3671582_flexx_06,181.694
CHEMBL3671582_flexx_07,1.6854
CHEMBL3671582_flexx_08,157.092
CHEMBL3671582_flexx_09,35.2352
CHEMBL3671582_flexx_10,69.796
CHEMBL4107879_flexx_01,294.902
CHEMBL4107879_flexx_02,302.937
CHEMBL4107879_flexx_03,-18.4243
CHEMBL4107879_flexx_04,197.398
CHEMBL4107879_flexx_05,87.9778
CHEMBL4107879_flexx_06,382.2
CHEMBL4107879_flexx_07,227.333
CHEMBL4107879_flexx_08,283.386
CHEMBL4107879_flexx_09,130.296
CHEMBL4107879_flexx_10,102.41
CHEMBL29197_flexx_01,-59.1214
CHEMBL29197_flexx_02,-57.7519
CHEMBL29197_flexx_03,-61.6225
CHEMBL29197_flexx_04,-55.5204
CHEMBL29197_flexx_05,-59.6545
CHEMBL29197_flexx_06,-61.1211
CHEMBL29197_flexx_07,-54.6725
CHEMBL29197_flexx_08,-63.5164
CHEMBL29197_flexx_09,-59.0626
CHEMBL29197_flexx_10,-54.8068
CHEMBL2032376_flexx_01,38.426
CHEMBL2032376_flexx_02,53.1956
CHEMBL2032376_flexx_03,79.1479
CHEMBL2032376_flexx_04,237.398
CHEMBL2032376_flexx_05,99.3396
CHEMBL2032376_flexx_06,53.6845
CHEMBL2032376_flexx_07,62.9743
CHEMBL2032376_flexx_08,148.101
CHEMBL2032376_flexx_09,76.872
CHEMBL2032376_flexx_10,169.09
CHEMBL4569552_flexx_01,-14.6647
CHEMBL4569552_flexx_02,-23.4146
CHEMBL4569552_flexx_03,-19.278
CHEMBL4569552_flexx_04,-10.6429
CHEMBL4569552_flexx_05,-32.0598
CHEMBL4569552_flexx_06,54.6806
CHEMBL4569552_flexx_07,23.5591
CHEMBL4569552_flexx_08,-13.0316
CHEMBL4569552_flexx_09,-7.27533
CHEMBL4569552_flexx_10,13.2715
CHEMBL245868_flexx_01,-41.0005
CHEMBL245868_flexx_02,-36.5069
CHEMBL245868_flexx_03,-53.372
CHEMBL245868_flexx_04,-42.6045
CHEMBL245868_flexx_05,-57.1728
CHEMBL245868_flexx_06,-43.5946
CHEMBL245868_flexx_07,-42.5354
CHEMBL245868_flexx_08,-57.5078
CHEMBL245868_flexx_09,-58.8446
CHEMBL245868_flexx_10,286.88
CHEMBL5077776_flexx_01,62.6368
CHEMBL5077776_flexx_02,53.7953
CHEMBL5077776_flexx_03,176.758
CHEMBL5077776_flexx_04,172.565
CHEMBL5077776_flexx_05,286.095
CHEMBL5077776_flexx_06,104.285
CHEMBL5077776_flexx_07,62.2601
CHEMBL5077776_flexx_08,155.805
CHEMBL5077776_flexx_09,102.964
CHEMBL5077776_flexx_10,-70.0628
CHEMBL1821886_flexx_01,76.9649
CHEMBL1821886_flexx_02,83.7068
CHEMBL1821886_flexx_03,94.9638
CHEMBL1821886_flexx_04,123.413
CHEMBL1821886_flexx_05,102.966
CHEMBL1821886_flexx_06,210.078
CHEMBL1821886_flexx_07,175.498
CHEMBL1821886_flexx_08,235.094
CHEMBL1821886_flexx_09,195.102
CHEMBL1821886_flexx_10,78.2799
CHEMBL4067916_flexx_1,663.32
CHEMBL4067916_flexx_2,671.655
CHEMBL4067916_flexx_3,594.657
CHEMBL4067916_flexx_4,615.59
CHEMBL4067916_flexx_5,613.525
CHEMBL4067916_flexx_6,651.517
CHEMBL4067916_flexx_7,555.08
CHEMBL4067916_flexx_8,465.943
CHEMBL4067916_flexx_9,550.16
CHEMBL4462965_flexx_01,391.224
CHEMBL4462965_flexx_02,373.541
CHEMBL4462965_flexx_03,450.37
CHEMBL4462965_flexx_04,385.843
CHEMBL4462965_flexx_05,437.697
CHEMBL4462965_flexx_06,336.846
CHEMBL4462965_flexx_07,415.728
CHEMBL4462965_flexx_08,409.603
CHEMBL4462965_flexx_09,355.648
CHEMBL4462965_flexx_10,518.331
CHEMBL2437473_flexx_01,40.3304
CHEMBL2437473_flexx_02,42.784
CHEMBL2437473_flexx_03,35.0774
CHEMBL2437473_flexx_04,41.6949
CHEMBL2437473_flexx_05,47.3691
CHEMBL2437473_flexx_06,44.2858
CHEMBL2437473_flexx_07,34.6649
CHEMBL2437473_flexx_08,49.4021
CHEMBL2437473_flexx_09,37.8204
CHEMBL2437473_flexx_10,44.2223
CHEMBL307599_flexx_01,-58.7562
CHEMBL307599_flexx_02,-60.3298
CHEMBL307599_flexx_03,-65.1612
CHEMBL307599_flexx_04,-60.8602
CHEMBL307599_flexx_05,-59.5188
CHEMBL307599_flexx_06,-57.9391
CHEMBL307599_flexx_07,-61.3993
CHEMBL307599_flexx_08,-65.1669
CHEMBL307599_flexx_09,-61.0665
CHEMBL307599_flexx_10,-56.803
CHEMBL5198812_flexx_01,535.578
CHEMBL5198812_flexx_02,504.27
CHEMBL5198812_flexx_03,610.131
CHEMBL5198812_flexx_04,609.814
CHEMBL5198812_flexx_05,457.085
CHEMBL5198812_flexx_06,497.699
CHEMBL5198812_flexx_07,439.555
CHEMBL5198812_flexx_08,484.799
CHEMBL5198812_flexx_09,528.458
CHEMBL5198812_flexx_10,513.606
CHEMBL3604205_flexx_01,-55.9457
CHEMBL3604205_flexx_02,-53.7981
CHEMBL3604205_flexx_03,-53.3327
CHEMBL3604205_flexx_04,-61.3583
CHEMBL3604205_flexx_05,-57.2881
CHEMBL3604205_flexx_06,-60.1333
CHEMBL3604205_flexx_07,-61.236
CHEMBL3604205_flexx_08,-58.8023
CHEMBL3604205_flexx_09,-61.941
CHEMBL3604205_flexx_10,-65.9073
CHEMBL94066_flexx_01,-66.2149
CHEMBL94066_flexx_02,-76.7664
CHEMBL94066_flexx_03,-39.4375
CHEMBL94066_flexx_04,-49.1022
CHEMBL94066_flexx_05,-53.0086
CHEMBL94066_flexx_06,-49.0601
CHEMBL94066_flexx_07,-25.9511
CHEMBL94066_flexx_08,-71.7301
CHEMBL94066_flexx_09,-52.8449
CHEMBL94066_flexx_10,-28.8775
CHEMBL1172773_flexx_01,183.377
CHEMBL1172773_flexx_02,104.748
CHEMBL1172773_flexx_03,99.2912
CHEMBL1172773_flexx_04,-11.6347
CHEMBL1172773_flexx_05,160.795
CHEMBL1172773_flexx_06,20.0636
CHEMBL1172773_flexx_07,-12.1845
CHEMBL1172773_flexx_08,171.41
CHEMBL1172773_flexx_09,65.2936
CHEMBL1172773_flexx_10,1106.5
CHEMBL176470_flexx_01,-56.8853
CHEMBL176470_flexx_02,-61.2032
CHEMBL176470_flexx_03,-58.3297
CHEMBL176470_flexx_04,-62.3042
CHEMBL176470_flexx_05,-64.971
CHEMBL176470_flexx_06,-64.2907
CHEMBL176470_flexx_07,-61.3304
CHEMBL176470_flexx_08,-59.3749
CHEMBL176470_flexx_09,-60.526
CHEMBL176470_flexx_10,-64.7915
CHEMBL1645466_flexx_01,-58.4427
CHEMBL1645466_flexx_02,-51.8777
CHEMBL1645466_flexx_03,-62.7349
CHEMBL1645466_flexx_04,-46.0869
CHEMBL1645466_flexx_05,-70.4025
CHEMBL1645466_flexx_06,-64.8347
CHEMBL1645466_flexx_07,-66.9165
CHEMBL1645466_flexx_08,-48.4648
CHEMBL1645466_flexx_09,-67.492
CHEMBL1645466_flexx_10,-72.9314
CHEMBL5088102_flexx_01,302.359
CHEMBL5088102_flexx_02,315.681
CHEMBL5088102_flexx_03,356.707
CHEMBL5088102_flexx_04,615.731
CHEMBL5088102_flexx_05,215.337
CHEMBL5088102_flexx_06,-12.5084
CHEMBL5088102_flexx_07,77.2117
CHEMBL5088102_flexx_08,86.9867
CHEMBL5088102_flexx_09,75.6623
CHEMBL5088102_flexx_10,-19.0406
CHEMBL1242200_flexx_01,-65.5085
CHEMBL1242200_flexx_02,-67.0701
CHEMBL1242200_flexx_03,-70.3281
CHEMBL1242200_flexx_04,-68.0766
CHEMBL1242200_flexx_05,-66.8646
CHEMBL1242200_flexx_06,-68.996
CHEMBL1242200_flexx_07,-67.7563
CHEMBL1242200_flexx_08,-69.8428
CHEMBL1242200_flexx_09,-69.6435
CHEMBL1242200_flexx_10,-69.6593
CHEMBL461869_flexx_1,178.443
CHEMBL461869_flexx_2,198.208
CHEMBL1173794_flexx_01,-61.9374
CHEMBL1173794_flexx_02,-59.6883
CHEMBL1173794_flexx_03,-56.6038
CHEMBL1173794_flexx_04,-59.8256
CHEMBL1173794_flexx_05,-59.5767
CHEMBL1173794_flexx_06,-58.2698
CHEMBL1173794_flexx_07,-60.5523
CHEMBL1173794_flexx_08,-59.4051
CHEMBL1173794_flexx_09,-64.776
CHEMBL1173794_flexx_10,-65.0483
CHEMBL2425736_flexx_01,351.262
CHEMBL2425736_flexx_02,-37.2851
CHEMBL2425736_flexx_03,-50.626
CHEMBL2425736_flexx_04,-44.7878
CHEMBL2425736_flexx_05,-51.4211
CHEMBL2425736_flexx_06,-40.9565
CHEMBL2425736_flexx_07,-6.88377
CHEMBL2425736_flexx_08,-59.4824
CHEMBL2425736_flexx_09,-53.1531
CHEMBL2425736_flexx_10,-25.5072
CHEMBL55379_flexx_01,-63.0572
CHEMBL55379_flexx_02,-52.777
CHEMBL55379_flexx_03,-63.2895
CHEMBL55379_flexx_04,-53.5077
CHEMBL55379_flexx_05,-34.9791
CHEMBL55379_flexx_06,-52.8937
CHEMBL55379_flexx_07,-51.1757
CHEMBL55379_flexx_08,-64.3513
CHEMBL55379_flexx_09,-66.4473
CHEMBL55379_flexx_10,-61.136
CHEMBL3586175_flexx_01,9.80327
CHEMBL3586175_flexx_02,187.349
CHEMBL3586175_flexx_03,169.228
CHEMBL3586175_flexx_04,40.6182
CHEMBL3586175_flexx_05,-33.477
CHEMBL3586175_flexx_06,59.3895
CHEMBL3586175_flexx_07,200.922
CHEMBL3586175_flexx_08,-12.489
CHEMBL3586175_flexx_09,174.286
CHEMBL3586175_flexx_10,182.118
CHEMBL107472_flexx_01,-65.6345
CHEMBL107472_flexx_02,-64.9651
CHEMBL107472_flexx_03,-64.3643
CHEMBL107472_flexx_04,-62.1446
CHEMBL107472_flexx_05,-61.2897
CHEMBL107472_flexx_06,-59.4123
CHEMBL107472_flexx_07,-61.27
CHEMBL107472_flexx_08,-65.0272
CHEMBL107472_flexx_09,-42.3152
CHEMBL107472_flexx_10,-52.8821
CHEMBL358494_flexx_01,306.112
CHEMBL358494_flexx_02,36.9342
CHEMBL358494_flexx_03,289.242
CHEMBL358494_flexx_04,296.977
CHEMBL358494_flexx_05,110.246
CHEMBL358494_flexx_06,404.323
CHEMBL358494_flexx_07,459.043
CHEMBL358494_flexx_08,84.9794
CHEMBL358494_flexx_09,251.576
CHEMBL358494_flexx_10,332.348
CHEMBL1928301_flexx_01,112.674
CHEMBL1928301_flexx_02,136.536
CHEMBL1928301_flexx_03,496.118
CHEMBL1928301_flexx_04,392.696
CHEMBL1928301_flexx_05,43.2015
CHEMBL1928301_flexx_06,321.85
CHEMBL1928301_flexx_07,116.159
CHEMBL1928301_flexx_08,388.57
CHEMBL1928301_flexx_09,392.696
CHEMBL1928301_flexx_10,298.458
CHEMBL2385993_flexx_1,677.115
CHEMBL2385993_flexx_2,485.197
CHEMBL2385993_flexx_3,544.56
CHEMBL2385993_flexx_4,544.473
CHEMBL4088718_flexx_01,-43.9375
CHEMBL4088718_flexx_02,-44.6594
CHEMBL4088718_flexx_03,-6.9124
CHEMBL4088718_flexx_04,20.8264
CHEMBL4088718_flexx_05,-4.36136
CHEMBL4088718_flexx_06,-37.2423
CHEMBL4088718_flexx_07,-23.6889
CHEMBL4088718_flexx_08,-4.45297
CHEMBL4088718_flexx_09,-16.5979
CHEMBL4088718_flexx_10,9.91027
CHEMBL1630114_flexx_01,358.695
CHEMBL1630114_flexx_02,488.612
CHEMBL1630114_flexx_03,476.311
CHEMBL1630114_flexx_04,584.466
CHEMBL1630114_flexx_05,485.742
CHEMBL1630114_flexx_06,160.426
CHEMBL1630114_flexx_07,370.051
CHEMBL1630114_flexx_08,489.583
CHEMBL1630114_flexx_09,510.157
CHEMBL1630114_flexx_10,116.166
CHEMBL391321_flexx_01,-90.4528
CHEMBL391321_flexx_02,-92.4802
CHEMBL391321_flexx_03,-87.957
CHEMBL391321_flexx_04,-91.1668
CHEMBL391321_flexx_05,6.03122
CHEMBL391321_flexx_06,-37.3593
CHEMBL391321_flexx_07,-87.8056
CHEMBL391321_flexx_08,15.5627
CHEMBL391321_flexx_09,-8.01662
CHEMBL391321_flexx_10,-45.3462
CHEMBL4750734_flexx_01,403.036
CHEMBL4750734_flexx_02,-46.0515
CHEMBL4750734_flexx_03,-44.806
CHEMBL4750734_flexx_04,-37.2145
CHEMBL4750734_flexx_05,-50.6515
CHEMBL4750734_flexx_06,-32.8482
CHEMBL4750734_flexx_07,410.052
CHEMBL4750734_flexx_08,-40.831
CHEMBL4750734_flexx_09,20.0546
CHEMBL4750734_flexx_10,-32.3562
CHEMBL4077917_flexx_01,-18.3952
CHEMBL4077917_flexx_02,-11.8957
CHEMBL4077917_flexx_03,209.972
CHEMBL4077917_flexx_04,21.8799
CHEMBL4077917_flexx_05,-16.0577
CHEMBL4077917_flexx_06,232.755
CHEMBL4077917_flexx_07,174.986
CHEMBL4077917_flexx_08,297.751
CHEMBL4077917_flexx_09,0.00758553
CHEMBL4077917_flexx_10,241.759
CHEMBL2448067_flexx_01,-2.82538
CHEMBL2448067_flexx_02,11.9175
CHEMBL2448067_flexx_03,90.8325
CHEMBL2448067_flexx_04,3.78976
CHEMBL2448067_flexx_05,-4.70669
CHEMBL2448067_flexx_06,103.835
CHEMBL2448067_flexx_07,87.4868
CHEMBL2448067_flexx_08,-11.8621
CHEMBL2448067_flexx_09,93.4568
CHEMBL2448067_flexx_10,-4.5248
CHEMBL51854_flexx_01,-63.7682
CHEMBL51854_flexx_02,-62.4353
CHEMBL51854_flexx_03,-63.7261
CHEMBL51854_flexx_04,-64.4589
CHEMBL51854_flexx_05,-63.9109
CHEMBL51854_flexx_06,-62.1934
CHEMBL51854_flexx_07,-64.2874
CHEMBL51854_flexx_08,-60.5593
CHEMBL51854_flexx_09,-60.5696
CHEMBL51854_flexx_10,-60.6951
CHEMBL2441273_flexx_01,101.958
CHEMBL2441273_flexx_02,-2.81694
CHEMBL2441273_flexx_03,72.5591
CHEMBL2441273_flexx_04,79.641
CHEMBL2441273_flexx_05,31.5695
CHEMBL2441273_flexx_06,-30.1608
CHEMBL2441273_flexx_07,85.4521
