ID,ad4
CHEMBL1090364_smina_6,-48.74789
CHEMBL1090364_smina_7,-48.73105
CHEMBL1090364_smina_8,-46.86232
CHEMBL1090364_smina_9,-51.92922
CHEMBL1090364_smina_10,-51.21208
CHEMBL1095464_smina_1,-40.45522
CHEMBL1095464_smina_2,-39.71988
CHEMBL1095464_smina_3,-37.33235
CHEMBL1095464_smina_4,-40.46286
CHEMBL1095464_smina_5,-41.35687
CHEMBL1095464_smina_6,-35.81284
CHEMBL1095464_smina_7,-38.61367
CHEMBL1095464_smina_8,-42.96282
CHEMBL1095464_smina_9,-41.56340
CHEMBL1095464_smina_10,-37.87267
CHEMBL1097189_smina_1,-41.11459
CHEMBL1097189_smina_2,-38.49443
CHEMBL1097189_smina_3,-50.29858
CHEMBL1097189_smina_4,-52.15700
CHEMBL1097189_smina_5,-47.89356
CHEMBL1097189_smina_6,-48.77739
CHEMBL1097189_smina_7,-46.86156
CHEMBL1097189_smina_8,-46.75411
CHEMBL1097189_smina_9,-43.73955
CHEMBL1097189_smina_10,-51.93333
CHEMBL1172773_smina_1,-47.53493
CHEMBL1172773_smina_2,-48.99837
CHEMBL1172773_smina_3,-50.40411
CHEMBL1172773_smina_4,-44.00805
CHEMBL1172773_smina_5,-46.29861
CHEMBL1172773_smina_6,-47.68975
CHEMBL1172773_smina_7,-43.80452
CHEMBL1172773_smina_8,-46.27739
CHEMBL1172773_smina_9,-39.02705
CHEMBL1172773_smina_10,-42.26062
CHEMBL1173794_smina_1,-31.58389
CHEMBL1173794_smina_2,-33.87172
CHEMBL1173794_smina_3,-35.26815
CHEMBL1173794_smina_4,-37.77558
CHEMBL1173794_smina_5,-34.46068
CHEMBL1173794_smina_6,-33.97111
CHEMBL1173794_smina_7,-36.73627
CHEMBL1173794_smina_8,-34.39426
CHEMBL1173794_smina_9,-31.97653
CHEMBL1173794_smina_10,-35.55783
CHEMBL1204261_smina_1,-35.44751
CHEMBL1204261_smina_2,-31.83880
CHEMBL1204261_smina_3,-34.09445
CHEMBL1204261_smina_4,-38.66714
CHEMBL1204261_smina_5,-36.25613
CHEMBL1204261_smina_6,-31.94748
CHEMBL1204261_smina_7,-31.59288
CHEMBL1204261_smina_8,-31.83485
CHEMBL1204261_smina_9,-33.29522
CHEMBL1204261_smina_10,-31.91685
CHEMBL1240553_smina_1,-36.94809
CHEMBL1240553_smina_2,-35.91879
CHEMBL1240553_smina_3,-34.13283
CHEMBL1240553_smina_4,-36.22565
CHEMBL1240553_smina_5,-37.16358
CHEMBL1240553_smina_6,-35.67678
CHEMBL1240553_smina_7,-34.85624
CHEMBL1240553_smina_8,-35.54251
CHEMBL1240553_smina_9,-35.08067
CHEMBL1240553_smina_10,-34.40947
CHEMBL1241860_smina_1,-34.44842
CHEMBL1241860_smina_2,-34.36493
CHEMBL1241860_smina_3,-32.81381
CHEMBL1241860_smina_4,-31.91087
CHEMBL1241860_smina_5,-33.41924
CHEMBL1241860_smina_6,-29.09708
CHEMBL1241860_smina_7,-34.16401
CHEMBL1241860_smina_8,-32.52213
CHEMBL1241860_smina_9,-35.26935
CHEMBL1241860_smina_10,-31.66180
CHEMBL1241948_smina_1,-37.85403
CHEMBL1241948_smina_2,-36.46856
CHEMBL1241948_smina_3,-38.77043
CHEMBL1241948_smina_4,-37.96976
CHEMBL1241948_smina_5,-33.63495
CHEMBL1241948_smina_6,-36.65087
CHEMBL1241948_smina_7,-36.86586
CHEMBL1241948_smina_8,-35.61049
CHEMBL1241948_smina_9,-34.81884
CHEMBL1241948_smina_10,-36.72972
CHEMBL1242200_smina_1,-35.56741
CHEMBL1242200_smina_2,-36.28694
CHEMBL1242200_smina_3,-32.37555
CHEMBL1242200_smina_4,-33.85002
CHEMBL1242200_smina_5,-27.22928
CHEMBL1242200_smina_6,-31.68122
CHEMBL1242200_smina_7,-29.45481
CHEMBL1242200_smina_8,-32.56976
CHEMBL1242200_smina_9,-27.68245
CHEMBL1242200_smina_10,-30.00305
CHEMBL1242208_smina_1,-35.64114
CHEMBL1242208_smina_2,-35.52892
CHEMBL1242208_smina_3,-36.83534
CHEMBL1242208_smina_4,-32.97849
CHEMBL1242208_smina_5,-31.43875
CHEMBL1242208_smina_6,-35.65489
CHEMBL1242208_smina_7,-30.58130
CHEMBL1242208_smina_8,-32.82935
CHEMBL1242208_smina_9,-34.84926
CHEMBL1242208_smina_10,-34.16202
CHEMBL1242294_smina_1,-35.68420
CHEMBL1242294_smina_2,-34.51198
CHEMBL1242294_smina_3,-33.33952
CHEMBL1242294_smina_4,-34.72496
CHEMBL1242294_smina_5,-32.25212
CHEMBL1242294_smina_6,-33.50451
CHEMBL1242294_smina_7,-33.07727
CHEMBL1242294_smina_8,-34.82093
CHEMBL1242294_smina_9,-27.25289
CHEMBL1242294_smina_10,-28.03238
CHEMBL1242568_smina_1,-36.69621
CHEMBL1242568_smina_2,-33.72773
CHEMBL1242568_smina_3,-33.94855
CHEMBL1242568_smina_4,-34.77066
CHEMBL1242568_smina_5,-36.35200
CHEMBL1242568_smina_6,-29.66895
CHEMBL1242568_smina_7,-33.19271
CHEMBL1242568_smina_8,-33.45249
CHEMBL1242568_smina_9,-34.34084
CHEMBL1242568_smina_10,-34.21664
CHEMBL1242973_smina_1,-38.13519
CHEMBL1242973_smina_2,-40.80076
CHEMBL1242973_smina_3,-38.48347
CHEMBL1242973_smina_4,-38.29629
CHEMBL1242973_smina_5,-37.88828
CHEMBL1242973_smina_6,-39.99466
CHEMBL1242973_smina_7,-38.34284
CHEMBL1242973_smina_8,-38.70893
CHEMBL1242973_smina_9,-38.70620
CHEMBL1242973_smina_10,-40.58646
CHEMBL127223_smina_1,-38.28167
CHEMBL127223_smina_2,-37.07462
CHEMBL127223_smina_3,-42.50660
CHEMBL127223_smina_4,-34.30857
CHEMBL127223_smina_5,-40.70988
CHEMBL127223_smina_6,-36.84518
CHEMBL127223_smina_7,-41.88680
CHEMBL127223_smina_8,-33.31063
CHEMBL127223_smina_9,-34.67458
CHEMBL127223_smina_10,-36.77504
CHEMBL141238_smina_1,-27.97730
CHEMBL141238_smina_2,-29.41387
CHEMBL141238_smina_3,-27.83915
CHEMBL141238_smina_4,-27.38941
CHEMBL141238_smina_5,-29.60844
CHEMBL141238_smina_6,-27.40159
CHEMBL141238_smina_7,-25.50670
CHEMBL141238_smina_8,-24.87678
CHEMBL141238_smina_9,-27.02103
CHEMBL141238_smina_10,-35.80326
CHEMBL144842_smina_1,-40.94879
CHEMBL144842_smina_2,-42.58017
CHEMBL144842_smina_3,-40.32067
CHEMBL144842_smina_4,-43.75196
CHEMBL144842_smina_5,-40.56103
CHEMBL144842_smina_6,-46.63219
CHEMBL144842_smina_7,-43.34369
CHEMBL144842_smina_8,-44.95352
CHEMBL144842_smina_9,-44.58012
CHEMBL144842_smina_10,-41.36426
CHEMBL14932_smina_1,-37.15689
CHEMBL14932_smina_2,-36.75430
CHEMBL14932_smina_3,-39.67183
CHEMBL14932_smina_4,-37.86575
CHEMBL14932_smina_5,-36.08028
CHEMBL14932_smina_6,-35.16610
CHEMBL14932_smina_7,-34.67770
CHEMBL14932_smina_8,-33.73177
CHEMBL14932_smina_9,-34.58686
CHEMBL14932_smina_10,-33.78695
CHEMBL154080_smina_1,-63.67833
CHEMBL154080_smina_2,-68.40501
CHEMBL154080_smina_3,-61.73903
CHEMBL154080_smina_4,-63.59773
CHEMBL154080_smina_5,-59.83496
CHEMBL154080_smina_6,-63.45275
CHEMBL154080_smina_7,-56.14644
CHEMBL154080_smina_8,-59.43566
CHEMBL154080_smina_9,-61.64141
CHEMBL154080_smina_10,-64.53326
CHEMBL154822_smina_1,-62.06132
CHEMBL154822_smina_2,-62.27902
CHEMBL154822_smina_3,-67.20244
CHEMBL154822_smina_4,-59.67184
CHEMBL154822_smina_5,-64.77773
CHEMBL154822_smina_6,-67.75776
CHEMBL154822_smina_7,-68.56802
CHEMBL154822_smina_8,-62.27620
CHEMBL154822_smina_9,-64.55922
CHEMBL154822_smina_10,-61.14286
CHEMBL154911_smina_1,-34.56888
CHEMBL154911_smina_2,-35.61053
CHEMBL154911_smina_3,-35.56304
CHEMBL154911_smina_4,-35.90157
CHEMBL154911_smina_5,-34.18374
CHEMBL154911_smina_6,-34.28308
CHEMBL154911_smina_7,-30.70782
CHEMBL154911_smina_8,-33.11731
CHEMBL154911_smina_9,-36.19003
CHEMBL154911_smina_10,-30.07405
CHEMBL1630114_smina_1,-52.54488
CHEMBL1630114_smina_2,-54.18243
CHEMBL1630114_smina_3,-49.69871
CHEMBL1630114_smina_4,-49.08982
CHEMBL1630114_smina_5,-46.86193
CHEMBL1630114_smina_6,-54.19404
CHEMBL1630114_smina_7,-48.15853
CHEMBL1630114_smina_8,-52.91483
CHEMBL1630114_smina_9,-49.78134
CHEMBL1630114_smina_10,-51.65936
CHEMBL1645466_smina_1,-41.37791
CHEMBL1645466_smina_2,-38.53933
CHEMBL1645466_smina_3,-39.13190
CHEMBL1645466_smina_4,-37.38453
CHEMBL1645466_smina_5,-32.19433
CHEMBL1645466_smina_6,-33.97068
CHEMBL1645466_smina_7,-35.68610
CHEMBL1645466_smina_8,-39.78074
CHEMBL1645466_smina_9,-37.35674
CHEMBL1645466_smina_10,-34.69289
CHEMBL166093_smina_1,-38.64621
CHEMBL166093_smina_2,-37.18717
CHEMBL166093_smina_3,-37.01378
CHEMBL166093_smina_4,-33.79738
CHEMBL166093_smina_5,-33.21459
CHEMBL166093_smina_6,-33.56105
CHEMBL166093_smina_7,-33.87204
CHEMBL166093_smina_8,-33.48602
CHEMBL166093_smina_9,-36.04830
CHEMBL166093_smina_10,-38.76743
CHEMBL1683968_smina_1,-47.88553
CHEMBL1683968_smina_2,-44.92208
CHEMBL1683968_smina_3,-45.92745
CHEMBL1683968_smina_4,-46.76963
CHEMBL1683968_smina_5,-47.04149
CHEMBL1683968_smina_6,-43.01638
CHEMBL1683968_smina_7,-42.01852
CHEMBL1683968_smina_8,-48.46899
CHEMBL1683968_smina_9,-46.81104
CHEMBL1683968_smina_10,-47.97391
CHEMBL176470_smina_1,-39.57381
CHEMBL176470_smina_2,-42.20250
CHEMBL176470_smina_3,-37.89719
CHEMBL176470_smina_4,-34.51012
CHEMBL176470_smina_5,-35.29556
CHEMBL176470_smina_6,-38.83090
CHEMBL176470_smina_7,-34.72488
CHEMBL176470_smina_8,-32.87903
CHEMBL176470_smina_9,-36.74452
CHEMBL176470_smina_10,-39.81820
CHEMBL1821886_smina_1,-44.07412
CHEMBL1821886_smina_2,-44.30221
CHEMBL1821886_smina_3,-44.22075
CHEMBL1821886_smina_4,-48.48620
CHEMBL1821886_smina_5,-46.05038
CHEMBL1821886_smina_6,-47.00558
CHEMBL1821886_smina_7,-35.81796
CHEMBL1821886_smina_8,-41.16832
CHEMBL1821886_smina_9,-37.44740
CHEMBL1821886_smina_10,-39.72615
CHEMBL1830130_smina_1,-31.00973
CHEMBL1830130_smina_2,-32.42963
CHEMBL1830130_smina_3,-32.26553
CHEMBL1830130_smina_4,-30.46487
CHEMBL1830130_smina_5,-30.85992
CHEMBL1830130_smina_6,-29.61302
CHEMBL1830130_smina_7,-33.11311
CHEMBL1830130_smina_8,-30.01788
CHEMBL1830130_smina_9,-30.60500
CHEMBL1830130_smina_10,-30.60818
CHEMBL1830277_smina_1,-37.39127
CHEMBL1830277_smina_2,-37.01192
CHEMBL1830277_smina_3,-35.65689
CHEMBL1830277_smina_4,-35.16607
CHEMBL1830277_smina_5,-35.51199
CHEMBL1830277_smina_6,-35.42790
CHEMBL1830277_smina_7,-35.30041
CHEMBL1830277_smina_8,-33.15534
CHEMBL1830277_smina_9,-34.74454
CHEMBL1830277_smina_10,-34.61419
CHEMBL1914664_smina_1,-39.73027
CHEMBL1914664_smina_2,-37.50708
CHEMBL1914664_smina_3,-38.72077
CHEMBL1914664_smina_4,-36.40744
CHEMBL1914664_smina_5,-36.24895
CHEMBL1914664_smina_6,-36.32385
CHEMBL1914664_smina_7,-37.02257
CHEMBL1914664_smina_8,-34.98820
CHEMBL1914664_smina_9,-39.70959
CHEMBL1914664_smina_10,-33.41776
CHEMBL1928301_smina_1,-54.80245
CHEMBL1928301_smina_2,-50.64883
CHEMBL1928301_smina_3,-50.73771
CHEMBL1928301_smina_4,-53.04872
CHEMBL1928301_smina_5,-48.81303
CHEMBL1928301_smina_6,-47.39853
CHEMBL1928301_smina_7,-50.26371
CHEMBL1928301_smina_8,-47.78582
CHEMBL1928301_smina_9,-44.08301
CHEMBL1928301_smina_10,-49.26439
CHEMBL1928944_smina_1,-41.90169
CHEMBL1928944_smina_2,-43.30999
CHEMBL1928944_smina_3,-42.71566
CHEMBL1928944_smina_4,-39.30096
CHEMBL1928944_smina_5,-43.65619
CHEMBL1928944_smina_6,-39.25039
CHEMBL1928944_smina_7,-41.14654
CHEMBL1928944_smina_8,-44.69646
CHEMBL1928944_smina_9,-41.23726
CHEMBL1928944_smina_10,-42.54035
CHEMBL1945649_smina_1,-32.92429
CHEMBL1945649_smina_2,-34.71357
CHEMBL1945649_smina_3,-32.05119
CHEMBL1945649_smina_4,-32.14078
CHEMBL1945649_smina_5,-29.82872
CHEMBL1945649_smina_6,-31.43199
CHEMBL1945649_smina_7,-32.51946
CHEMBL1945649_smina_8,-27.63984
CHEMBL1945649_smina_9,-30.94902
CHEMBL1945649_smina_10,-32.42823
CHEMBL1947127_smina_1,-43.57092
CHEMBL1947127_smina_2,-43.13009
CHEMBL1947127_smina_3,-32.78544
CHEMBL1947127_smina_4,-41.38843
CHEMBL1947127_smina_5,-42.47079
CHEMBL1947127_smina_6,-39.05354
CHEMBL1947127_smina_7,-39.72639
CHEMBL1947127_smina_8,-42.88519
CHEMBL1947127_smina_9,-44.56519
CHEMBL1947127_smina_10,-36.84371
CHEMBL2031296_smina_1,-33.27588
CHEMBL2031296_smina_2,-36.46446
CHEMBL2031296_smina_3,-35.59137
CHEMBL2031296_smina_4,-32.80813
CHEMBL2031296_smina_5,-38.14881
CHEMBL2031296_smina_6,-34.55492
CHEMBL2031296_smina_7,-35.63702
CHEMBL2031296_smina_8,-35.00201
CHEMBL2031296_smina_9,-34.67311
CHEMBL2031296_smina_10,-34.34827
CHEMBL203132_smina_1,-33.66752
CHEMBL203132_smina_2,-33.42226
CHEMBL203132_smina_3,-34.39884
CHEMBL203132_smina_4,-29.68847
CHEMBL203132_smina_5,-34.99879
CHEMBL203132_smina_6,-33.05138
CHEMBL203132_smina_7,-32.42829
CHEMBL203132_smina_8,-35.25771
CHEMBL203132_smina_9,-28.46791
CHEMBL203132_smina_10,-30.42010
CHEMBL2032376_smina_1,-44.46353
CHEMBL2032376_smina_2,-44.69866
CHEMBL2032376_smina_3,-42.89542
CHEMBL2032376_smina_4,-40.36276
CHEMBL2032376_smina_5,-48.43885
CHEMBL2032376_smina_6,-45.36460
CHEMBL2032376_smina_7,-43.11936
CHEMBL2032376_smina_8,-50.38143
CHEMBL2032376_smina_9,-45.77678
CHEMBL2032376_smina_10,-38.41553
CHEMBL203645_smina_1,-40.22159
CHEMBL203645_smina_2,-38.54110
CHEMBL203645_smina_3,-40.78445
CHEMBL203645_smina_4,-39.12323
CHEMBL203645_smina_5,-37.69278
CHEMBL203645_smina_6,-39.47149
CHEMBL203645_smina_7,-33.89316
CHEMBL203645_smina_8,-40.28627
CHEMBL203645_smina_9,-34.70605
CHEMBL203645_smina_10,-38.98339
CHEMBL2048793_smina_1,-36.89589
CHEMBL2048793_smina_2,-40.64370
CHEMBL2048793_smina_3,-39.63696
CHEMBL2048793_smina_4,-31.95769
CHEMBL2048793_smina_5,-34.02007
CHEMBL2048793_smina_6,-34.40909
CHEMBL2048793_smina_7,-41.58620
CHEMBL2048793_smina_8,-37.28376
CHEMBL2048793_smina_9,-39.40437
CHEMBL2048793_smina_10,-41.53801
CHEMBL205149_smina_1,-37.72435
CHEMBL205149_smina_2,-35.81139
CHEMBL205149_smina_3,-37.23262
CHEMBL205149_smina_4,-36.77084
CHEMBL205149_smina_5,-38.60038
CHEMBL205149_smina_6,-38.64378
CHEMBL205149_smina_7,-34.81519
CHEMBL205149_smina_8,-36.09234
CHEMBL205149_smina_9,-35.06654
CHEMBL205149_smina_10,-33.57367
CHEMBL2064379_smina_1,-41.31312
CHEMBL2064379_smina_2,-38.83178
CHEMBL2064379_smina_3,-42.20158
CHEMBL2064379_smina_4,-41.46082
CHEMBL2064379_smina_5,-36.57184
CHEMBL2064379_smina_6,-36.80230
CHEMBL2064379_smina_7,-36.31630
CHEMBL2064379_smina_8,-41.54470
CHEMBL2064379_smina_9,-38.78722
CHEMBL2064379_smina_10,-35.66071
CHEMBL206782_smina_1,-47.92044
CHEMBL206782_smina_2,-50.02753
CHEMBL206782_smina_3,-47.30645
CHEMBL206782_smina_4,-46.53983
CHEMBL206782_smina_5,-47.80198
CHEMBL206782_smina_6,-48.23418
CHEMBL206782_smina_7,-48.66855
CHEMBL206782_smina_8,-46.61195
CHEMBL206782_smina_9,-47.30629
CHEMBL206782_smina_10,-41.79663
CHEMBL2179128_smina_1,-40.13156
CHEMBL2179128_smina_2,-42.79060
CHEMBL2179128_smina_3,-49.48154
CHEMBL2179128_smina_4,-43.16986
CHEMBL2179128_smina_5,-48.57867
CHEMBL2179128_smina_6,-42.58676
CHEMBL2179128_smina_7,-43.24987
CHEMBL2179128_smina_8,-43.26228
CHEMBL2179128_smina_9,-46.29238
CHEMBL2179128_smina_10,-45.76626
CHEMBL2385993_smina_1,-46.72616
CHEMBL2385993_smina_2,-33.13522
CHEMBL2385993_smina_3,-33.59491
CHEMBL2385993_smina_4,-32.41645
CHEMBL2385993_smina_5,-45.04852
CHEMBL2385993_smina_6,-43.54470
CHEMBL2385993_smina_7,-44.98611
CHEMBL2385993_smina_8,-38.18246
CHEMBL2385993_smina_9,-39.47506
CHEMBL2385993_smina_10,-41.60033
CHEMBL2424794_smina_1,-37.37886
CHEMBL2424794_smina_2,-37.76748
CHEMBL2424794_smina_3,-37.63689
CHEMBL2424794_smina_4,-40.68587
CHEMBL2424794_smina_5,-40.74361
CHEMBL2424794_smina_6,-36.67157
CHEMBL2424794_smina_7,-39.39098
CHEMBL2424794_smina_8,-39.16061
CHEMBL2424794_smina_9,-39.34337
CHEMBL2424794_smina_10,-40.74492
CHEMBL2424807_smina_1,-39.00915
CHEMBL2424807_smina_2,-36.86402
CHEMBL2424807_smina_3,-37.52414
CHEMBL2424807_smina_4,-41.96071
CHEMBL2424807_smina_5,-41.07578
CHEMBL2424807_smina_6,-40.30938
CHEMBL2424807_smina_7,-37.56062
CHEMBL2424807_smina_8,-41.14708
CHEMBL2424807_smina_9,-36.44256
CHEMBL2424807_smina_10,-40.59341
CHEMBL2425736_smina_1,-39.17552
CHEMBL2425736_smina_2,-41.67317
CHEMBL2425736_smina_3,-38.18214
CHEMBL2425736_smina_4,-42.32240
CHEMBL2425736_smina_5,-40.07793
CHEMBL2425736_smina_6,-41.18081
CHEMBL2425736_smina_7,-37.37391
CHEMBL2425736_smina_8,-36.80620
CHEMBL2425736_smina_9,-40.38390
CHEMBL2425736_smina_10,-41.04085
CHEMBL2437460_smina_1,-37.97583
CHEMBL2437460_smina_2,-36.68880
CHEMBL2437460_smina_3,-44.88738
CHEMBL2437460_smina_4,-39.69632
CHEMBL2437460_smina_5,-40.90631
CHEMBL2437460_smina_6,-38.96682
CHEMBL2437460_smina_7,-40.17552
CHEMBL2437460_smina_8,-39.78002
CHEMBL2437460_smina_9,-43.04368
CHEMBL2437460_smina_10,-39.73946
CHEMBL2437473_smina_1,-40.84342
CHEMBL2437473_smina_2,-38.17117
CHEMBL2437473_smina_3,-35.34609
CHEMBL2437473_smina_4,-35.08664
CHEMBL2437473_smina_5,-35.88231
CHEMBL2437473_smina_6,-32.86098
CHEMBL2437473_smina_7,-37.18853
CHEMBL2437473_smina_8,-39.98621
CHEMBL2437473_smina_9,-38.23469
CHEMBL2437473_smina_10,-34.04128
CHEMBL2441273_smina_1,-46.85096
CHEMBL2441273_smina_2,-50.44252
CHEMBL2441273_smina_3,-51.31369
CHEMBL2441273_smina_4,-44.26062
CHEMBL2441273_smina_5,-48.64424
CHEMBL2441273_smina_6,-45.39131
CHEMBL2441273_smina_7,-46.09585
CHEMBL2441273_smina_8,-44.97073
CHEMBL2441273_smina_9,-46.94526
CHEMBL2441273_smina_10,-42.36694
CHEMBL2448067_smina_1,-41.84195
CHEMBL2448067_smina_2,-40.04647
CHEMBL2448067_smina_3,-35.83860
CHEMBL2448067_smina_4,-42.16822
CHEMBL2448067_smina_5,-42.00555
CHEMBL2448067_smina_6,-42.20074
CHEMBL2448067_smina_7,-38.08573
CHEMBL2448067_smina_8,-35.70459
CHEMBL2448067_smina_9,-39.19692
CHEMBL2448067_smina_10,-35.71502
CHEMBL245868_smina_1,-43.36166
CHEMBL245868_smina_2,-46.34496
CHEMBL245868_smina_3,-45.12629
CHEMBL245868_smina_4,-43.36785
CHEMBL245868_smina_5,-44.83278
CHEMBL245868_smina_6,-45.66974
CHEMBL245868_smina_7,-42.90806
CHEMBL245868_smina_8,-44.78168
CHEMBL245868_smina_9,-42.60817
CHEMBL245868_smina_10,-44.57288
CHEMBL246284_smina_1,-47.56197
CHEMBL246284_smina_2,-46.38409
CHEMBL246284_smina_3,-49.61469
CHEMBL246284_smina_4,-45.61165
CHEMBL246284_smina_5,-42.99255
CHEMBL246284_smina_6,-42.55682
CHEMBL246284_smina_7,-46.25545
CHEMBL246284_smina_8,-45.52559
CHEMBL246284_smina_9,-47.64707
CHEMBL246284_smina_10,-43.96648
CHEMBL249511_smina_1,-37.55368
CHEMBL249511_smina_2,-36.99562
CHEMBL249511_smina_3,-40.57209
CHEMBL249511_smina_4,-36.69271
CHEMBL249511_smina_5,-38.50471
CHEMBL249511_smina_6,-36.71906
CHEMBL249511_smina_7,-37.87952
CHEMBL249511_smina_8,-38.91327
CHEMBL249511_smina_9,-38.66566
CHEMBL249511_smina_10,-33.92177
CHEMBL255871_smina_1,-38.35944
CHEMBL255871_smina_2,-36.14201
CHEMBL255871_smina_3,-41.79203
CHEMBL255871_smina_4,-37.51294
CHEMBL255871_smina_5,-35.87841
CHEMBL255871_smina_6,-38.60551
CHEMBL255871_smina_7,-41.64980
CHEMBL255871_smina_8,-42.64289
CHEMBL255871_smina_9,-34.56217
CHEMBL255871_smina_10,-37.79306
CHEMBL291701_smina_1,-30.64043
CHEMBL291701_smina_2,-29.16045
CHEMBL291701_smina_3,-30.14278
CHEMBL291701_smina_4,-29.85331
CHEMBL291701_smina_5,-29.06994
CHEMBL291701_smina_6,-29.91966
CHEMBL291701_smina_7,-29.80687
CHEMBL291701_smina_8,-25.29274
CHEMBL291701_smina_9,-27.75986
CHEMBL291701_smina_10,-29.69985
CHEMBL29197_smina_1,-33.11227
CHEMBL29197_smina_2,-33.72105
CHEMBL29197_smina_3,-33.27623
CHEMBL29197_smina_4,-31.23690
CHEMBL29197_smina_5,-31.27487
CHEMBL29197_smina_6,-30.63511
CHEMBL29197_smina_7,-27.05459
CHEMBL29197_smina_8,-32.27269
CHEMBL29197_smina_9,-29.03463
CHEMBL29197_smina_10,-27.79311
CHEMBL293482_smina_1,-18.13066
CHEMBL293482_smina_2,-19.85967
CHEMBL293482_smina_3,-18.66643
CHEMBL293482_smina_4,-18.25832
CHEMBL293482_smina_5,-19.57075
CHEMBL293482_smina_6,-17.38795
CHEMBL293482_smina_7,-17.09030
CHEMBL293482_smina_8,-17.62073
CHEMBL293482_smina_9,-17.33362
CHEMBL293482_smina_10,-18.13941
CHEMBL307599_smina_1,-32.60998
CHEMBL307599_smina_2,-32.08622
CHEMBL307599_smina_3,-29.54463
CHEMBL307599_smina_4,-27.89990
CHEMBL307599_smina_5,-28.99217
CHEMBL307599_smina_6,-31.28920
CHEMBL307599_smina_7,-31.37584
CHEMBL307599_smina_8,-28.21351
CHEMBL307599_smina_9,-26.28810
CHEMBL307599_smina_10,-29.43185
CHEMBL308672_smina_1,-40.61702
CHEMBL308672_smina_2,-42.15577
CHEMBL308672_smina_3,-42.23383
CHEMBL308672_smina_4,-41.95179
CHEMBL308672_smina_5,-42.67555
CHEMBL308672_smina_6,-39.84607
CHEMBL308672_smina_7,-41.26855
CHEMBL308672_smina_8,-46.68457
CHEMBL308672_smina_9,-46.86523
CHEMBL308672_smina_10,-41.24827
CHEMBL3087206_smina_1,-46.76302
CHEMBL3087206_smina_2,-49.84739
CHEMBL3087206_smina_3,-53.13401
CHEMBL3087206_smina_4,-48.19759
CHEMBL3087206_smina_5,-54.68459
CHEMBL3087206_smina_6,-50.71158
CHEMBL3087206_smina_7,-51.18298
CHEMBL3087206_smina_8,-48.19879
CHEMBL3087206_smina_9,-51.15510
CHEMBL3087206_smina_10,-41.39575
CHEMBL3132872_smina_1,-38.72187
CHEMBL3132872_smina_2,-34.85849
CHEMBL3132872_smina_3,-33.43901
CHEMBL3132872_smina_4,-38.72174
CHEMBL3132872_smina_5,-37.87888
CHEMBL3132872_smina_6,-30.91405
CHEMBL3132872_smina_7,-35.30463
CHEMBL3132872_smina_8,-38.15755
CHEMBL3132872_smina_9,-30.22159
CHEMBL3132872_smina_10,-36.63387
CHEMBL3133894_smina_1,-31.50219
CHEMBL3133894_smina_2,-33.66904
CHEMBL3133894_smina_3,-33.74617
CHEMBL3133894_smina_4,-31.22281
CHEMBL3133894_smina_5,-33.69582
CHEMBL3133894_smina_6,-32.11052
CHEMBL3133894_smina_7,-35.09168
CHEMBL3133894_smina_8,-32.21734
CHEMBL3133894_smina_9,-31.26884
CHEMBL3133894_smina_10,-30.95913
CHEMBL31815_smina_1,-34.88088
CHEMBL31815_smina_2,-33.90499
CHEMBL31815_smina_3,-34.77504
CHEMBL31815_smina_4,-38.22542
CHEMBL31815_smina_5,-37.02583
CHEMBL31815_smina_6,-30.05774
CHEMBL31815_smina_7,-32.49837
CHEMBL31815_smina_8,-35.92917
CHEMBL31815_smina_9,-37.72701
CHEMBL31815_smina_10,-35.79908
CHEMBL3218002_smina_1,-43.07639
CHEMBL3218002_smina_2,-42.13218
CHEMBL3218002_smina_3,-36.75202
CHEMBL3218002_smina_4,-40.86299
CHEMBL3218002_smina_5,-43.71231
CHEMBL3218002_smina_6,-45.08690
CHEMBL3218002_smina_7,-42.05143
CHEMBL3218002_smina_8,-37.89365
CHEMBL3218002_smina_9,-40.78733
CHEMBL3218002_smina_10,-47.31359
CHEMBL3221557_smina_1,-39.93367
CHEMBL3221557_smina_2,-39.70057
CHEMBL3221557_smina_3,-37.90414
CHEMBL3221557_smina_4,-32.56758
CHEMBL3221557_smina_5,-37.40331
CHEMBL3221557_smina_6,-35.91893
CHEMBL3221557_smina_7,-36.68417
CHEMBL3221557_smina_8,-37.75683
CHEMBL3221557_smina_9,-31.83031
CHEMBL3221557_smina_10,-42.29840
CHEMBL3237939_smina_1,-32.17043
CHEMBL3237939_smina_2,-22.39106
CHEMBL3237939_smina_3,-26.00928
CHEMBL3237939_smina_4,-34.63670
CHEMBL3237939_smina_5,-24.32615
CHEMBL3237939_smina_6,-31.81040
CHEMBL3237939_smina_7,-24.55471
CHEMBL3237939_smina_8,-31.01983
CHEMBL3237939_smina_9,-20.26542
CHEMBL3237939_smina_10,-32.58910
CHEMBL3263359_smina_1,-50.31490
CHEMBL3263359_smina_2,-44.13317
CHEMBL3263359_smina_3,-44.14549
CHEMBL3263359_smina_4,-43.99875
CHEMBL3263359_smina_5,-47.95858
CHEMBL3263359_smina_6,-47.07835
CHEMBL3263359_smina_7,-39.93465
CHEMBL3263359_smina_8,-42.95043
CHEMBL3263359_smina_9,-45.25522
CHEMBL3263359_smina_10,-41.67449
CHEMBL329183_smina_1,-32.75015
CHEMBL329183_smina_2,-32.21793
