docking_tool,scoring_function,spearman_correlation,cost_per_pipeline,enrichment_factor,ranking_method
"['diffdock', 'flexx', 'gnina', 'smina']","['CHEMPLP', 'CNNscore', 'HYDE', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.2407306195222804,704.01,1.7333333333333334,rank_by_rank
"['flexx', 'plants']","['CHEMPLP', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2407231265333745,81.73,2.08,Zscore
"['flexx', 'plants']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_intra_hydrophobic']",0.2407220273238178,76.75,1.386666666666667,rank_by_rank
"['gnina', 'plants', 'smina']","['HYDE', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2407211901868863,257.29,0.6933333333333335,Zscore
"['gnina', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'rfscore_v2']",0.2407147609171914,223.7,1.7333333333333334,exponential_consensus_ranking
"['flexx', 'gnina', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2407097823641926,290.23,1.7333333333333334,Zscore
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2406900109559429,606.11,1.386666666666667,rank_by_rank
"['flexx', 'gnina', 'plants']","['CNNaffinity', 'CNNscore', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic']",0.2406895781762346,140.01999999999998,0.6933333333333335,Zscore
"['flexx', 'gnina', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'vina_intra_hydrophobic']",0.2406847870576839,243.13,0.6933333333333335,Zscore
"['diffdock', 'flexx', 'gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.2406830568126751,677.14,1.04,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2406699483191317,700.62,1.386666666666667,Zscore
"['flexx', 'plants']","['CNNaffinity', 'CNNscore', 'SCORCH']",0.2406694274915173,62.65,1.7333333333333334,rank_by_rank
['diffdock'],"['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'rfscore_v2', 'vina_intra_hydrophobic']",0.2406662742333993,452.78,1.324137931034483,Zscore
"['diffdock', 'gnina', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'rfscore_v2']",0.2406654586898274,654.3,1.04,rank_by_rank
"['flexx', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'smina_affinity']",0.2406640962729488,133.53,1.386666666666667,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNscore', 'HYDE', 'rfscore_v2']",0.2406597921948699,541.91,1.7333333333333334,Zscore
"['flexx', 'smina']","['CHEMPLP', 'CNNaffinity', 'rfscore_v2', 'vina_intra_hydrophobic']",0.2406570051302461,121.31,1.386666666666667,Zscore
"['diffdock', 'flexx', 'plants']","['CHEMPLP', 'CNNaffinity', 'SCORCH', 'smina_affinity']",0.2406548887896195,471.36,0.6933333333333335,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.2406515184061228,572.6999999999999,0.3466666666666667,rank_by_rank
"['flexx', 'gnina', 'plants', 'smina']","['CNNaffinity', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2406475867112242,289.02,1.04,Zscore
"['plants', 'smina']","['RTMScore', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2406470744141957,131.49,0.6933333333333335,Zscore
['diffdock'],"['CNNaffinity', 'HYDE', 'RTMScore', 'vina_hydrophobic']",0.2406405469810549,441.6,1.986206896551724,rank_by_rank
['plants'],"['CHEMPLP', 'CNNaffinity', 'HYDE', 'SCORCH', 'rfscore_v2', 'smina_affinity']",0.2406387516097612,87.4,0.6827586206896552,rank_by_rank
"['diffdock', 'smina']","['HYDE', 'rfscore_v2', 'vina_hydrophobic']",0.2406335310842005,541.17,0.6933333333333335,Zscore
['plants'],"['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.2406185933765613,100.29,1.0241379310344827,rank_by_rank
"['flexx', 'gnina', 'plants', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'smina_affinity']",0.2406151147916231,292.45,2.4266666666666667,Zscore
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2406145572666342,570.7,1.04,rank_by_rank
['plants'],"['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.240614012988711,60.89,1.0241379310344827,Zscore
"['diffdock', 'flexx', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'rfscore_v2', 'smina_affinity']",0.2406117171821674,551.8299999999999,1.386666666666667,rank_by_rank
['smina'],"['HYDE', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.240607520694378,176.2,1.386666666666667,Zscore
['diffdock'],"['RTMScore', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2405981573069991,432.27,0.993103448275862,Zscore
"['diffdock', 'gnina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'SCORCH', 'smina_affinity']",0.2405977746710709,590.1099999999999,2.08,rank_by_rank
"['flexx', 'gnina', 'plants', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'vina_intra_hydrophobic']",0.2405925543487444,249.95,0.6933333333333335,Zscore
"['plants', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2405903771075447,157.69,0.6933333333333335,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CHEMPLP', 'HYDE', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2405903146262467,601.01,2.08,Zscore
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNaffinity', 'HYDE', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.2405879853501139,702.8,1.386666666666667,rank_by_rank
"['diffdock', 'flexx', 'plants', 'smina']","['CHEMPLP', 'HYDE', 'RTMScore', 'SCORCH', 'vina_intra_hydrophobic']",0.2405857332330208,596.06,1.7333333333333334,Zscore
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'smina_affinity']",0.2405816348284949,646.8299999999999,1.7333333333333334,rank_by_rank
"['flexx', 'plants', 'smina']","['CHEMPLP', 'CNNscore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2405799701376688,181.33,2.08,Zscore
"['flexx', 'gnina', 'plants']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2405798707101442,167.13,1.386666666666667,Zscore
"['flexx', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'rfscore_v2', 'vina_hydrophobic']",0.2405793277214878,143.20000000000002,0.6933333333333335,Zscore
"['flexx', 'plants', 'smina']","['CHEMPLP', 'CNNscore', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.2405743242922431,135.33,0.6933333333333335,rank_by_rank
['diffdock'],"['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'rfscore_v2', 'vina_intra_hydrophobic']",0.2405707194268259,451.57,1.324137931034483,Zscore
"['diffdock', 'flexx', 'plants']","['CHEMPLP', 'rfscore_v2', 'smina_affinity']",0.2405665866623284,428.83,2.773333333333334,Zscore
"['diffdock', 'flexx', 'gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'SCORCH']",0.240562891114706,690.24,1.7333333333333334,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNscore', 'HYDE', 'rfscore_v2', 'vina_hydrophobic']",0.2405580565620491,548.8100000000001,1.386666666666667,Zscore
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'vina_intra_hydrophobic']",0.2405552340102777,647.3,1.04,Zscore
"['flexx', 'plants', 'smina']","['CHEMPLP', 'CNNscore', 'RTMScore', 'vina_intra_hydrophobic']",0.2405540973665856,125.36,1.04,Zscore
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'RTMScore', 'rfscore_v2', 'smina_affinity']",0.2405501491411657,533.8,1.386666666666667,Zscore
"['diffdock', 'plants']","['CHEMPLP', 'CNNscore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.2405482838285738,481.8,1.03,rank_by_rank
"['diffdock', 'flexx']","['CHEMPLP', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.240543423561577,479.31,1.7333333333333334,rank_by_rank
"['flexx', 'gnina', 'plants', 'smina']","['CNNaffinity', 'HYDE', 'SCORCH', 'rfscore_v2']",0.2405406730853035,292.12,1.7333333333333334,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants']","['CNNscore', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_intra_hydrophobic']",0.2405395981330329,586.95,1.04,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants', 'smina']","['CNNaffinity', 'CNNscore']",0.2405388480433309,629.5500000000001,1.7333333333333334,Zscore
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNscore', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.240534513262926,572.34,1.386666666666667,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['SCORCH', 'rfscore_v2', 'smina_affinity']",0.2405311889728289,672.8,2.08,rank_by_rank
"['flexx', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2405258106311605,153.2,1.04,Zscore
"['flexx', 'plants']","['CHEMPLP', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2405231378121142,78.63,1.386666666666667,Zscore
['smina'],"['CHEMPLP', 'CNNscore', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2405207805107659,125.18,1.7333333333333334,rank_by_rank
"['diffdock', 'flexx', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2405187617895214,552.8299999999999,0.3466666666666667,rank_by_rank
"['diffdock', 'plants', 'smina']","['CHEMPLP', 'CNNscore', 'HYDE', 'rfscore_v2']",0.2405173853820196,545.4,1.7333333333333334,Zscore
"['flexx', 'plants']","['HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2405082746112445,51.120000000000005,1.386666666666667,Zscore
['gnina'],"['CNNscore', 'HYDE', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.2405074435853403,192.07,1.386666666666667,rank_by_rank
"['flexx', 'gnina', 'plants', 'smina']","['CNNaffinity', 'HYDE', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.240503649677246,309.02,1.386666666666667,Zscore
['smina'],"['CNNscore', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.2405014673350876,123.97,1.386666666666667,rank_by_rank
"['diffdock', 'gnina', 'plants']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'SCORCH', 'vina_hydrophobic']",0.2405002284540333,600.73,0.6933333333333335,rank_by_rank
"['diffdock', 'plants']","['CHEMPLP', 'HYDE', 'RTMScore', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.240497747201761,456.53,0.6866666666666668,Zscore
['diffdock'],"['CHEMPLP', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2404753011271189,433.48,0.993103448275862,Zscore
"['diffdock', 'plants', 'smina']","['CHEMPLP', 'HYDE', 'RTMScore', 'SCORCH', 'vina_intra_hydrophobic']",0.2404752911633294,592.73,1.7333333333333334,Zscore
"['diffdock', 'smina']","['CHEMPLP', 'HYDE', 'rfscore_v2', 'smina_affinity']",0.2404728747325268,538.5799999999999,1.386666666666667,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['HYDE', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2404714221483518,599.8,2.08,Zscore
"['gnina', 'plants', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2404681673150236,256.59000000000003,1.386666666666667,rank_by_rank
"['diffdock', 'gnina', 'plants', 'smina']","['CNNaffinity', 'SCORCH', 'rfscore_v2']",0.2404664205548111,676.29,1.7333333333333334,rank_by_rank
"['diffdock', 'flexx', 'plants', 'smina']","['CHEMPLP', 'CNNscore', 'RTMScore', 'rfscore_v2', 'vina_intra_hydrophobic']",0.2404637016740927,539.7299999999999,1.386666666666667,rank_by_rank
"['flexx', 'gnina', 'plants', 'smina']","['CNNaffinity', 'CNNscore', 'SCORCH', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.240455235959848,282.15,1.7333333333333334,Zscore
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'rfscore_v2', 'smina_affinity']",0.2404485098827396,528.11,1.386666666666667,rank_by_rank
"['gnina', 'plants']","['CNNaffinity', 'HYDE', 'RTMScore', 'smina_affinity']",0.2404446732637865,142.92000000000002,1.386666666666667,rank_by_rank
['diffdock'],"['HYDE', 'SCORCH', 'rfscore_v2', 'vina_intra_hydrophobic']",0.2404446553355822,487.57,0.993103448275862,Zscore
"['diffdock', 'flexx', 'gnina', 'plants']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'vina_intra_hydrophobic']",0.2404435640498208,560.6500000000001,1.04,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2404395260638774,538.6099999999999,1.04,Zscore
"['gnina', 'plants']","['CNNscore', 'RTMScore', 'rfscore_v2', 'vina_intra_hydrophobic']",0.2404289464783917,133.59,1.04,rank_by_rank
"['diffdock', 'plants']","['CHEMPLP', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2404269176820724,502.8,1.3733333333333335,rank_by_rank
"['plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2404261320948768,147.9,1.7333333333333334,Zscore
"['flexx', 'smina']","['RTMScore', 'SCORCH', 'smina_affinity', 'vina_intra_hydrophobic']",0.2404238121842049,163.63,1.04,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants', 'smina']","['RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2404187644075715,651.22,0.6933333333333335,Zscore
['gnina'],"['CHEMPLP', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.2404048005093222,163.31,1.7333333333333334,Zscore
"['plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'SCORCH', 'vina_hydrophobic']",0.2403931342160175,167.32999999999998,0.6933333333333335,rank_by_rank
"['diffdock', 'flexx', 'plants', 'smina']","['CHEMPLP', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_intra_hydrophobic']",0.2403921959930005,582.93,1.7333333333333334,Zscore
"['diffdock', 'flexx', 'gnina', 'plants']","['CHEMPLP', 'CNNscore', 'RTMScore', 'SCORCH', 'smina_affinity']",0.2403877297900143,581.26,1.386666666666667,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'smina_affinity', 'vina_hydrophobic']",0.2403838059851799,657.6600000000001,0.6933333333333335,Zscore
"['flexx', 'gnina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'SCORCH', 'smina_affinity']",0.2403815526551766,185.94,1.7333333333333334,rank_by_rank
"['flexx', 'plants', 'smina']","['CHEMPLP', 'HYDE', 'rfscore_v2', 'smina_affinity']",0.2403803569085341,141.23000000000002,1.386666666666667,rank_by_rank
['smina'],"['CHEMPLP', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.2403759977776122,164.28,1.386666666666667,rank_by_rank
"['diffdock', 'flexx', 'plants', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2403735839388239,544.7199999999999,1.386666666666667,Zscore
"['diffdock', 'flexx']","['CNNaffinity', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic']",0.2403652643427039,431.8,1.7333333333333334,rank_by_rank
"['flexx', 'gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'rfscore_v2']",0.2403577364822405,243.31,1.386666666666667,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CHEMPLP', 'HYDE', 'SCORCH', 'rfscore_v2']",0.2403486272837201,591.01,1.7333333333333334,exponential_consensus_ranking
"['diffdock', 'gnina', 'plants', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2403465260760231,690.39,1.7333333333333334,Zscore
"['diffdock', 'flexx', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2403463019508667,545.93,1.386666666666667,Zscore
"['gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_intra_hydrophobic']",0.2403461183504902,270.41,1.7333333333333334,Zscore
"['diffdock', 'flexx', 'gnina', 'plants']","['CHEMPLP', 'CNNscore', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.240341108215371,585.0600000000001,1.04,rank_by_rank
"['flexx', 'plants']","['HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity']",0.2403383101667668,44.220000000000006,1.7333333333333334,rank_by_rank
"['flexx', 'plants', 'smina']","['CNNscore', 'RTMScore', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2403371707162819,134.15,0.6933333333333335,Zscore
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'HYDE', 'vina_hydrophobic']",0.2403359342620842,540.73,0.6933333333333335,Zscore
"['flexx', 'gnina', 'smina']","['CNNscore', 'HYDE', 'rfscore_v2']",0.2403307564499653,239.0,2.08,exponential_consensus_ranking
"['gnina', 'plants', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2403294195270923,282.89,2.08,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNscore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2403198208502434,585.11,1.7333333333333334,Zscore
"['flexx', 'gnina', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2403115982911384,256.2,1.386666666666667,rank_by_rank
"['flexx', 'plants']","['CNNaffinity', 'HYDE', 'RTMScore']",0.2403068652551632,37.35,1.04,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'CNNscore', 'HYDE', 'vina_hydrophobic']",0.2403006266772355,549.73,0.6933333333333335,Zscore
"['diffdock', 'plants']","['CNNaffinity', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.2402969742591821,477.49,1.3733333333333335,rank_by_rank
['plants'],"['CHEMPLP', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.2402946400036917,24.9,0.6827586206896552,rank_by_rank
"['flexx', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'SCORCH', 'vina_intra_hydrophobic']",0.2402904998685138,187.56,1.386666666666667,Zscore
"['diffdock', 'flexx', 'gnina', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2402856293350342,701.83,1.386666666666667,Zscore
"['flexx', 'plants', 'smina']","['RTMScore', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.240285253553562,134.82000000000002,0.3466666666666667,Zscore
"['diffdock', 'flexx', 'gnina', 'smina']","['HYDE', 'RTMScore', 'vina_intra_hydrophobic']",0.2402830809518665,647.53,0.6933333333333335,Zscore
['diffdock'],"['CNNscore', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2402803056726277,458.47,1.986206896551724,rank_by_rank
"['diffdock', 'gnina', 'plants']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_intra_hydrophobic']",0.2402765615031465,587.93,1.386666666666667,rank_by_rank
"['flexx', 'gnina']","['RTMScore', 'smina_affinity', 'vina_hydrophobic']",0.2402728064421264,123.23,1.386666666666667,Zscore
"['diffdock', 'flexx', 'gnina', 'plants', 'smina']","['CNNaffinity', 'HYDE', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.2402660344078913,702.75,1.7333333333333334,Zscore
"['diffdock', 'flexx', 'gnina', 'plants']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2402647279351246,551.83,1.386666666666667,Zscore
['diffdock'],"['CHEMPLP', 'CNNscore', 'HYDE', 'RTMScore', 'vina_intra_hydrophobic']",0.2402601680013686,442.81,1.324137931034483,rank_by_rank
"['gnina', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'RTMScore', 'smina_affinity']",0.2402584901646521,227.13,1.7333333333333334,rank_by_rank
"['flexx', 'plants', 'smina']","['HYDE', 'rfscore_v2', 'smina_affinity']",0.2402572690283143,140.02,1.7333333333333334,Zscore
"['diffdock', 'gnina']","['HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2402542191205119,561.17,1.04,rank_by_rank
"['gnina', 'smina']","['HYDE', 'RTMScore', 'rfscore_v2']",0.240252656255173,236.67,1.386666666666667,rank_by_rank
['plants'],"['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2402444194191701,101.5,1.0241379310344827,rank_by_rank
['plants'],"['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2402429336729593,87.19,1.3655172413793104,rank_by_rank
"['diffdock', 'flexx', 'plants']","['CNNaffinity', 'rfscore_v2', 'smina_affinity']",0.2402386201843523,430.72,1.04,Zscore
"['gnina', 'plants']","['CNNscore', 'HYDE', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2402353182736469,160.49,0.6933333333333335,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2402301230808093,590.8,1.386666666666667,rank_by_rank
"['gnina', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'RTMScore', 'rfscore_v2', 'vina_intra_hydrophobic']",0.2402226610554088,237.8,1.04,rank_by_rank
"['gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'smina_affinity']",0.2402180845494023,240.31,1.7333333333333334,rank_by_rank
"['flexx', 'gnina', 'smina']","['HYDE', 'RTMScore', 'rfscore_v2', 'vina_intra_hydrophobic']",0.2402178784678262,246.9,1.386666666666667,rank_by_rank
"['flexx', 'gnina']","['CNNscore', 'RTMScore', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2402157688077461,133.23,0.6933333333333335,Zscore
"['flexx', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2402148250870591,194.84,1.386666666666667,rank_by_rank
"['flexx', 'gnina', 'plants', 'smina']","['CHEMPLP', 'RTMScore', 'rfscore_v2']",0.2402089474852054,228.03,1.7333333333333334,exponential_consensus_ranking
"['diffdock', 'flexx', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2402086412391961,562.8299999999999,1.04,Zscore
"['plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'vina_hydrophobic']",0.2402080591563283,121.03,0.3466666666666667,Zscore
['smina'],"['CHEMPLP', 'CNNaffinity', 'CNNscore', 'SCORCH', 'vina_hydrophobic']",0.2402066697662107,160.51,1.386666666666667,rank_by_rank
"['flexx', 'gnina', 'smina']","['CNNaffinity', 'RTMScore']",0.2402031036818316,216.23,1.7333333333333334,rank_by_rank
"['diffdock', 'gnina', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.2402030980846036,672.1999999999999,1.04,rank_by_rank
"['flexx', 'gnina', 'plants']","['CNNaffinity', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.2401993205054916,160.01999999999998,1.386666666666667,rank_by_rank
"['flexx', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.2401924790547796,147.3,1.04,Zscore
"['flexx', 'gnina', 'plants']","['CHEMPLP', 'HYDE', 'RTMScore', 'SCORCH', 'vina_intra_hydrophobic']",0.2401884245456727,194.46,2.08,Zscore
"['diffdock', 'gnina', 'plants']","['CNNscore', 'HYDE', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.240186825769935,603.29,1.7333333333333334,rank_by_rank
"['flexx', 'plants', 'smina']","['CHEMPLP', 'CNNscore', 'HYDE', 'rfscore_v2']",0.2401815337859222,141.23000000000002,1.7333333333333334,Zscore
