ID,CNNaffinity
CHEMBL3759203_diffdock_5,6.7882366180
CHEMBL3759203_diffdock_6,6.7477445602
CHEMBL3759203_diffdock_7,6.3207864761
CHEMBL3759203_diffdock_8,6.1707592010
CHEMBL3759203_diffdock_9,6.2067260742
CHEMBL3759203_diffdock_10,6.1866025925
CHEMBL3263966_diffdock_1,7.2799148560
CHEMBL3263966_diffdock_2,6.8346738815
CHEMBL3263966_diffdock_3,6.9974470139
CHEMBL3263966_diffdock_4,6.9296092987
CHEMBL3263966_diffdock_5,7.3547067642
CHEMBL3263966_diffdock_6,6.7956123352
CHEMBL3263966_diffdock_7,7.3328361511
CHEMBL3263966_diffdock_8,5.8657283783
CHEMBL3263966_diffdock_9,6.6844129562
CHEMBL3263966_diffdock_10,6.1770343781
CHEMBL597948_diffdock_1,6.1045122147
CHEMBL597948_diffdock_2,6.1562252045
CHEMBL597948_diffdock_3,5.9715414047
CHEMBL597948_diffdock_4,6.0828342438
CHEMBL597948_diffdock_5,5.7924575806
CHEMBL597948_diffdock_6,5.9771223068
CHEMBL597948_diffdock_7,6.0348653793
CHEMBL597948_diffdock_8,5.3532056808
CHEMBL597948_diffdock_9,5.7496910095
CHEMBL597948_diffdock_10,4.2568998337
CHEMBL2018777_diffdock_1,7.1856346130
CHEMBL2018777_diffdock_2,6.8451080322
CHEMBL2018777_diffdock_3,6.8670883179
CHEMBL2018777_diffdock_4,6.8425292969
CHEMBL2018777_diffdock_5,6.7309608459
CHEMBL2018777_diffdock_6,6.6187047958
CHEMBL2018777_diffdock_7,6.6430225372
CHEMBL2018777_diffdock_8,6.7490091324
CHEMBL2018777_diffdock_9,6.4237546921
CHEMBL2018777_diffdock_10,6.2228155136
CHEMBL2381506_diffdock_1,7.2787284851
CHEMBL2381506_diffdock_2,6.5486373901
CHEMBL2381506_diffdock_3,6.7885627747
CHEMBL2381506_diffdock_4,6.3447666168
CHEMBL2381506_diffdock_5,6.0706014633
CHEMBL2381506_diffdock_6,5.8212175369
CHEMBL2381506_diffdock_7,5.8546543121
CHEMBL2381506_diffdock_8,6.3870344162
CHEMBL2381506_diffdock_9,5.1097536087
CHEMBL2381506_diffdock_10,4.6326704025
CHEMBL4857353_diffdock_1,7.2824068069
CHEMBL4857353_diffdock_2,6.5322322845
CHEMBL4857353_diffdock_3,6.8857307434
CHEMBL4857353_diffdock_4,6.8677129745
CHEMBL4857353_diffdock_5,6.4984455109
CHEMBL4857353_diffdock_6,6.4039325714
CHEMBL4857353_diffdock_7,6.7551794052
CHEMBL4857353_diffdock_8,6.1957702637
CHEMBL4857353_diffdock_9,6.0747337341
CHEMBL4857353_diffdock_10,5.0872306824
CHEMBL1944921_diffdock_1,5.5499639511
CHEMBL1944921_diffdock_2,5.1717815399
CHEMBL1944921_diffdock_3,5.2317209244
CHEMBL1944921_diffdock_4,5.0746049881
CHEMBL1944921_diffdock_5,5.3183507919
CHEMBL1944921_diffdock_6,5.0464487076
CHEMBL1944921_diffdock_7,5.0088891983
CHEMBL1944921_diffdock_8,4.9293422699
CHEMBL1944921_diffdock_9,4.9236669540
CHEMBL1944921_diffdock_10,4.7135057449
CHEMBL3604915_diffdock_1,6.6310892105
CHEMBL3604915_diffdock_2,6.2961597443
CHEMBL3604915_diffdock_3,6.2307853699
CHEMBL3604915_diffdock_4,6.3347291946
CHEMBL3604915_diffdock_5,6.1545391083
CHEMBL3604915_diffdock_6,6.0424938202
CHEMBL3604915_diffdock_7,6.1342830658
CHEMBL3604915_diffdock_8,6.0907468796
CHEMBL3604915_diffdock_9,6.1027164459
CHEMBL3604915_diffdock_10,6.1373147964
CHEMBL4527443_diffdock_1,8.0028848648
CHEMBL4527443_diffdock_2,7.8243389130
CHEMBL4527443_diffdock_3,8.1475601196
CHEMBL4527443_diffdock_4,7.6324987411
CHEMBL4527443_diffdock_5,8.0494842529
CHEMBL4527443_diffdock_6,8.1363821030
CHEMBL4527443_diffdock_7,7.8515939713
CHEMBL4527443_diffdock_8,7.7729034424
CHEMBL4527443_diffdock_9,7.4629898071
CHEMBL4527443_diffdock_10,6.7959642410
CHEMBL3622620_diffdock_1,6.1594219208
CHEMBL3622620_diffdock_2,6.1955509186
CHEMBL3622620_diffdock_3,6.5819635391
CHEMBL3622620_diffdock_4,6.3584299088
CHEMBL3622620_diffdock_5,6.0742444992
CHEMBL3622620_diffdock_6,5.9867229462
CHEMBL3622620_diffdock_7,6.4278945923
CHEMBL3622620_diffdock_8,6.1190357208
CHEMBL3622620_diffdock_9,6.2034568787
CHEMBL3622620_diffdock_10,6.1433315277
CHEMBL126192_diffdock_1,5.9475936890
CHEMBL126192_diffdock_2,6.0231370926
CHEMBL126192_diffdock_3,6.1352958679
CHEMBL126192_diffdock_4,5.5969305038
CHEMBL126192_diffdock_5,5.8722419739
CHEMBL126192_diffdock_6,5.9467191696
CHEMBL126192_diffdock_7,5.6225280762
CHEMBL126192_diffdock_8,5.5535669327
CHEMBL126192_diffdock_9,5.4956846237
CHEMBL126192_diffdock_10,5.5450658798
CHEMBL330879_diffdock_1,5.7314472198
CHEMBL330879_diffdock_2,5.7055454254
CHEMBL330879_diffdock_3,5.6548995972
CHEMBL330879_diffdock_4,5.2558670044
CHEMBL330879_diffdock_5,5.7625322342
CHEMBL330879_diffdock_6,5.4207611084
CHEMBL330879_diffdock_7,4.9532814026
CHEMBL330879_diffdock_8,5.4403018951
CHEMBL330879_diffdock_9,5.1410808563
CHEMBL330879_diffdock_10,5.0855216980
CHEMBL357400_diffdock_1,5.5820608139
CHEMBL357400_diffdock_2,5.2073354721
CHEMBL357400_diffdock_3,5.9050340652
CHEMBL357400_diffdock_4,5.7639026642
CHEMBL357400_diffdock_5,5.3582401276
CHEMBL357400_diffdock_6,4.9540252686
CHEMBL357400_diffdock_7,5.2096281052
CHEMBL357400_diffdock_8,5.2895908356
CHEMBL357400_diffdock_9,4.4727287292
CHEMBL357400_diffdock_10,5.0392961502
CHEMBL3972605_diffdock_1,6.4769687653
CHEMBL3972605_diffdock_2,6.6758756638
CHEMBL3972605_diffdock_3,6.5466518402
CHEMBL3972605_diffdock_4,7.0849990845
CHEMBL3972605_diffdock_5,6.6833057404
CHEMBL3972605_diffdock_6,6.4825029373
CHEMBL3972605_diffdock_7,6.2310581207
CHEMBL3972605_diffdock_8,5.7952938080
CHEMBL3972605_diffdock_9,6.5021591187
CHEMBL3972605_diffdock_10,6.1800756454
CHEMBL1173816_diffdock_1,5.8206901550
CHEMBL1173816_diffdock_2,5.6857767105
CHEMBL1173816_diffdock_3,5.6951045990
CHEMBL1173816_diffdock_4,5.9924077988
CHEMBL1173816_diffdock_5,5.6918392181
CHEMBL1173816_diffdock_6,5.4206981659
CHEMBL1173816_diffdock_7,5.5947418213
CHEMBL1173816_diffdock_8,5.2250270844
CHEMBL1173816_diffdock_9,5.8017244339
CHEMBL1173816_diffdock_10,4.8851966858
CHEMBL4868797_diffdock_1,6.9230413437
CHEMBL4868797_diffdock_2,7.2036437988
CHEMBL4868797_diffdock_3,6.9471693039
CHEMBL4868797_diffdock_4,6.9240007401
CHEMBL4868797_diffdock_5,7.1423311234
CHEMBL4868797_diffdock_6,6.7842121124
CHEMBL4868797_diffdock_7,6.9003953934
CHEMBL4868797_diffdock_8,7.1138229370
CHEMBL4868797_diffdock_9,7.0624752045
CHEMBL4868797_diffdock_10,6.5096712112
CHEMBL255438_diffdock_1,6.8004245758
CHEMBL255438_diffdock_2,5.8804254532
CHEMBL255438_diffdock_3,6.1717233658
CHEMBL255438_diffdock_4,6.0298900604
CHEMBL255438_diffdock_5,5.5516376495
CHEMBL255438_diffdock_6,6.1297140121
CHEMBL255438_diffdock_7,6.5480308533
CHEMBL255438_diffdock_8,6.8935613632
CHEMBL255438_diffdock_9,5.9133110046
CHEMBL255438_diffdock_10,6.1730070114
CHEMBL3671531_diffdock_1,6.5124683380
CHEMBL3671531_diffdock_2,6.6421747208
CHEMBL3671531_diffdock_3,6.5170602798
CHEMBL3671531_diffdock_4,6.5987672806
CHEMBL3671531_diffdock_5,6.6768169403
CHEMBL3671531_diffdock_6,6.8766231537
CHEMBL3671531_diffdock_7,6.5198411942
CHEMBL3671531_diffdock_8,5.6619005203
CHEMBL3671531_diffdock_9,5.0574045181
CHEMBL3671531_diffdock_10,5.2476530075
CHEMBL4293051_diffdock_1,7.9082393646
CHEMBL4293051_diffdock_2,7.9472198486
CHEMBL4293051_diffdock_3,7.7453269958
CHEMBL4293051_diffdock_4,7.7189350128
CHEMBL4293051_diffdock_5,7.6420354843
CHEMBL4293051_diffdock_6,7.8620471954
CHEMBL4293051_diffdock_7,7.9471445084
CHEMBL4293051_diffdock_8,7.3230609894
CHEMBL4293051_diffdock_9,7.2933101654
CHEMBL4293051_diffdock_10,7.7146120071
CHEMBL606964_diffdock_1,6.8411016464
CHEMBL606964_diffdock_2,6.9100551605
CHEMBL606964_diffdock_3,6.9720592499
CHEMBL606964_diffdock_4,6.7262706757
CHEMBL606964_diffdock_5,6.7117042542
CHEMBL606964_diffdock_6,6.5192928314
CHEMBL606964_diffdock_7,6.3860445023
CHEMBL606964_diffdock_8,6.6520328522
CHEMBL606964_diffdock_9,6.4297208786
CHEMBL606964_diffdock_10,4.7582502365
CHEMBL3927914_diffdock_1,5.8655014038
CHEMBL3927914_diffdock_2,5.7642698288
CHEMBL3927914_diffdock_3,5.6192693710
CHEMBL3927914_diffdock_4,5.4806489944
CHEMBL3927914_diffdock_5,5.5925979614
CHEMBL3927914_diffdock_6,5.5634193420
CHEMBL3927914_diffdock_7,5.4960708618
CHEMBL3927914_diffdock_8,5.2194614410
CHEMBL3927914_diffdock_9,5.1494693756
CHEMBL3927914_diffdock_10,5.2389879227
CHEMBL3604939_diffdock_1,7.1034412384
CHEMBL3604939_diffdock_2,6.6982088089
CHEMBL3604939_diffdock_3,6.6512413025
CHEMBL3604939_diffdock_4,6.9757614136
CHEMBL3604939_diffdock_5,6.5124301910
CHEMBL3604939_diffdock_6,6.4932327271
CHEMBL3604939_diffdock_7,6.1798009872
CHEMBL3604939_diffdock_8,7.0645551682
CHEMBL3604939_diffdock_9,6.4087934494
CHEMBL3604939_diffdock_10,5.9359083176
CHEMBL369967_diffdock_1,6.9128112793
CHEMBL369967_diffdock_2,6.1522054672
CHEMBL369967_diffdock_3,6.5336055756
CHEMBL369967_diffdock_4,6.0952997208
CHEMBL369967_diffdock_5,6.3916187286
CHEMBL369967_diffdock_6,6.4235725403
CHEMBL369967_diffdock_7,6.3622198105
CHEMBL369967_diffdock_8,6.3487234116
CHEMBL369967_diffdock_9,5.3279256821
CHEMBL369967_diffdock_10,6.3431940079
CHEMBL510396_diffdock_1,5.8807449341
CHEMBL510396_diffdock_2,5.9817543030
CHEMBL510396_diffdock_3,5.5150461197
CHEMBL510396_diffdock_4,6.2219486237
CHEMBL510396_diffdock_5,5.5302743912
CHEMBL510396_diffdock_6,5.5927162170
CHEMBL510396_diffdock_7,5.4968700409
CHEMBL510396_diffdock_8,5.7045869827
CHEMBL510396_diffdock_9,5.6213407516
CHEMBL510396_diffdock_10,5.5507669449
CHEMBL446250_diffdock_1,6.6437110901
CHEMBL446250_diffdock_2,7.1051120758
CHEMBL446250_diffdock_3,7.2287960052
CHEMBL446250_diffdock_4,7.1688995361
CHEMBL446250_diffdock_5,7.3683843613
CHEMBL446250_diffdock_6,7.9235343933
CHEMBL446250_diffdock_7,6.9194860458
CHEMBL446250_diffdock_8,7.2162609100
CHEMBL446250_diffdock_9,7.0342540741
CHEMBL446250_diffdock_10,5.2197380066
CHEMBL4740646_diffdock_1,5.5886163712
CHEMBL4740646_diffdock_2,5.8192043304
CHEMBL4740646_diffdock_3,6.1643943787
CHEMBL4740646_diffdock_4,5.4136848450
CHEMBL4740646_diffdock_5,5.5231513977
CHEMBL4740646_diffdock_6,5.4905757904
CHEMBL4740646_diffdock_7,5.8555507660
CHEMBL4740646_diffdock_8,6.0086050034
CHEMBL4740646_diffdock_9,4.7361249924
CHEMBL4740646_diffdock_10,5.0878601074
CHEMBL363815_diffdock_1,5.9451704025
CHEMBL363815_diffdock_2,6.0403966904
CHEMBL363815_diffdock_3,5.8727235794
CHEMBL363815_diffdock_4,5.9258184433
CHEMBL363815_diffdock_5,5.9335269928
CHEMBL363815_diffdock_6,5.8530282974
CHEMBL363815_diffdock_7,6.0008230209
CHEMBL363815_diffdock_8,6.0177402496
CHEMBL363815_diffdock_9,4.5707263947
CHEMBL3754556_diffdock_1,6.1901226044
CHEMBL3754556_diffdock_2,5.9505681992
CHEMBL3754556_diffdock_3,5.9526519775
CHEMBL3754556_diffdock_4,5.3682365417
CHEMBL3754556_diffdock_5,5.5331459045
CHEMBL3754556_diffdock_6,5.4399690628
CHEMBL3754556_diffdock_7,5.3037118912
CHEMBL3754556_diffdock_8,5.1099309921
CHEMBL3754556_diffdock_9,5.0892114639
CHEMBL3754556_diffdock_10,6.0827846527
CHEMBL3355874_diffdock_1,6.1939888000
CHEMBL3355874_diffdock_2,6.5422916412
CHEMBL3355874_diffdock_3,6.7354688644
CHEMBL3355874_diffdock_4,6.2496128082
CHEMBL3355874_diffdock_5,6.0118694305
CHEMBL3355874_diffdock_6,6.2152366638
CHEMBL3355874_diffdock_7,6.1313295364
CHEMBL3355874_diffdock_8,6.4320640564
CHEMBL3355874_diffdock_9,6.2443552017
CHEMBL3355874_diffdock_10,5.1226739883
CHEMBL3759478_diffdock_1,5.9193000793
CHEMBL3759478_diffdock_2,5.8799400330
CHEMBL3759478_diffdock_3,5.8786220551
CHEMBL3759478_diffdock_4,5.9766864777
CHEMBL3759478_diffdock_5,5.6795597076
CHEMBL3759478_diffdock_6,5.8231277466
CHEMBL3759478_diffdock_7,5.8292093277
CHEMBL3759478_diffdock_8,5.8542947769
CHEMBL3759478_diffdock_9,5.4975633621
CHEMBL3759478_diffdock_10,4.2241258621
CHEMBL301018_diffdock_1,6.0276994705
CHEMBL301018_diffdock_2,5.9150991440
CHEMBL301018_diffdock_3,5.9628362656
CHEMBL301018_diffdock_4,5.7771759033
CHEMBL301018_diffdock_5,6.0633230209
CHEMBL301018_diffdock_6,5.9898405075
CHEMBL301018_diffdock_7,5.7436199188
CHEMBL301018_diffdock_8,5.3987674713
CHEMBL301018_diffdock_9,5.7291460037
CHEMBL301018_diffdock_10,5.6070270538
CHEMBL332765_diffdock_1,6.0512275696
CHEMBL332765_diffdock_2,6.0419607162
CHEMBL332765_diffdock_3,6.1704721451
CHEMBL332765_diffdock_4,6.1635856628
CHEMBL332765_diffdock_5,5.7390356064
CHEMBL332765_diffdock_6,6.5026617050
CHEMBL332765_diffdock_7,6.1341400146
CHEMBL332765_diffdock_8,5.9142560959
CHEMBL332765_diffdock_9,5.7801485062
CHEMBL332765_diffdock_10,4.3993434906
CHEMBL3741473_diffdock_1,6.2526245117
CHEMBL3741473_diffdock_2,6.1825351715
CHEMBL3741473_diffdock_3,5.3802289963
CHEMBL3741473_diffdock_4,6.2239303589
CHEMBL3741473_diffdock_5,5.9025516510
CHEMBL3741473_diffdock_6,5.4710893631
CHEMBL3741473_diffdock_7,6.5243921280
CHEMBL3741473_diffdock_8,5.4946804047
CHEMBL3741473_diffdock_9,6.0073022842
CHEMBL3741473_diffdock_10,5.2058382034
CHEMBL4540070_diffdock_1,6.2350482941
CHEMBL4540070_diffdock_2,6.2908821106
CHEMBL4540070_diffdock_3,5.8911609650
CHEMBL4540070_diffdock_4,5.9555511475
CHEMBL4540070_diffdock_5,5.9361495972
CHEMBL4540070_diffdock_6,6.0389842987
CHEMBL4540070_diffdock_7,5.8328742981
CHEMBL4540070_diffdock_8,6.1371097565
CHEMBL4540070_diffdock_9,4.5841579437
CHEMBL4540070_diffdock_10,4.5688924789
CHEMBL3931223_diffdock_1,6.7648839951
CHEMBL3931223_diffdock_2,6.7951669693
CHEMBL3931223_diffdock_3,6.8813552856
CHEMBL3931223_diffdock_4,6.9318761826
CHEMBL3931223_diffdock_5,6.4350719452
CHEMBL3931223_diffdock_6,6.6131334305
CHEMBL3931223_diffdock_7,5.9784107208
CHEMBL3931223_diffdock_8,6.5063772202
CHEMBL3931223_diffdock_9,5.0579547882
CHEMBL3931223_diffdock_10,6.3167686462
CHEMBL215786_diffdock_1,6.1883649826
CHEMBL215786_diffdock_2,6.2182874680
CHEMBL215786_diffdock_3,6.4820804596
CHEMBL215786_diffdock_4,6.2770023346
CHEMBL3981551_diffdock_6,6.5472135544
CHEMBL3981551_diffdock_7,6.6183414459
CHEMBL3981551_diffdock_8,6.6195049286
CHEMBL3981551_diffdock_9,5.5370883942
CHEMBL3981551_diffdock_10,5.2133436203
CHEMBL604893_diffdock_1,6.6221094131
CHEMBL604893_diffdock_2,6.5351715088
CHEMBL604893_diffdock_3,6.9908494949
CHEMBL604893_diffdock_4,6.3641977310
CHEMBL604893_diffdock_5,6.1134748459
CHEMBL604893_diffdock_6,6.7331333160
CHEMBL604893_diffdock_7,6.5053138733
CHEMBL604893_diffdock_8,6.2862215042
CHEMBL604893_diffdock_9,6.2421684265
CHEMBL604893_diffdock_10,6.0865945816
CHEMBL55729_diffdock_1,4.7167949677
CHEMBL55729_diffdock_2,5.2218313217
CHEMBL55729_diffdock_3,5.1065721512
CHEMBL55729_diffdock_4,4.4967536926
CHEMBL55729_diffdock_5,4.6795253754
CHEMBL55729_diffdock_6,4.8266134262
CHEMBL55729_diffdock_7,4.6266040802
CHEMBL55729_diffdock_8,4.7017211914
CHEMBL55729_diffdock_9,4.6576404572
CHEMBL55729_diffdock_10,4.6867418289
CHEMBL4790568_diffdock_1,6.9006214142
CHEMBL4790568_diffdock_2,7.1467962265
CHEMBL4790568_diffdock_3,7.2349205017
CHEMBL4790568_diffdock_4,6.5703821182
CHEMBL4790568_diffdock_5,6.3724822998
CHEMBL4790568_diffdock_6,7.2690334320
CHEMBL4790568_diffdock_7,6.2181262970
CHEMBL4790568_diffdock_8,6.4011516571
CHEMBL4790568_diffdock_9,6.4354333878
CHEMBL4790568_diffdock_10,6.5307445526
CHEMBL2337373_diffdock_1,6.7178173065
CHEMBL2337373_diffdock_2,5.9214048386
CHEMBL2337373_diffdock_3,5.8414020538
CHEMBL2337373_diffdock_4,5.9206943512
CHEMBL2337373_diffdock_5,5.6166324615
CHEMBL2337373_diffdock_6,5.8183240891
CHEMBL2337373_diffdock_7,5.8122835159
CHEMBL2337373_diffdock_8,5.5186443329
CHEMBL2337373_diffdock_9,5.7242383957
CHEMBL2337373_diffdock_10,5.5281915665
CHEMBL2087358_diffdock_1,5.0647993088
CHEMBL2087358_diffdock_2,5.2453727722
CHEMBL2087358_diffdock_3,5.2106685638
CHEMBL2087358_diffdock_4,5.0854253769
CHEMBL2087358_diffdock_5,5.0972328186
CHEMBL2087358_diffdock_6,4.9515705109
CHEMBL2087358_diffdock_7,5.2808809280
CHEMBL2087358_diffdock_8,5.1249275208
CHEMBL2087358_diffdock_9,5.1939668655
CHEMBL2087358_diffdock_10,4.3882570267
CHEMBL2047248_diffdock_1,6.3841857910
CHEMBL2047248_diffdock_2,5.7293319702
CHEMBL2047248_diffdock_3,6.1169919968
CHEMBL2047248_diffdock_4,6.0756225586
CHEMBL2047248_diffdock_5,6.0343408585
CHEMBL2047248_diffdock_6,5.9980964661
CHEMBL2047248_diffdock_7,5.6878337860
CHEMBL2047248_diffdock_8,5.6896762848
CHEMBL2047248_diffdock_9,5.4838542938
CHEMBL2047248_diffdock_10,5.5591917038
CHEMBL1016_diffdock_1,6.7053871155
CHEMBL1016_diffdock_2,6.0940380096
CHEMBL1016_diffdock_3,5.3882102966
CHEMBL1016_diffdock_4,6.2070922852
CHEMBL1016_diffdock_5,6.2601728439
CHEMBL1016_diffdock_6,6.3398933411
CHEMBL1016_diffdock_7,5.9355621338
CHEMBL1016_diffdock_8,6.4942979813
CHEMBL1016_diffdock_9,5.3775243759
CHEMBL1016_diffdock_10,6.1747236252
CHEMBL3774578_diffdock_1,6.4215316772
CHEMBL3774578_diffdock_2,6.3020296097
CHEMBL3774578_diffdock_3,6.1204366684
CHEMBL3774578_diffdock_4,6.2820434570
CHEMBL3774578_diffdock_5,6.0531616211
CHEMBL3774578_diffdock_6,6.4160318375
CHEMBL3774578_diffdock_7,6.2382450104
CHEMBL3774578_diffdock_8,6.0421390533
CHEMBL3774578_diffdock_9,6.1042337418
CHEMBL3774578_diffdock_10,4.8311853409
CHEMBL3929922_diffdock_1,7.0141019821
CHEMBL3929922_diffdock_2,6.6016750336
CHEMBL3929922_diffdock_3,6.6265268326
CHEMBL3929922_diffdock_4,6.5487699509
CHEMBL3929922_diffdock_5,6.4844121933
CHEMBL3929922_diffdock_6,5.7555942535
CHEMBL3929922_diffdock_7,6.5605401993
CHEMBL3929922_diffdock_8,5.7585353851
CHEMBL3929922_diffdock_9,5.8744287491
CHEMBL3929922_diffdock_10,4.8387594223
CHEMBL3622634_diffdock_1,6.7644958496
CHEMBL3622634_diffdock_2,7.0782146454
CHEMBL3622634_diffdock_3,7.0864791870
CHEMBL3622634_diffdock_4,7.0622625351
CHEMBL3622634_diffdock_5,7.1407289505
CHEMBL3622634_diffdock_6,6.4704198837
CHEMBL3622634_diffdock_7,6.4896574020
CHEMBL3622634_diffdock_8,6.6863050461
CHEMBL3622634_diffdock_9,6.3929100037
CHEMBL3622634_diffdock_10,6.2169351578
CHEMBL380669_diffdock_1,6.2819566727
CHEMBL380669_diffdock_2,5.9593849182
CHEMBL380669_diffdock_3,5.9877119064
CHEMBL380669_diffdock_4,6.2536096573
CHEMBL380669_diffdock_5,6.0881586075
CHEMBL380669_diffdock_6,5.6527976990
CHEMBL380669_diffdock_7,5.5639514923
CHEMBL380669_diffdock_8,5.9108810425
CHEMBL380669_diffdock_9,5.7169570923
CHEMBL380669_diffdock_10,4.6883516312
CHEMBL4215080_diffdock_1,7.5554971695
CHEMBL4215080_diffdock_2,6.8438253403
CHEMBL4215080_diffdock_3,7.1250982285
CHEMBL4215080_diffdock_4,7.1612739563
CHEMBL4215080_diffdock_5,6.6347417831
CHEMBL4215080_diffdock_6,6.6444454193
CHEMBL4215080_diffdock_7,7.0008039474
CHEMBL4215080_diffdock_8,6.9566297531
CHEMBL4215080_diffdock_9,6.9248676300
CHEMBL4215080_diffdock_10,6.7395267487
CHEMBL3414594_diffdock_1,6.4424352646
CHEMBL3414594_diffdock_2,6.5301837921
CHEMBL3414594_diffdock_3,6.4242124557
CHEMBL3414594_diffdock_4,6.0563802719
CHEMBL3414594_diffdock_5,6.1566085815
CHEMBL3414594_diffdock_6,5.9582223892
CHEMBL3414594_diffdock_7,6.0393362045
CHEMBL3414594_diffdock_8,5.8944139481
CHEMBL3414594_diffdock_9,6.1379117966
CHEMBL3414594_diffdock_10,6.2044467926
CHEMBL5209046_diffdock_1,7.0730638504
CHEMBL5209046_diffdock_2,6.9838552475
CHEMBL5209046_diffdock_3,6.8559246063
CHEMBL5209046_diffdock_4,6.6229925156
CHEMBL5209046_diffdock_5,6.6149682999
CHEMBL5209046_diffdock_6,6.5527210236
CHEMBL5209046_diffdock_7,6.6973590851
CHEMBL5209046_diffdock_8,6.9788808823
CHEMBL5209046_diffdock_9,6.5370445251
CHEMBL5209046_diffdock_10,5.9582281113
CHEMBL5180070_diffdock_1,5.9638099670
CHEMBL5180070_diffdock_2,5.9213724136
CHEMBL5180070_diffdock_3,5.6853837967
CHEMBL5180070_diffdock_4,5.9153995514
CHEMBL5180070_diffdock_5,5.6025161743
CHEMBL5180070_diffdock_6,5.5554094315
CHEMBL5180070_diffdock_7,5.6279525757
CHEMBL5180070_diffdock_8,5.4300842285
CHEMBL5180070_diffdock_9,5.6721525192
CHEMBL5180070_diffdock_10,5.4998874664
CHEMBL4761468_diffdock_1,6.8467988968
CHEMBL4761468_diffdock_2,7.1039552689
CHEMBL4761468_diffdock_3,7.5244216919
CHEMBL4761468_diffdock_4,6.9820222855
CHEMBL4761468_diffdock_5,7.2776727676
CHEMBL4761468_diffdock_6,7.0176420212
CHEMBL4761468_diffdock_7,7.0049972534
CHEMBL4761468_diffdock_8,5.9735536575
CHEMBL4761468_diffdock_9,5.9720354080
CHEMBL4761468_diffdock_10,5.4138031006
CHEMBL4592472_diffdock_1,7.3164167404
CHEMBL4592472_diffdock_2,6.3880739212
CHEMBL4592472_diffdock_3,6.5128602982
CHEMBL4592472_diffdock_4,6.9439258575
CHEMBL4592472_diffdock_5,6.6849136353
CHEMBL4592472_diffdock_6,6.4101247787
CHEMBL4592472_diffdock_7,6.4264125824
CHEMBL4592472_diffdock_8,6.8877143860
CHEMBL4592472_diffdock_9,5.7126903534
CHEMBL4592472_diffdock_10,5.8675880432
CHEMBL3425664_diffdock_1,6.7548780441
CHEMBL3425664_diffdock_2,6.8944931030
CHEMBL3425664_diffdock_3,6.8987092972
CHEMBL3425664_diffdock_4,6.4635486603
CHEMBL3425664_diffdock_5,6.9929542542
CHEMBL3425664_diffdock_6,6.7786369324
CHEMBL3425664_diffdock_7,6.7904357910
CHEMBL3425664_diffdock_8,6.7837657928
CHEMBL3425664_diffdock_9,6.8276205063
CHEMBL3425664_diffdock_10,6.4125013351
CHEMBL2309506_diffdock_1,6.5223217010
CHEMBL2309506_diffdock_2,6.1573896408
CHEMBL2309506_diffdock_3,6.3121805191
CHEMBL2309506_diffdock_4,6.1881942749
CHEMBL2309506_diffdock_5,6.2652482986
CHEMBL2309506_diffdock_6,6.0437078476
CHEMBL2309506_diffdock_7,5.8322620392
CHEMBL2309506_diffdock_8,6.2204561234
CHEMBL2309506_diffdock_9,5.8295993805
CHEMBL2309506_diffdock_10,5.4021158218
CHEMBL2032377_diffdock_1,7.4766721725
CHEMBL2032377_diffdock_2,7.4558973312
CHEMBL2032377_diffdock_3,7.2316131592
CHEMBL2032377_diffdock_4,7.2455406189
CHEMBL2032377_diffdock_5,7.4396924973
CHEMBL2032377_diffdock_6,7.1681537628
CHEMBL2032377_diffdock_7,7.1044816971
CHEMBL2032377_diffdock_8,7.3348293304
CHEMBL2032377_diffdock_9,7.5146722794
CHEMBL2032377_diffdock_10,7.2507143021
CHEMBL3985465_diffdock_1,6.8243093491
CHEMBL3985465_diffdock_2,6.6709108353
CHEMBL3985465_diffdock_3,6.5426177979
CHEMBL3985465_diffdock_4,6.7933139801
CHEMBL3985465_diffdock_5,6.5613241196
CHEMBL3985465_diffdock_6,6.7200880051
CHEMBL3985465_diffdock_7,6.5008983612
CHEMBL3985465_diffdock_8,6.2451524734
CHEMBL3985465_diffdock_9,6.4788436890
CHEMBL3985465_diffdock_10,5.7647218704
CHEMBL135861_diffdock_1,6.1396703720
CHEMBL135861_diffdock_2,6.3971681595
CHEMBL135861_diffdock_3,5.6815681458
CHEMBL135861_diffdock_4,5.7907094955
CHEMBL135861_diffdock_5,6.0580053329
CHEMBL135861_diffdock_6,6.2310600281
CHEMBL135861_diffdock_7,5.6857042313
CHEMBL135861_diffdock_8,4.8822784424
CHEMBL135861_diffdock_9,5.9952058792
CHEMBL135861_diffdock_10,5.4335689545
CHEMBL447223_diffdock_1,6.4292716980
CHEMBL447223_diffdock_2,6.0283842087
CHEMBL447223_diffdock_3,5.9543714523
CHEMBL447223_diffdock_4,6.5229387283
CHEMBL447223_diffdock_5,6.2369041443
CHEMBL447223_diffdock_6,6.1598443985
CHEMBL447223_diffdock_7,6.1192350388
CHEMBL447223_diffdock_8,5.3417339325
CHEMBL447223_diffdock_9,5.9860944748
CHEMBL447223_diffdock_10,4.4571619034
CHEMBL3962233_diffdock_1,6.6926908493
CHEMBL3962233_diffdock_2,6.6036815643
CHEMBL3962233_diffdock_3,6.7090301514
CHEMBL3962233_diffdock_4,6.2975444794
CHEMBL3962233_diffdock_5,6.2112512589
CHEMBL3962233_diffdock_6,6.4965219498
