ID,CNNscore
CHEMBL4549626_smina_8,0.4518063068
CHEMBL4549626_smina_9,0.1117697358
CHEMBL4549626_smina_10,0.2130353451
CHEMBL4569552_smina_1,0.8828727007
CHEMBL4569552_smina_2,0.7763909698
CHEMBL4569552_smina_3,0.6987141371
CHEMBL4569552_smina_4,0.7311609983
CHEMBL4569552_smina_5,0.3334615827
CHEMBL4569552_smina_6,0.2034874856
CHEMBL4569552_smina_7,0.3199619949
CHEMBL4569552_smina_8,0.2083844543
CHEMBL4569552_smina_9,0.4485458732
CHEMBL4569552_smina_10,0.4181388915
CHEMBL4583858_smina_1,0.5636518002
CHEMBL4583858_smina_2,0.7974965572
CHEMBL4583858_smina_3,0.4620105922
CHEMBL4583858_smina_4,0.6461036801
CHEMBL4583858_smina_5,0.5710899830
CHEMBL4583858_smina_6,0.5585008264
CHEMBL4583858_smina_7,0.5611491203
CHEMBL4583858_smina_8,0.4961043000
CHEMBL4583858_smina_9,0.4145459235
CHEMBL4583858_smina_10,0.2535878122
CHEMBL459_smina_1,0.5300576091
CHEMBL459_smina_2,0.4911041856
CHEMBL459_smina_3,0.2882871628
CHEMBL459_smina_4,0.3126963973
CHEMBL459_smina_5,0.2289163172
CHEMBL459_smina_6,0.3344458342
CHEMBL459_smina_7,0.3423414826
CHEMBL459_smina_8,0.2815961242
CHEMBL459_smina_9,0.3453938067
CHEMBL459_smina_10,0.2694247961
CHEMBL460721_smina_1,0.7798870802
CHEMBL460721_smina_2,0.7907463908
CHEMBL460721_smina_3,0.7498251796
CHEMBL460721_smina_4,0.7916755080
CHEMBL460721_smina_5,0.7332789898
CHEMBL460721_smina_6,0.6028197408
CHEMBL460721_smina_7,0.7348683476
CHEMBL460721_smina_8,0.4600357115
CHEMBL460721_smina_9,0.4400990605
CHEMBL460721_smina_10,0.5027953982
CHEMBL461869_smina_1,0.8631637096
CHEMBL461869_smina_2,0.6770008802
CHEMBL461869_smina_3,0.7175679207
CHEMBL461869_smina_4,0.5792522430
CHEMBL461869_smina_5,0.6449517012
CHEMBL461869_smina_6,0.5282058716
CHEMBL461869_smina_7,0.5955244303
CHEMBL461869_smina_8,0.4494255483
CHEMBL461869_smina_9,0.3841333687
CHEMBL461869_smina_10,0.6233221889
CHEMBL461967_smina_1,0.5566959977
CHEMBL461967_smina_2,0.5715006590
CHEMBL461967_smina_3,0.6567659974
CHEMBL461967_smina_4,0.6571875811
CHEMBL461967_smina_5,0.6569949985
CHEMBL461967_smina_6,0.3797454834
CHEMBL461967_smina_7,0.7826827168
CHEMBL461967_smina_8,0.3535490632
CHEMBL461967_smina_9,0.5700064301
CHEMBL461967_smina_10,0.5026636720
CHEMBL466174_smina_1,0.6681185365
CHEMBL466174_smina_2,0.7359544635
CHEMBL466174_smina_3,0.5106243491
CHEMBL466174_smina_4,0.5723302364
CHEMBL466174_smina_5,0.3646554947
CHEMBL466174_smina_6,0.4772385061
CHEMBL466174_smina_7,0.2354666740
CHEMBL466174_smina_8,0.5146005750
CHEMBL466174_smina_9,0.4128938913
CHEMBL466174_smina_10,0.2234233916
CHEMBL473543_smina_1,0.6491615772
CHEMBL473543_smina_2,0.6544191837
CHEMBL473543_smina_3,0.6715456247
CHEMBL473543_smina_4,0.5937222838
CHEMBL473543_smina_5,0.4958901107
CHEMBL473543_smina_6,0.6534228325
CHEMBL473543_smina_7,0.4449317753
CHEMBL473543_smina_8,0.5025091171
CHEMBL473543_smina_9,0.4699535370
CHEMBL473543_smina_10,0.5266600847
CHEMBL4745521_smina_1,0.4965975881
CHEMBL4745521_smina_2,0.3049960732
CHEMBL4745521_smina_3,0.4589611888
CHEMBL4745521_smina_4,0.3945356607
CHEMBL4745521_smina_5,0.3941721022
CHEMBL4745521_smina_6,0.2037565857
CHEMBL4745521_smina_7,0.4130478501
CHEMBL4745521_smina_8,0.2349479944
CHEMBL4745521_smina_9,0.1841532886
CHEMBL4745521_smina_10,0.2743887901
CHEMBL4749501_smina_1,0.8989443779
CHEMBL4749501_smina_2,0.7137502432
CHEMBL4749501_smina_3,0.7629537582
CHEMBL4749501_smina_4,0.7494050860
CHEMBL4749501_smina_5,0.6095413566
CHEMBL4749501_smina_6,0.5798744559
CHEMBL4749501_smina_7,0.4736778736
CHEMBL4749501_smina_8,0.4430673122
CHEMBL4749501_smina_9,0.8941477537
CHEMBL4749501_smina_10,0.7034515738
CHEMBL4750734_smina_1,0.6616166234
CHEMBL4750734_smina_2,0.6347222328
CHEMBL4750734_smina_3,0.4465549588
CHEMBL4750734_smina_4,0.5150327086
CHEMBL4750734_smina_5,0.6721784472
CHEMBL4750734_smina_6,0.6495018005
CHEMBL4750734_smina_7,0.5021517277
CHEMBL4750734_smina_8,0.5250132680
CHEMBL4750734_smina_9,0.5228419900
CHEMBL4750734_smina_10,0.5233322382
CHEMBL4759072_smina_1,0.4654477239
CHEMBL4759072_smina_2,0.3680724800
CHEMBL4759072_smina_3,0.6191849113
CHEMBL4759072_smina_4,0.3339311779
CHEMBL4759072_smina_5,0.4734905064
CHEMBL4759072_smina_6,0.0944468677
CHEMBL4759072_smina_7,0.2088399529
CHEMBL4759072_smina_8,0.4050873518
CHEMBL4759072_smina_9,0.2772276402
CHEMBL4759072_smina_10,0.3491829634
CHEMBL4759414_smina_1,0.5093685985
CHEMBL4759414_smina_2,0.5091668963
CHEMBL4759414_smina_3,0.2162018865
CHEMBL4759414_smina_4,0.1452066898
CHEMBL4759414_smina_5,0.3478541672
CHEMBL4759414_smina_6,0.3668417037
CHEMBL4759414_smina_7,0.3037049472
CHEMBL4759414_smina_8,0.2645978332
CHEMBL4759414_smina_9,0.3209589124
CHEMBL4759414_smina_10,0.2223940939
CHEMBL4776056_smina_1,0.7860512137
CHEMBL4776056_smina_2,0.8292366862
CHEMBL4776056_smina_3,0.8143237829
CHEMBL4776056_smina_4,0.6725678444
CHEMBL4776056_smina_5,0.7035480738
CHEMBL4776056_smina_6,0.4644527435
CHEMBL4776056_smina_7,0.4019902945
CHEMBL4776056_smina_8,0.2658855319
CHEMBL4776056_smina_9,0.3869009614
CHEMBL4776056_smina_10,0.3801319003
CHEMBL4787951_smina_1,0.9266644716
CHEMBL4787951_smina_2,0.8127719760
CHEMBL4787951_smina_3,0.6877429485
CHEMBL4787951_smina_4,0.8581155539
CHEMBL4787951_smina_5,0.7513259649
CHEMBL4787951_smina_6,0.6292898059
CHEMBL4787951_smina_7,0.4041555524
CHEMBL4787951_smina_8,0.2475779504
CHEMBL4787951_smina_9,0.3181549609
CHEMBL4787951_smina_10,0.3341088593
CHEMBL4794670_smina_1,0.8053172231
CHEMBL4794670_smina_2,0.5175084472
CHEMBL4794670_smina_3,0.3208039105
CHEMBL4794670_smina_4,0.4903645515
CHEMBL4794670_smina_5,0.4158137441
CHEMBL4794670_smina_6,0.5415974259
CHEMBL4794670_smina_7,0.5048894882
CHEMBL4794670_smina_8,0.4836138487
CHEMBL4794670_smina_9,0.3885912597
CHEMBL4794670_smina_10,0.4307466447
CHEMBL485065_smina_1,0.4981048703
CHEMBL485065_smina_2,0.5274469256
CHEMBL485065_smina_3,0.5840731263
CHEMBL485065_smina_4,0.5985348821
CHEMBL485065_smina_5,0.4857018888
CHEMBL485065_smina_6,0.6164357066
CHEMBL485065_smina_7,0.5717232227
CHEMBL485065_smina_8,0.3237890601
CHEMBL485065_smina_9,0.4841427803
CHEMBL485065_smina_10,0.4071518779
CHEMBL4858409_smina_1,0.8167085648
CHEMBL4858409_smina_2,0.8000921607
CHEMBL4858409_smina_3,0.7375157475
CHEMBL4858409_smina_4,0.7218849063
CHEMBL4858409_smina_5,0.6888754964
CHEMBL4858409_smina_6,0.7473422289
CHEMBL4858409_smina_7,0.3087329865
CHEMBL4858409_smina_8,0.4717428982
CHEMBL4858409_smina_9,0.2470689118
CHEMBL4858409_smina_10,0.1888116598
CHEMBL503418_smina_1,0.8019465804
CHEMBL503418_smina_2,0.7489256263
CHEMBL503418_smina_3,0.9112482667
CHEMBL503418_smina_4,0.8401278257
CHEMBL503418_smina_5,0.6323570609
CHEMBL503418_smina_6,0.7588293552
CHEMBL503418_smina_7,0.5753430128
CHEMBL503418_smina_8,0.5953020453
CHEMBL503418_smina_9,0.7341144681
CHEMBL503418_smina_10,0.6074230075
CHEMBL504173_smina_1,0.9175674319
CHEMBL504173_smina_2,0.9114456773
CHEMBL504173_smina_3,0.9048488140
CHEMBL504173_smina_4,0.8927723765
CHEMBL504173_smina_5,0.8713964820
CHEMBL504173_smina_6,0.8405920863
CHEMBL504173_smina_7,0.7622652054
CHEMBL504173_smina_8,0.8328912258
CHEMBL504173_smina_9,0.6323974729
CHEMBL504173_smina_10,0.7719339132
CHEMBL505626_smina_1,0.6813740134
CHEMBL505626_smina_2,0.6951850653
CHEMBL505626_smina_3,0.6362556219
CHEMBL505626_smina_4,0.6396021843
CHEMBL505626_smina_5,0.6251254082
CHEMBL505626_smina_6,0.3538258076
CHEMBL505626_smina_7,0.5007424355
CHEMBL505626_smina_8,0.4841353893
CHEMBL505626_smina_9,0.1941406578
CHEMBL505626_smina_10,0.2561966181
CHEMBL5077776_smina_1,0.4789389074
CHEMBL5077776_smina_2,0.2976813614
CHEMBL5077776_smina_3,0.1803691387
CHEMBL5077776_smina_4,0.0294514801
CHEMBL5077776_smina_5,0.0230468027
CHEMBL5077776_smina_6,0.1815823764
CHEMBL5077776_smina_7,0.1944607645
CHEMBL5077776_smina_8,0.0166634303
CHEMBL5077776_smina_9,0.1747243404
CHEMBL5077776_smina_10,0.0471914895
CHEMBL5082074_smina_1,0.5975878835
CHEMBL5082074_smina_2,0.5708796382
CHEMBL5082074_smina_3,0.4359366894
CHEMBL5082074_smina_4,0.3263108432
CHEMBL5082074_smina_5,0.4412187040
CHEMBL5082074_smina_6,0.3366302848
CHEMBL5082074_smina_7,0.4468085468
CHEMBL5082074_smina_8,0.4414982200
CHEMBL5082074_smina_9,0.3962059617
CHEMBL5082074_smina_10,0.0003077020
CHEMBL5088102_smina_1,0.4587259591
CHEMBL5088102_smina_2,0.1418100446
CHEMBL5088102_smina_3,0.3366154432
CHEMBL5088102_smina_4,0.3033276200
CHEMBL5088102_smina_5,0.4003130198
CHEMBL5088102_smina_6,0.1910869479
CHEMBL5088102_smina_7,0.4520519674
CHEMBL5088102_smina_8,0.3162448704
CHEMBL5088102_smina_9,0.2711744308
CHEMBL5088102_smina_10,0.2774892151
CHEMBL512391_smina_1,0.7109476328
CHEMBL512391_smina_2,0.7967572808
CHEMBL512391_smina_3,0.8466122746
CHEMBL512391_smina_4,0.8233838081
CHEMBL512391_smina_5,0.6936749220
CHEMBL512391_smina_6,0.6702314615
CHEMBL512391_smina_7,0.7721905708
CHEMBL512391_smina_8,0.6541524529
CHEMBL512391_smina_9,0.7509416342
CHEMBL512391_smina_10,0.4092228413
CHEMBL5169900_smina_1,0.5460522175
CHEMBL5169900_smina_2,0.6048001051
CHEMBL5169900_smina_3,0.6989239454
CHEMBL5169900_smina_4,0.4899848700
CHEMBL5169900_smina_5,0.6817731857
CHEMBL5169900_smina_6,0.5368338823
CHEMBL5169900_smina_7,0.4344965219
CHEMBL5169900_smina_8,0.4897934794
CHEMBL5169900_smina_9,0.3556633592
CHEMBL5169900_smina_10,0.3309596479
CHEMBL5173449_smina_1,0.8506149650
CHEMBL5173449_smina_2,0.8572315574
CHEMBL5173449_smina_3,0.7242104411
CHEMBL5173449_smina_4,0.6818225980
CHEMBL5173449_smina_5,0.4183007181
CHEMBL5173449_smina_6,0.5285926461
CHEMBL5173449_smina_7,0.4721748829
CHEMBL5173449_smina_8,0.3134739697
CHEMBL5173449_smina_9,0.3058484793
CHEMBL5173449_smina_10,0.3685220480
CHEMBL5174232_smina_1,0.3752360046
CHEMBL5174232_smina_2,0.4811495245
CHEMBL5174232_smina_3,0.6689326167
CHEMBL5174232_smina_4,0.6518330574
CHEMBL5174232_smina_5,0.5996917486
CHEMBL5174232_smina_6,0.3166603744
CHEMBL5174232_smina_7,0.5017043352
CHEMBL5174232_smina_8,0.3152821958
CHEMBL5174232_smina_9,0.3500572741
CHEMBL5174232_smina_10,0.1152019128
CHEMBL5178754_smina_1,0.6007962823
CHEMBL5178754_smina_2,0.0714123100
CHEMBL5178754_smina_3,0.6166856885
CHEMBL5178754_smina_4,0.5818618536
CHEMBL5178754_smina_5,0.2898340821
CHEMBL5178754_smina_6,0.2698170841
CHEMBL5178754_smina_7,0.2911095321
CHEMBL5178754_smina_8,0.2840763927
CHEMBL5178754_smina_9,0.3873946369
CHEMBL5178754_smina_10,0.2247317433
CHEMBL5180325_smina_1,0.8424182534
CHEMBL5180325_smina_2,0.8062956333
CHEMBL5180325_smina_3,0.8155579567
CHEMBL5180325_smina_4,0.7373909950
CHEMBL5180325_smina_5,0.7268211842
CHEMBL5180325_smina_6,0.5187000036
CHEMBL5180325_smina_7,0.5742449164
CHEMBL5180325_smina_8,0.4444610178
CHEMBL5180325_smina_9,0.4916856289
CHEMBL5180325_smina_10,0.2463154048
CHEMBL51854_smina_1,0.7575500607
CHEMBL51854_smina_2,0.8416590691
CHEMBL51854_smina_3,0.9119819403
CHEMBL51854_smina_4,0.6472409964
CHEMBL51854_smina_5,0.7418925762
CHEMBL51854_smina_6,0.6125039458
CHEMBL51854_smina_7,0.7485235929
CHEMBL51854_smina_8,0.7957011461
CHEMBL51854_smina_9,0.6436260939
CHEMBL51854_smina_10,0.5510149002
CHEMBL5188948_smina_1,0.5077247024
CHEMBL5188948_smina_2,0.5556876659
CHEMBL5188948_smina_3,0.5499208570
CHEMBL5188948_smina_4,0.2719208300
CHEMBL5188948_smina_5,0.3673683405
CHEMBL5188948_smina_6,0.2730334103
CHEMBL5188948_smina_7,0.4053731859
CHEMBL5188948_smina_8,0.2132356912
CHEMBL5188948_smina_9,0.2595041096
CHEMBL5188948_smina_10,0.3295108676
CHEMBL5192038_smina_1,0.4351261258
CHEMBL5192038_smina_2,0.0281601753
CHEMBL5192038_smina_3,0.0998285934
CHEMBL5192038_smina_4,0.0872695446
CHEMBL5192038_smina_5,0.2310802191
CHEMBL5192038_smina_6,0.0846412256
CHEMBL5192038_smina_7,0.1060000062
CHEMBL5192038_smina_8,0.0419235304
CHEMBL5192038_smina_9,0.1600603312
CHEMBL5192038_smina_10,0.1068361402
CHEMBL5192318_smina_1,0.7704995275
CHEMBL5192318_smina_2,0.2946741283
CHEMBL5192318_smina_3,0.7297519445
CHEMBL5192318_smina_4,0.4975303411
CHEMBL5192318_smina_5,0.6750674844
CHEMBL5192318_smina_6,0.5422275066
CHEMBL5192318_smina_7,0.5691100359
CHEMBL5192318_smina_8,0.2589876950
CHEMBL5192318_smina_9,0.3876473010
CHEMBL5192318_smina_10,0.4477362931
CHEMBL5198812_smina_1,0.5631902814
CHEMBL5198812_smina_2,0.2176033109
CHEMBL5198812_smina_3,0.4990931749
CHEMBL5198812_smina_4,0.3409920335
CHEMBL5198812_smina_5,0.2371644974
CHEMBL5198812_smina_6,0.3775696456
CHEMBL5198812_smina_7,0.4387142956
CHEMBL5198812_smina_8,0.3685958683
CHEMBL5198812_smina_9,0.3483707309
CHEMBL5198812_smina_10,0.1647991985
CHEMBL5209100_smina_1,0.2494180501
CHEMBL5209100_smina_2,0.4716980159
CHEMBL5209100_smina_3,0.0151442699
CHEMBL5209100_smina_4,0.0744533613
CHEMBL5209100_smina_5,0.1143301055
CHEMBL5209100_smina_6,0.0392770432
CHEMBL5209100_smina_7,0.0034287223
CHEMBL5209100_smina_8,0.0037899199
CHEMBL5209100_smina_9,0.0741261542
CHEMBL5209100_smina_10,0.0026657446
CHEMBL521155_smina_1,0.9916110635
CHEMBL521155_smina_2,0.9758728743
CHEMBL521155_smina_3,0.9699021578
CHEMBL521155_smina_4,0.9710541964
CHEMBL521155_smina_5,0.9662083387
CHEMBL521155_smina_6,0.9726866484
CHEMBL521155_smina_7,0.9163302779
CHEMBL521155_smina_8,0.9210767746
CHEMBL521155_smina_9,0.9576731920
CHEMBL521155_smina_10,0.9119364619
CHEMBL540701_smina_1,0.6820619702
CHEMBL540701_smina_2,0.6512593031
CHEMBL540701_smina_3,0.4968429804
CHEMBL540701_smina_4,0.5450483561
CHEMBL540701_smina_5,0.6566166282
CHEMBL540701_smina_6,0.5908740163
CHEMBL540701_smina_7,0.5078010559
CHEMBL540701_smina_8,0.6641645432
CHEMBL540701_smina_9,0.5252997279
CHEMBL540701_smina_10,0.5994092822
CHEMBL55379_smina_1,0.6934868097
CHEMBL55379_smina_2,0.8299663067
CHEMBL55379_smina_3,0.6093340516
CHEMBL55379_smina_4,0.6077774167
CHEMBL55379_smina_5,0.6523929238
CHEMBL55379_smina_6,0.5866134167
CHEMBL55379_smina_7,0.7953669429
CHEMBL55379_smina_8,0.6064049006
CHEMBL55379_smina_9,0.7189058661
CHEMBL55379_smina_10,0.6126768589
CHEMBL57347_smina_1,0.6573978662
CHEMBL57347_smina_2,0.4481649101
CHEMBL57347_smina_3,0.3510653079
CHEMBL57347_smina_4,0.0808785930
CHEMBL57347_smina_5,0.4393003285
CHEMBL57347_smina_6,0.1493430287
CHEMBL57347_smina_7,0.1476817578
CHEMBL57347_smina_8,0.3917632699
CHEMBL57347_smina_9,0.1274137944
CHEMBL57347_smina_10,0.0804137960
CHEMBL589561_smina_1,0.8324545026
CHEMBL589561_smina_2,0.7256701589
CHEMBL589561_smina_3,0.6046489477
CHEMBL589561_smina_4,0.5626491904
CHEMBL589561_smina_5,0.5993986130
CHEMBL589561_smina_6,0.6426116228
CHEMBL589561_smina_7,0.6281201839
CHEMBL589561_smina_8,0.4941329956
CHEMBL589561_smina_9,0.5534605384
CHEMBL589561_smina_10,0.4368130565
CHEMBL591910_smina_1,0.7080459595
CHEMBL591910_smina_2,0.8119339347
CHEMBL591910_smina_3,0.8072981238
CHEMBL591910_smina_4,0.5841968656
CHEMBL591910_smina_5,0.8132033944
CHEMBL591910_smina_6,0.7953350544
CHEMBL591910_smina_7,0.8442908525
CHEMBL591910_smina_8,0.7544714808
CHEMBL591910_smina_9,0.6047836542
CHEMBL591910_smina_10,0.8242073059
CHEMBL593760_smina_1,0.7435928583
CHEMBL593760_smina_2,0.6903053522
CHEMBL593760_smina_3,0.7352073789
CHEMBL593760_smina_4,0.5730355382
CHEMBL593760_smina_5,0.6456110477
CHEMBL593760_smina_6,0.6327560544
CHEMBL593760_smina_7,0.6648865938
CHEMBL593760_smina_8,0.6536687613
CHEMBL593760_smina_9,0.5354192257
CHEMBL593760_smina_10,0.6583672762
CHEMBL594810_smina_1,0.8003488183
CHEMBL594810_smina_2,0.8465856314
CHEMBL594810_smina_3,0.8007311821
CHEMBL594810_smina_4,0.4777331054
CHEMBL594810_smina_5,0.5034971237
CHEMBL594810_smina_6,0.0718500242
CHEMBL594810_smina_7,0.4144501984
CHEMBL594810_smina_8,0.0779628158
CHEMBL594810_smina_9,0.1112293452
CHEMBL594810_smina_10,0.0902235955
CHEMBL59812_smina_1,0.3786584735
CHEMBL59812_smina_2,0.3510818779
CHEMBL59812_smina_3,0.2247653008
CHEMBL59812_smina_4,0.1319912821
CHEMBL59812_smina_5,0.2036356479
CHEMBL59812_smina_6,0.0972915664
CHEMBL59812_smina_7,0.1191161871
CHEMBL59812_smina_8,0.1264605373
CHEMBL59812_smina_9,0.1032378525
CHEMBL59812_smina_10,0.1276971549
CHEMBL65063_smina_1,0.9486213326
CHEMBL65063_smina_2,0.9261753559
CHEMBL65063_smina_3,0.9201776385
CHEMBL65063_smina_4,0.9119374752
CHEMBL65063_smina_5,0.8804155588
CHEMBL65063_smina_6,0.7832249403
CHEMBL65063_smina_7,0.7796362042
CHEMBL65063_smina_8,0.7699381113
CHEMBL65063_smina_9,0.7883186936
CHEMBL65063_smina_10,0.7892490625
CHEMBL69071_smina_1,0.5353081822
CHEMBL69071_smina_2,0.5691581368
CHEMBL69071_smina_3,0.3144076467
CHEMBL69071_smina_4,0.3959111869
CHEMBL69071_smina_5,0.4397670627
CHEMBL69071_smina_6,0.2580744922
CHEMBL69071_smina_7,0.3805173635
CHEMBL69071_smina_8,0.2310371697
CHEMBL69071_smina_9,0.1575122923
CHEMBL69071_smina_10,0.4630398452
CHEMBL72393_smina_1,0.9795942307
CHEMBL72393_smina_2,0.9648065567
CHEMBL72393_smina_3,0.8039474487
CHEMBL72393_smina_4,0.6784892678
CHEMBL72393_smina_5,0.4571031332
CHEMBL72393_smina_6,0.6451066136
CHEMBL72393_smina_7,0.5327339768
CHEMBL72393_smina_8,0.3450273871
CHEMBL72393_smina_9,0.3744520843
CHEMBL72393_smina_10,0.6740938425
CHEMBL726_smina_1,0.5573751926
CHEMBL726_smina_2,0.6249650121
CHEMBL726_smina_3,0.5948387980
CHEMBL726_smina_4,0.5998395681
CHEMBL726_smina_5,0.5393764377
CHEMBL726_smina_6,0.2743351758
CHEMBL726_smina_7,0.3743588030
CHEMBL726_smina_8,0.3928544223
CHEMBL726_smina_9,0.5394850373
CHEMBL726_smina_10,0.5747216940
CHEMBL77452_smina_1,0.4023191333
CHEMBL77452_smina_2,0.4813479781
CHEMBL77452_smina_3,0.5130595565
CHEMBL77452_smina_4,0.4828273654
CHEMBL77452_smina_5,0.5401311517
CHEMBL77452_smina_6,0.3783577383
CHEMBL77452_smina_7,0.3856532574
CHEMBL77452_smina_8,0.3289823830
CHEMBL77452_smina_9,0.5408234000
CHEMBL77452_smina_10,0.7008907795
CHEMBL7819_smina_1,0.8181494474
CHEMBL7819_smina_2,0.8028120399
CHEMBL7819_smina_3,0.7828164697
CHEMBL7819_smina_4,0.7185446620
CHEMBL7819_smina_5,0.6118215322
CHEMBL7819_smina_6,0.4805550575
CHEMBL7819_smina_7,0.5353707671
CHEMBL7819_smina_8,0.7650412917
CHEMBL7819_smina_9,0.6652242541
CHEMBL7819_smina_10,0.6565485597
CHEMBL7866_smina_1,0.8737772107
CHEMBL7866_smina_2,0.9175344110
CHEMBL7866_smina_3,0.7785609365
CHEMBL7866_smina_4,0.8529800177
CHEMBL7866_smina_5,0.6385939717
CHEMBL7866_smina_6,0.6384493709
CHEMBL7866_smina_7,0.4875496924
CHEMBL7866_smina_8,0.5290454030
CHEMBL7866_smina_9,0.5112029910
CHEMBL7866_smina_10,0.5570197701
CHEMBL80540_smina_1,0.4300781190
CHEMBL80540_smina_2,0.6131232977
CHEMBL80540_smina_3,0.8402697444
CHEMBL80540_smina_4,0.3706752956
CHEMBL80540_smina_5,0.4528859258
CHEMBL80540_smina_6,0.3557469547
CHEMBL80540_smina_7,0.3835923970
CHEMBL80540_smina_8,0.7845130563
CHEMBL80540_smina_9,0.3039660156
CHEMBL80540_smina_10,0.3200764358
CHEMBL92174_smina_1,0.7246945500
CHEMBL92174_smina_2,0.6927054524
CHEMBL92174_smina_3,0.7082210183
CHEMBL92174_smina_4,0.4973381162
CHEMBL92174_smina_5,0.6025519967
CHEMBL92174_smina_6,0.4049241841
CHEMBL92174_smina_7,0.5372161269
CHEMBL92174_smina_8,0.4889647663
CHEMBL92174_smina_9,0.2791202664
CHEMBL92174_smina_10,0.4751019478
CHEMBL94066_smina_1,0.6297829151
CHEMBL94066_smina_2,0.7168421745
CHEMBL94066_smina_3,0.7084104419
CHEMBL94066_smina_4,0.5033625960
CHEMBL94066_smina_5,0.6424754262
CHEMBL94066_smina_6,0.4327428639
CHEMBL94066_smina_7,0.4565953314
CHEMBL94066_smina_8,0.3407587707
CHEMBL94066_smina_9,0.4852394462
CHEMBL94066_smina_10,0.3523729146
CHEMBL4457733_diffdock_1,0.1827702969
CHEMBL4457733_diffdock_2,0.3352034092
CHEMBL4457733_diffdock_3,0.2122143358
CHEMBL4457733_diffdock_4,0.4212670028
CHEMBL4457733_diffdock_5,0.4022807181
CHEMBL4457733_diffdock_6,0.1291245669
CHEMBL4457733_diffdock_7,0.0121130804
CHEMBL4457733_diffdock_8,0.2522580922
CHEMBL4457733_diffdock_9,0.0167052839
CHEMBL4457733_diffdock_10,0.0082318103
CHEMBL1204261_diffdock_1,0.2152542770
CHEMBL1204261_diffdock_2,0.1429131776
CHEMBL1204261_diffdock_3,0.0976339132
CHEMBL1204261_diffdock_4,0.1280877292
CHEMBL1204261_diffdock_5,0.1996577680
CHEMBL1204261_diffdock_6,0.1594195962
CHEMBL1204261_diffdock_7,0.2339093089
CHEMBL1204261_diffdock_8,0.2079233080
CHEMBL1204261_diffdock_9,0.0292706341
CHEMBL1204261_diffdock_10,0.9021419287
CHEMBL4759072_diffdock_1,0.1355458647
CHEMBL4759072_diffdock_2,0.1218285561
CHEMBL4759072_diffdock_3,0.1243193001
CHEMBL4759072_diffdock_4,0.0517584793
CHEMBL4759072_diffdock_5,0.0950080454
CHEMBL4759072_diffdock_6,0.1398123950
CHEMBL4759072_diffdock_7,0.1925537884
CHEMBL4759072_diffdock_8,0.1407252848
CHEMBL4759072_diffdock_9,0.1016096473
CHEMBL4759072_diffdock_10,0.0042858999
CHEMBL291701_diffdock_1,0.2512044311
CHEMBL291701_diffdock_2,0.0878512114
CHEMBL291701_diffdock_3,0.1658105701
CHEMBL291701_diffdock_4,0.2318486571
CHEMBL291701_diffdock_5,0.1670010686
CHEMBL291701_diffdock_6,0.1604010761
CHEMBL291701_diffdock_7,0.2118680030
CHEMBL291701_diffdock_8,0.1628202647
CHEMBL291701_diffdock_9,0.1656202525
CHEMBL291701_diffdock_10,0.0665641278
CHEMBL593760_diffdock_1,0.4260103405
CHEMBL593760_diffdock_2,0.4142746627
CHEMBL593760_diffdock_3,0.1727211028
CHEMBL593760_diffdock_4,0.4181473851
CHEMBL593760_diffdock_5,0.3591895700
CHEMBL593760_diffdock_6,0.3648645580
CHEMBL593760_diffdock_7,0.3984053135
CHEMBL593760_diffdock_8,0.4869457483
CHEMBL593760_diffdock_9,0.3614462018
CHEMBL593760_diffdock_10,0.1877786368
CHEMBL1928944_diffdock_1,0.1237505376
CHEMBL1928944_diffdock_2,0.5015271306
CHEMBL1928944_diffdock_3,0.0497095734
CHEMBL1928944_diffdock_4,0.3059035242
CHEMBL1928944_diffdock_5,0.0137526132
CHEMBL1928944_diffdock_6,0.0239560902
CHEMBL1928944_diffdock_7,0.0405849107
CHEMBL1928944_diffdock_8,0.0289075933
CHEMBL1928944_diffdock_9,0.0474301614
CHEMBL1928944_diffdock_10,0.0191766415
CHEMBL3221557_diffdock_1,0.0602942370
CHEMBL3221557_diffdock_2,0.2980025411
CHEMBL3221557_diffdock_3,0.1485348642
CHEMBL3221557_diffdock_4,0.0093636541
CHEMBL3221557_diffdock_5,0.2068454921
CHEMBL3221557_diffdock_6,0.2458081692
CHEMBL3221557_diffdock_7,0.0348836817
CHEMBL3221557_diffdock_8,0.2692406178
CHEMBL3221557_diffdock_9,0.3118099570
CHEMBL3221557_diffdock_10,0.0485762917
CHEMBL4858409_diffdock_1,0.0987102464
CHEMBL4858409_diffdock_2,0.0318697505
CHEMBL4858409_diffdock_3,0.1975203305
CHEMBL4858409_diffdock_4,0.0557874367
CHEMBL4858409_diffdock_5,0.1192698702
CHEMBL4858409_diffdock_6,0.1032756865
CHEMBL4858409_diffdock_7,0.0358886160
CHEMBL4858409_diffdock_8,0.0091277072
CHEMBL4858409_diffdock_9,0.0375839137
CHEMBL4858409_diffdock_10,0.0185267515
CHEMBL1242208_diffdock_1,0.4288757741
CHEMBL1242208_diffdock_2,0.3284620643
CHEMBL1242208_diffdock_3,0.2511728406
CHEMBL1242208_diffdock_4,0.2580178678
CHEMBL1242208_diffdock_5,0.3445580304
CHEMBL1242208_diffdock_6,0.3250752687
CHEMBL1242208_diffdock_7,0.3390382528
CHEMBL1242208_diffdock_8,0.1687541306
CHEMBL1242208_diffdock_9,0.1794624329
CHEMBL1242208_diffdock_10,0.8696523905
